rollout/ep_rew_mean,train/explained_variance,train/n_updates,rollout/ep_len_mean,train/policy_loss,time/fps,time/time_elapsed,time/total_timesteps,train/entropy_loss,time/iterations,train/learning_rate,train/value_loss,eval/mean_reward,eval/mean_ep_length
133.01,0.8964964002370834,40599,1323.49,0.10529782623052597,447,7262,3248000,-0.13554926216602325,40600,0.0007,2.2379987239837646,,
137.82,0.990180067718029,40699,1279.33,0.007520386483520269,447,7280,3256000,-0.055756956338882446,40700,0.0007,0.234147310256958,,
139.23,0.9139581546187401,40799,1321.75,0.012732607312500477,447,7297,3264000,-0.05548153445124626,40800,0.0007,0.8038808107376099,,
142.03,0.9902419941499829,40899,1388.54,-0.03281347453594208,447,7314,3272000,-0.10468294471502304,40900,0.0007,0.42317819595336914,,
143.93,0.8636602759361267,40999,1396.41,0.03258506953716278,447,7331,3280000,-0.08984438329935074,41000,0.0007,1.5425819158554077,,
144.86,0.9312760606408119,41099,1372.32,0.0017198369605466723,447,7349,3288000,-0.04677027091383934,41100,0.0007,1.7496811151504517,,
148.86,0.9332544878125191,41199,1321.73,-0.03120257891714573,447,7366,3296000,-0.0756259486079216,41200,0.0007,2.0878922939300537,,
147.94,0.9642140343785286,41299,1248.33,-0.049715306609869,447,7383,3304000,-0.1262875199317932,41300,0.0007,0.4179827868938446,,
146.74,0.970020517706871,41399,1256.56,-0.002548869466409087,447,7400,3312000,-0.07009316980838776,41400,0.0007,0.9093117117881775,,
145.7,0.8594160825014114,41499,1295.97,0.025011559948325157,447,7418,3320000,-0.05326047167181969,41500,0.0007,2.2987117767333984,,
138.17,0.8388662040233612,41599,1274.31,-0.0540376715362072,447,7435,3328000,-0.13928280770778656,41600,0.0007,3.6690940856933594,,
138.85,0.9114204347133636,41699,1275.7,-0.11187703907489777,447,7452,3336000,-0.0690126046538353,41700,0.0007,2.1840484142303467,,
139.15,0.9271272048354149,41799,1251.82,0.0013839674647897482,447,7469,3344000,-0.03409010171890259,41800,0.0007,0.834187924861908,,
141.9,0.9803418591618538,41899,1229.12,0.02954387664794922,447,7487,3352000,-0.06447191536426544,41900,0.0007,0.42509374022483826,,
,0.9414139650762081,41999,,-0.019678007811307907,,,3360000,-0.05976100638508797,,0.0007,1.1347957849502563,149.8,1542.0
146.86,,,1282.74,,447,7515,3360000,,42000,,,,
150.91,0.953045129776001,42099,1314.98,-0.01878857985138893,447,7533,3368000,-0.08390546590089798,42100,0.0007,1.2353302240371704,,
153.39,0.9537583328783512,42199,1368.61,-0.026730282232165337,447,7550,3376000,-0.10679202526807785,42200,0.0007,1.9129047393798828,,
154.46,0.9340714067220688,42299,1385.81,0.02284485101699829,447,7567,3384000,-0.04699124023318291,42300,0.0007,0.906530499458313,,
152.29,0.9772224724292755,42399,1401.14,-0.033405955880880356,447,7584,3392000,-0.0854620635509491,42400,0.0007,0.3331506550312042,,
154.47,0.863086462020874,42499,1422.04,0.003216950222849846,447,7601,3400000,-0.0990213006734848,42500,0.0007,3.365873336791992,,
150.68,0.9544303864240646,42599,1447.08,-0.02539883367717266,447,7619,3408000,-0.03871297463774681,42600,0.0007,1.3411697149276733,,
151.62,0.9900697525590658,42699,1443.25,0.0022190294694155455,447,7637,3416000,-0.029766900464892387,42700,0.0007,0.2716672718524933,,
151.2,0.9590661600232124,42799,1430.49,-0.0617491714656353,447,7654,3424000,-0.0985167846083641,42800,0.0007,1.094428300857544,,
150.56,0.9704845119267702,42899,1374.81,-0.0023809573613107204,447,7671,3432000,-0.046653445810079575,42900,0.0007,0.5764987468719482,,
152.97,0.9608114212751389,42999,1361.1,-0.036583900451660156,447,7688,3440000,-0.0677802637219429,43000,0.0007,0.935579240322113,,
152.28,0.9284743368625641,43099,1346.06,-0.055531252175569534,447,7705,3448000,-0.055889446288347244,43100,0.0007,2.0043716430664062,,
159.0,0.9240708649158478,43199,1355.33,0.005231586284935474,447,7722,3456000,-0.06446868181228638,43200,0.0007,1.4340636730194092,,
160.22,0.9613607674837112,43299,1385.53,-0.008959378115832806,447,7740,3464000,-0.10345714539289474,43300,0.0007,0.720254123210907,,
162.62,0.8591388314962387,43399,1407.12,-0.4589429497718811,447,7757,3472000,-0.0626859962940216,43400,0.0007,3.7471725940704346,,
167.4,0.5724892616271973,43499,1364.68,-0.10660716146230698,447,7774,3480000,-0.10082162916660309,43500,0.0007,4.783656597137451,,
162.92,0.8098827004432678,43599,1396.2,-0.020101184025406837,447,7791,3488000,-0.05453908443450928,43600,0.0007,2.0312938690185547,,
159.26,0.9844370670616627,43699,1391.28,0.09949957579374313,447,7808,3496000,-0.07723263651132584,43700,0.0007,0.35063472390174866,,
152.51,0.9313769936561584,43799,1371.81,0.00026600100682117045,447,7825,3504000,-0.09064730256795883,43800,0.0007,1.1305034160614014,,
145.99,0.9443600103259087,43899,1347.91,0.026972943916916847,447,7843,3512000,-0.07151036709547043,43900,0.0007,0.9884918332099915,,
,0.9791992232203484,43999,,-0.022494157776236534,,,3520000,-0.05842334032058716,,0.0007,0.7910396456718445,208.8,1478.8
151.46,,,1336.13,,447,7874,3520000,,44000,,,,
160.02,0.9694598894566298,44099,1346.56,0.015528825111687183,447,7891,3528000,-0.08765576034784317,44100,0.0007,0.836902916431427,,
172.31,0.955216757953167,44199,1372.83,-0.009134459309279919,447,7908,3536000,-0.08522551506757736,44200,0.0007,1.3372102975845337,,
175.97,0.9462427571415901,44299,1389.71,-0.006194661371409893,447,7926,3544000,-0.05607596039772034,44300,0.0007,0.6242730021476746,,
183.09,0.9592166915535927,44399,1432.82,-0.025271980091929436,447,7943,3552000,-0.08490127325057983,44400,0.0007,1.022544264793396,,
179.66,0.9767142198979855,44499,1479.86,0.036855366080999374,447,7960,3560000,-0.07145516574382782,44500,0.0007,0.5763515830039978,,
176.79,0.9740849919617176,44599,1478.79,0.005075600929558277,447,7979,3568000,-0.05325622111558914,44600,0.0007,0.5747333765029907,,
176.02,0.9628691002726555,44699,1479.3,0.028734534978866577,447,7996,3576000,-0.07444001734256744,44700,0.0007,0.6880753636360168,,
174.37,0.6533454358577728,44799,1440.97,-0.023754043504595757,447,8013,3584000,-0.04454165697097778,44800,0.0007,3.7105064392089844,,
179.98,0.9389783889055252,44899,1396.47,-0.015563130378723145,447,8031,3592000,-0.08227250725030899,44900,0.0007,1.1766364574432373,,
182.45,0.9831648878753185,44999,1373.16,-0.014643064700067043,447,8048,3600000,-0.06376206874847412,45000,0.0007,0.6044520139694214,,
182.68,0.915628507733345,45099,1360.35,0.002406169194728136,447,8065,3608000,-0.0501653216779232,45100,0.0007,0.7413589358329773,,
183.65,0.969283951446414,45199,1385.72,0.013216838240623474,447,8082,3616000,-0.08510757237672806,45200,0.0007,0.8706876635551453,,
175.42,0.9631853252649307,45299,1373.1,-0.007337740156799555,447,8100,3624000,-0.05795576050877571,45300,0.0007,1.752711534500122,,
178.95,0.9690611511468887,45399,1438.74,-0.005286012776196003,447,8118,3632000,-0.05845502018928528,45400,0.0007,0.8031010627746582,,
178.18,0.8116811513900757,45499,1419.8,-0.6694682836532593,447,8135,3640000,-0.06820658594369888,45500,0.0007,4.0777668952941895,,
173.96,0.9553155563771725,45599,1422.43,0.00022771731892134994,447,8152,3648000,-0.10243278741836548,45600,0.0007,0.6896273493766785,,
177.87,0.980251019820571,45699,1443.32,-0.01445674616843462,447,8170,3656000,-0.09842703491449356,45700,0.0007,0.5664680004119873,,
180.29,0.9721504766494036,45799,1474.69,-0.04813331365585327,447,8187,3664000,-0.048698849976062775,45800,0.0007,0.8387142419815063,,
183.21,0.8834837302565575,45899,1516.01,-0.10721049457788467,447,8205,3672000,-0.05351436138153076,45900,0.0007,2.976950168609619,,
,0.972329881042242,45999,,-0.003866487415507436,,,3680000,-0.07244231551885605,,0.0007,0.8042632341384888,161.4,1477.6
187.04,,,1590.96,,447,8227,3680000,,46000,,,,
193.49,0.9805352706462145,46099,1591.76,-0.0010672789067029953,447,8244,3688000,-0.05261338874697685,46100,0.0007,0.6662377715110779,,
192.58,0.9522188268601894,46199,1618.79,-0.0054824682883918285,447,8261,3696000,-0.05676458403468132,46200,0.0007,1.5128452777862549,,
197.56,0.9737539477646351,46299,1683.55,-0.1847221702337265,447,8278,3704000,-0.09378205239772797,46300,0.0007,0.7366035580635071,,
194.73,0.9241272732615471,46399,1672.55,0.014445398934185505,447,8295,3712000,-0.0920577198266983,46400,0.0007,1.2720872163772583,,
186.88,0.8875894546508789,46499,1578.82,-0.0190968569368124,447,8313,3720000,-0.04183768108487129,46500,0.0007,3.1505126953125,,
188.33,0.910073347389698,46599,1600.01,0.013086186721920967,447,8331,3728000,-0.04784981533885002,46600,0.0007,2.180087089538574,,
183.48,0.9026101380586624,46699,1527.21,-0.0033103858586400747,447,8348,3736000,-0.04363969713449478,46700,0.0007,2.6239523887634277,,
188.95,0.9810473788529634,46799,1523.18,-0.018677154555916786,447,8366,3744000,-0.040416426956653595,46800,0.0007,0.7520195245742798,,
188.49,0.992028322070837,46899,1565.93,-0.006315986160188913,447,8383,3752000,-0.04076387360692024,46900,0.0007,0.3749890625476837,,
186.59,0.9518392607569695,46999,1621.11,0.007151362951844931,447,8400,3760000,-0.06646503508090973,47000,0.0007,1.4391294717788696,,
177.28,0.9789791237562895,47099,1671.09,0.01969233714044094,447,8418,3768000,-0.04661818593740463,47100,0.0007,0.31693965196609497,,
173.26,0.9187301248311996,47199,1666.57,0.023073146119713783,447,8436,3776000,-0.08393532782793045,47200,0.0007,2.1425085067749023,,
162.19,0.8885674998164177,47299,1630.37,-0.09761110693216324,447,8453,3784000,-0.11542244255542755,47300,0.0007,2.0970122814178467,,
155.13,0.8939418569207191,47399,1569.55,0.021120741963386536,447,8470,3792000,-0.08613584190607071,47400,0.0007,1.2557464838027954,,
159.88,0.9827497974038124,47499,1564.33,0.04214690998196602,447,8488,3800000,-0.08097054064273834,47500,0.0007,0.5614532232284546,,
164.89,0.9893866255879402,47599,1561.59,-0.0005488879978656769,447,8505,3808000,-0.06795444339513779,47600,0.0007,0.2923063337802887,,
163.4,0.9209128841757774,47699,1613.71,-0.01851811073720455,447,8523,3816000,-0.02687693201005459,47700,0.0007,3.424457550048828,,
166.14,0.9839697405695915,47799,1679.65,0.05130309611558914,447,8540,3824000,-0.04777149483561516,47800,0.0007,0.30813369154930115,,
173.96,0.9488698877394199,47899,1736.17,0.04984922334551811,447,8558,3832000,-0.03259121999144554,47900,0.0007,1.4484070539474487,,
,0.9886059453710914,47999,,-0.013914820738136768,,,3840000,-0.0776061937212944,,0.0007,0.3174982964992523,188.2,1664.0
175.2,,,1737.31,,447,8585,3840000,,48000,,,,
170.78,0.9128082394599915,48099,1654.94,-0.0831376239657402,447,8602,3848000,-0.0980430543422699,48100,0.0007,1.7789382934570312,,
166.84,0.9415116459131241,48199,1652.88,-0.060928989201784134,447,8619,3856000,-0.07067622989416122,48200,0.0007,1.6799122095108032,,
167.57,0.8611686527729034,48299,1595.29,-0.004024832509458065,447,8637,3864000,-0.022042006254196167,48300,0.0007,2.405189275741577,,
164.03,0.9561794437468052,48399,1563.81,0.014348256401717663,447,8654,3872000,-0.03917481750249863,48400,0.0007,1.0228662490844727,,
167.24,0.9491222091019154,48499,1610.63,-0.016131212934851646,447,8672,3880000,-0.053930677473545074,48500,0.0007,1.2452949285507202,,
168.65,0.8253035843372345,48599,1602.59,-0.0028113480657339096,447,8690,3888000,-0.06911668181419373,48600,0.0007,3.24320912361145,,
174.2,0.8430911600589752,48699,1641.87,-0.5495070815086365,447,8707,3896000,-0.08285829424858093,48700,0.0007,6.417411804199219,,
173.09,0.9618414677679539,48799,1593.49,-0.0006073529948480427,447,8724,3904000,-0.04967954382300377,48800,0.0007,0.9340913891792297,,
169.77,0.896170474588871,48899,1563.66,-0.060809679329395294,447,8742,3912000,-0.03612092137336731,48900,0.0007,5.196872234344482,,
166.62,0.8988251313567162,48999,1591.78,-0.0051215169951319695,447,8759,3920000,-0.05562946945428848,49000,0.0007,3.372220277786255,,
172.16,0.9514112658798695,49099,1655.87,-0.02656993269920349,447,8776,3928000,-0.11045042425394058,49100,0.0007,1.0582689046859741,,
171.67,0.9611544497311115,49199,1590.82,-0.02070288173854351,447,8794,3936000,-0.09348902851343155,49200,0.0007,1.3577216863632202,,
177.11,0.9464928135275841,49299,1646.26,-0.04397562891244888,447,8812,3944000,-0.06854816526174545,49300,0.0007,1.6073216199874878,,
182.76,0.9794759172946215,49399,1580.39,-0.010661798529326916,447,8830,3952000,-0.10323061048984528,49400,0.0007,0.6628671884536743,,
185.42,0.9713937845081091,49499,1438.11,-0.01555668842047453,447,8847,3960000,-0.037549592554569244,49500,0.0007,1.0820703506469727,,
193.78,0.9170600101351738,49599,1404.48,-0.013826540671288967,447,8864,3968000,-0.10441241413354874,49600,0.0007,2.2009637355804443,,
194.96,0.93375563621521,49699,1391.84,0.014567399397492409,447,8882,3976000,-0.051900990307331085,49700,0.0007,1.124284029006958,,
194.06,0.9915731428191066,49799,1438.79,0.006951268296688795,447,8900,3984000,-0.07113254070281982,49800,0.0007,0.31690552830696106,,
187.78,0.7981482893228531,49899,1501.54,-0.011842666193842888,447,8917,3992000,-0.06422487646341324,49900,0.0007,1.7801605463027954,,
,0.9140630587935448,49999,,-0.19415734708309174,,,4000000,-0.11165886372327805,,0.0007,1.2765703201293945,172.8,1534.6
178.17,,,1543.63,,446,8948,4000000,,50000,,,,
173.46,0.9484907798469067,50099,1645.6,0.023722335696220398,447,8966,4008000,-0.10077180713415146,50100,0.0007,1.510141372680664,,
178.1,0.9652888886630535,50199,1733.34,0.026597151532769203,447,8983,4016000,-0.048932965844869614,50200,0.0007,1.081447958946228,,
174.42,0.9513830728828907,50299,1746.61,0.03121153824031353,447,9001,4024000,-0.09854535758495331,50300,0.0007,1.6080042123794556,,
172.1,0.9490020349621773,50399,1703.72,-0.02471240423619747,447,9018,4032000,-0.05610382556915283,50400,0.0007,2.3201191425323486,,
172.11,0.9691593013703823,50499,1720.72,-0.012774402275681496,447,9036,4040000,-0.0661880150437355,50500,0.0007,1.1709555387496948,,
177.02,0.8802753388881683,50599,1672.61,-0.013735289685428143,447,9053,4048000,-0.042619772255420685,50600,0.0007,2.0569138526916504,,
172.99,0.7231565117835999,50699,1616.37,-0.21444211900234222,447,9071,4056000,-0.07942451536655426,50700,0.0007,7.079362392425537,,
173.35,0.9723021946847439,50799,1552.72,-0.0041974373161792755,447,9088,4064000,-0.06462480872869492,50800,0.0007,1.074002742767334,,
178.44,0.9775853846222162,50899,1566.53,-0.02748124673962593,447,9105,4072000,-0.044734325259923935,50900,0.0007,1.3958455324172974,,
181.3,0.9792295228689909,50999,1597.38,-0.18406258523464203,447,9122,4080000,-0.11042030900716782,51000,0.0007,0.8565616607666016,,
183.4,0.9695940166711807,51099,1664.45,-0.07210596650838852,447,9140,4088000,-0.09790041297674179,51100,0.0007,1.2738217115402222,,
184.03,0.9762106388807297,51199,1649.87,0.04890204593539238,447,9157,4096000,-0.0669754222035408,51200,0.0007,0.8072881698608398,,
187.4,0.9873239761218429,51299,1718.39,-0.12231036275625229,447,9175,4104000,-0.07343507558107376,51300,0.0007,0.7015193104743958,,
191.4,0.9590332545340061,51399,1713.66,0.00482490798458457,447,9192,4112000,-0.034990400075912476,51400,0.0007,2.1384682655334473,,
193.43,0.9197187498211861,51499,1675.16,0.06292730569839478,447,9209,4120000,-0.03838668018579483,51500,0.0007,2.4603824615478516,,
188.87,0.9779951348900795,51599,1639.19,0.04148552194237709,447,9227,4128000,-0.045018911361694336,51600,0.0007,0.5343640446662903,,
189.63,0.9868490975350142,51699,1594.3,0.034676287323236465,447,9244,4136000,-0.08773103356361389,51700,0.0007,0.55071622133255,,
193.59,0.9642609916627407,51799,1587.31,0.0028712821658700705,447,9262,4144000,-0.10299468040466309,51800,0.0007,1.2402870655059814,,
197.63,0.9806501735001802,51899,1620.63,0.013134325854480267,447,9279,4152000,-0.06588711589574814,51900,0.0007,0.8156844973564148,,
,0.9843078777194023,51999,,-0.02364441566169262,,,4160000,-0.022472713142633438,,0.0007,0.5323631167411804,224.0,2033.6
200.75,,,1618.12,,446,9311,4160000,,52000,,,,
206.35,0.9755424298346043,52099,1697.21,-0.01881813444197178,446,9328,4168000,-0.042423248291015625,52100,0.0007,0.7784318923950195,,
206.0,0.976761844009161,52199,1658.88,-0.02491544745862484,446,9345,4176000,-0.06476525217294693,52200,0.0007,0.7702628374099731,,
202.07,0.8651467710733414,52299,1682.36,-0.04397290572524071,446,9362,4184000,-0.030646411702036858,52300,0.0007,5.801089763641357,,
194.94,0.9804641958326101,52399,1620.67,0.014378215186297894,446,9380,4192000,-0.05227968841791153,52400,0.0007,0.7009246945381165,,
195.97,0.9469696283340454,52499,1600.0,-0.02747330628335476,446,9398,4200000,-0.04747891053557396,52500,0.0007,1.2758055925369263,,
197.93,0.9776921402662992,52599,1606.7,0.001574941910803318,446,9415,4208000,-0.024114200845360756,52600,0.0007,1.481785535812378,,
201.56,0.9522214159369469,52699,1595.29,-0.10142165422439575,446,9432,4216000,-0.04947616532444954,52700,0.0007,1.8235756158828735,,
200.41,0.9832404144108295,52799,1623.12,-0.009750179015100002,446,9450,4224000,-0.04150569438934326,52800,0.0007,0.32945355772972107,,
200.55,0.9789901431649923,52899,1680.35,-0.03292216360569,446,9467,4232000,-0.1066872626543045,52900,0.0007,1.3277817964553833,,
197.96,0.9890237515792251,52999,1664.56,0.0013787192292511463,446,9485,4240000,-0.02380363456904888,53000,0.0007,0.2838631272315979,,
192.13,0.9903008146211505,53099,1652.07,-0.0037284530699253082,447,9502,4248000,-0.033227067440748215,53100,0.0007,0.3925655782222748,,
189.36,0.9788692817091942,53199,1689.26,0.021182578057050705,447,9519,4256000,-0.051990803331136703,53200,0.0007,0.6729552149772644,,
193.87,0.9561076536774635,53299,1747.19,-0.15459035336971283,447,9537,4264000,-0.04960212856531143,53300,0.0007,2.497617721557617,,
198.87,0.9187326058745384,53399,1759.42,-0.02313326857984066,447,9554,4272000,-0.07607359439134598,53400,0.0007,2.310391664505005,,
196.55,0.9470909051597118,53499,1787.86,0.03559422865509987,447,9571,4280000,-0.07987160235643387,53500,0.0007,1.5892869234085083,,
193.78,0.8188199996948242,53599,1755.34,-0.008493560366332531,447,9589,4288000,-0.06991260498762131,53600,0.0007,5.202272891998291,,
196.6,0.9727010224014521,53699,1763.57,0.00869768112897873,447,9607,4296000,-0.06178678199648857,53700,0.0007,0.529798686504364,,
198.35,0.8853665366768837,53799,1756.59,-0.02923419512808323,447,9624,4304000,-0.0817955881357193,53800,0.0007,2.633448362350464,,
197.27,0.9729271195828915,53899,1807.31,-0.028816014528274536,447,9642,4312000,-0.0669165775179863,53900,0.0007,1.80927312374115,,
,0.9827635399997234,53999,,-0.0028255090583115816,,,4320000,-0.04789123684167862,,0.0007,0.8098590970039368,204.8,1741.2
197.85,,,1773.15,,446,9667,4320000,,54000,,,,
205.4,0.8831388056278229,54099,1737.04,-0.008632376790046692,446,9685,4328000,-0.06546245515346527,54100,0.0007,5.178620338439941,,
204.71,0.9823918044567108,54199,1702.77,0.0002725064696278423,446,9702,4336000,-0.08340371400117874,54200,0.0007,0.6489151120185852,,
204.86,0.9613313488662243,54299,1639.76,0.006768129300326109,446,9720,4344000,-0.06519456207752228,54300,0.0007,1.190473198890686,,
208.36,0.9537606760859489,54399,1560.61,0.0005434900522232056,446,9737,4352000,-0.060158539563417435,54400,0.0007,1.511372447013855,,
211.24,0.9780541751533747,54499,1623.85,0.0036187872756272554,446,9755,4360000,-0.04219789803028107,54500,0.0007,0.8054342269897461,,
210.57,0.9470174722373486,54599,1682.99,0.04825325682759285,446,9772,4368000,-0.08473076671361923,54600,0.0007,1.169585108757019,,
204.23,0.9897283129394054,54699,1670.98,0.025187397375702858,446,9789,4376000,-0.07879803329706192,54700,0.0007,0.29411637783050537,,
201.55,0.9363600611686707,54799,1702.93,0.03241010010242462,447,9807,4384000,-0.05811005458235741,54800,0.0007,2.7591776847839355,,
198.86,0.9727575592696667,54899,1721.18,-0.027286052703857422,447,9824,4392000,-0.06559958308935165,54900,0.0007,1.149304986000061,,
202.11,0.8326499462127686,54999,1753.58,-0.002522690687328577,447,9842,4400000,-0.07975758612155914,55000,0.0007,1.168772578239441,,
204.38,0.9829280190169811,55099,1704.59,-0.025195155292749405,447,9859,4408000,-0.0569746159017086,55100,0.0007,0.7022011876106262,,
206.09,0.9890841171145439,55199,1680.02,0.0003153727448079735,447,9876,4416000,-0.05410071834921837,55200,0.0007,0.7247156500816345,,
212.44,0.9744484629482031,55299,1732.32,0.008534178137779236,447,9893,4424000,-0.06932949274778366,55300,0.0007,0.8731700778007507,,
213.56,0.9670120514929295,55399,1718.47,0.016331426799297333,447,9911,4432000,-0.032990019768476486,55400,0.0007,1.5050357580184937,,
216.3,0.9151340499520302,55499,1707.54,-0.015418392606079578,447,9928,4440000,-0.04402313008904457,55500,0.0007,2.8758206367492676,,
217.34,0.982375618070364,55599,1709.24,0.001751441159285605,447,9945,4448000,-0.03227706626057625,55600,0.0007,1.1616041660308838,,
215.84,0.9783451538532972,55699,1716.94,-0.014832454733550549,447,9963,4456000,-0.06160987541079521,55700,0.0007,0.9263810515403748,,
207.31,0.983334731310606,55799,1667.13,0.06874869018793106,447,9981,4464000,-0.059256281703710556,55800,0.0007,0.46772143244743347,,
209.37,0.9775724299252033,55899,1678.25,-0.039642155170440674,447,9998,4472000,-0.07162754982709885,55900,0.0007,0.9866396188735962,,
,0.9392932839691639,55999,,-0.027641603723168373,,,4480000,-0.0849837213754654,,0.0007,1.873072862625122,188.0,1471.4
210.22,,,1695.22,,446,10022,4480000,,56000,,,,
206.56,0.9926117616705596,56099,1700.81,-0.023088902235031128,447,10039,4488000,-0.05235835537314415,56100,0.0007,0.28129202127456665,,
198.61,0.96207320317626,56199,1685.44,0.0006907153874635696,447,10056,4496000,-0.03174760565161705,56200,0.0007,1.3434374332427979,,
201.69,0.9295942559838295,56299,1740.34,-0.001314031658694148,447,10074,4504000,-0.023842697963118553,56300,0.0007,2.5838489532470703,,
204.79,0.9110933691263199,56399,1798.59,-0.021808229386806488,447,10091,4512000,-0.06926099210977554,56400,0.0007,4.649096965789795,,
201.75,0.9854779047891498,56499,1765.65,0.010080522857606411,447,10109,4520000,-0.08095220476388931,56500,0.0007,0.8820697665214539,,
198.5,0.8988785445690155,56599,1781.59,-0.028675416484475136,447,10126,4528000,-0.051559627056121826,56600,0.0007,3.2144927978515625,,
197.73,0.9890519250184298,56699,1742.83,0.014944377355277538,447,10143,4536000,-0.060538243502378464,56700,0.0007,0.7323306202888489,,
205.53,0.9594890624284744,56799,1708.77,-0.00036894084769301116,447,10161,4544000,-0.08814715594053268,56800,0.0007,3.426513671875,,
203.76,0.9803330544382334,56899,1696.73,-0.01658215932548046,447,10178,4552000,-0.03912419080734253,56900,0.0007,0.5724631547927856,,
206.05,0.9109338000416756,56999,1705.29,0.012492078356444836,447,10195,4560000,-0.09179198741912842,57000,0.0007,2.2254178524017334,,
204.56,0.9536910355091095,57099,1707.3,-0.004428556654602289,447,10213,4568000,-0.05850839614868164,57100,0.0007,1.7171074151992798,,
213.28,0.790966272354126,57199,1665.59,0.008655714802443981,447,10230,4576000,-0.09521505236625671,57200,0.0007,9.408339500427246,,
203.83,0.9831524454057217,57299,1598.53,-0.0011890307068824768,447,10247,4584000,-0.13786004483699799,57300,0.0007,0.948529839515686,,
208.52,0.9766482543200254,57399,1594.2,0.007746910210698843,447,10265,4592000,-0.08417992293834686,57400,0.0007,1.449404239654541,,
209.7,0.983487332239747,57499,1628.8,-0.000864760484546423,447,10282,4600000,-0.04729139059782028,57500,0.0007,0.7631044387817383,,
207.54,0.9775771964341402,57599,1642.53,-0.058286476880311966,447,10300,4608000,-0.06981511414051056,57600,0.0007,1.8484677076339722,,
206.81,0.9569909535348415,57699,1685.15,-0.022020183503627777,447,10317,4616000,-0.07708808034658432,57700,0.0007,1.6680042743682861,,
207.08,0.9431768581271172,57799,1741.35,-0.11767762154340744,447,10335,4624000,-0.08881046622991562,57800,0.0007,1.47245192527771,,
204.11,0.952166985720396,57899,1773.44,0.11777909100055695,447,10352,4632000,-0.12666146457195282,57900,0.0007,1.6845182180404663,,
,0.9892159830778837,57999,,-0.04888046905398369,,,4640000,-0.0789523497223854,,0.0007,0.5972768664360046,242.4,2091.6
206.0,,,1770.55,,446,10387,4640000,,58000,,,,
208.11,0.965770922601223,58099,1780.19,0.005488965194672346,446,10404,4648000,-0.03855608031153679,58100,0.0007,1.8157180547714233,,
216.19,0.9781609326601028,58199,1797.44,-0.009850560687482357,446,10422,4656000,-0.03661356493830681,58200,0.0007,0.47188708186149597,,
215.08,0.9775715917348862,58299,1806.2,0.0007008619722910225,446,10439,4664000,-0.04650396853685379,58300,0.0007,0.3693946599960327,,
216.32,0.907834380865097,58399,1800.1,-0.15371254086494446,446,10456,4672000,-0.06544845551252365,58400,0.0007,3.1295087337493896,,
219.52,0.9192840978503227,58499,1830.91,-0.06654682755470276,446,10473,4680000,-0.08050119876861572,58500,0.0007,3.467043399810791,,
214.93,0.9738041236996651,58599,1834.32,0.012079297564923763,446,10490,4688000,-0.09294318407773972,58600,0.0007,1.9761743545532227,,
212.23,0.8424974679946899,58699,1808.74,-0.22439296543598175,446,10507,4696000,-0.08515945076942444,58700,0.0007,4.000466823577881,,
219.04,0.987679504789412,58799,1737.05,0.02283511869609356,446,10525,4704000,-0.06683444231748581,58800,0.0007,0.46347782015800476,,
219.83,0.9683477357029915,58899,1697.67,-0.014083034358918667,446,10543,4712000,-0.04673319682478905,58900,0.0007,1.7589439153671265,,
220.67,0.9969092810060829,58999,1666.85,0.01615450344979763,446,10560,4720000,-0.03641807660460472,59000,0.0007,0.2479797899723053,,
227.44,0.9849375169724226,59099,1619.46,-0.01626964472234249,446,10578,4728000,-0.08805125206708908,59100,0.0007,0.7559425234794617,,
228.3,0.9553286470472813,59199,1621.01,0.004249352961778641,446,10595,4736000,-0.08517619967460632,59200,0.0007,1.9985218048095703,,
224.04,0.9805419202893972,59299,1659.26,0.15824657678604126,447,10612,4744000,-0.06556960195302963,59300,0.0007,1.3053940534591675,,
225.92,0.9927460323087871,59399,1689.05,-0.016161449253559113,447,10630,4752000,-0.06057191640138626,59400,0.0007,0.7124282717704773,,
230.25,0.9728234969079494,59499,1747.63,-0.08288678526878357,447,10647,4760000,-0.024669751524925232,59500,0.0007,1.0586384534835815,,
227.32,0.9533410295844078,59599,1741.15,-0.15364718437194824,447,10665,4768000,-0.08899948000907898,59600,0.0007,1.4582607746124268,,
230.46,0.9738425463438034,59699,1806.39,-0.00792776420712471,447,10682,4776000,-0.08363709598779678,59700,0.0007,1.0381145477294922,,
229.36,0.9543998390436172,59799,1802.86,0.0020791199058294296,447,10699,4784000,-0.04795142635703087,59800,0.0007,1.8432978391647339,,
232.2,0.995703530497849,59899,1797.0,-0.015150670893490314,447,10717,4792000,-0.060746580362319946,59900,0.0007,0.4688955843448639,,
,0.977289903908968,59999,,-0.01051308959722519,,,4800000,-0.024443238973617554,,0.0007,0.9476429224014282,254.4,1984.0
231.75,,,1811.0,,446,10750,4800000,,60000,,,,
230.45,0.9877243107184768,60099,1796.56,-0.0018554509151726961,446,10767,4808000,-0.03156348317861557,60100,0.0007,0.7085839509963989,,
227.8,0.9452482685446739,60199,1748.04,0.017402147874236107,446,10785,4816000,-0.03887000307440758,60200,0.0007,3.1917178630828857,,
229.82,0.9338269829750061,60299,1748.32,0.02240387164056301,446,10802,4824000,-0.04916250333189964,60300,0.0007,3.2303009033203125,,
229.66,0.9942103857174516,60399,1796.4,0.0026155489031225443,446,10820,4832000,-0.02525077573955059,60400,0.0007,0.30401110649108887,,
