time/total_timesteps,time/iterations,time/fps,time/time_elapsed,train/policy_loss,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/value_loss,rollout/ep_len_mean,train/explained_variance,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
3616000,45200,875,4128,-0.026649504899978638,65.94,0.0007,45199,0.07366527616977692,569.86,0.9825723376125097,-0.5241127014160156,,
3624000,45300,875,4137,-0.018057076260447502,66.88,0.0007,45299,0.16253237426280975,585.18,0.9742294605821371,-0.32753726840019226,,
3632000,45400,876,4145,-0.04807162657380104,65.85,0.0007,45399,0.09267055243253708,601.31,0.9883489152416587,-0.4383256435394287,,
3640000,45500,876,4154,-0.03581490367650986,65.98,0.0007,45499,0.18545548617839813,599.28,0.9613168649375439,-0.2310391217470169,,
3648000,45600,876,4163,0.0043798149563372135,64.13,0.0007,45599,0.16701209545135498,606.08,0.9670222625136375,-0.5952192544937134,,
3656000,45700,876,4172,0.008350996300578117,64.73,0.0007,45699,0.04775708541274071,607.64,0.9837023634463549,-0.4940830171108246,,
3664000,45800,876,4180,0.01572749949991703,64.09,0.0007,45799,0.0763549655675888,609.89,0.984726027585566,-0.3854319751262665,,
3672000,45900,876,4189,0.015868190675973892,67.56,0.0007,45899,0.07463070005178452,613.34,0.9788245782256126,-0.47086167335510254,,
3680000,,,,-0.07589485496282578,,0.0007,45999,0.8234853148460388,,0.8535194993019104,-0.45159846544265747,68.4,678.2
3680000,46000,874,4206,,68.98,,,,614.4,,,,
3688000,46100,874,4214,-0.049685247242450714,68.19,0.0007,46099,0.2685267925262451,619.43,0.9132627174258232,-0.47589269280433655,,
3696000,46200,875,4223,-0.0428210087120533,69.71,0.0007,46199,0.23499606549739838,621.22,0.9075437262654305,-0.23426158726215363,,
3704000,46300,875,4232,-0.035715680569410324,72.17,0.0007,46299,0.30373305082321167,612.6,0.8968298211693764,-0.5004695057868958,,
3712000,46400,875,4241,0.025536764413118362,71.96,0.0007,46399,0.22476167976856232,601.57,0.9400969818234444,-0.5875200629234314,,
3720000,46500,875,4250,-0.03663061559200287,72.59,0.0007,46499,0.11052924394607544,593.44,0.930511124432087,-0.3116682469844818,,
3728000,46600,875,4258,0.008053596131503582,70.59,0.0007,46599,0.2569239139556885,598.37,0.903051570057869,-0.4483770430088043,,
