time/time_elapsed,rollout/exploration_rate,time/total_timesteps,time/episodes,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward,train/n_updates,train/learning_rate,train/loss
4509,0.05,1718652,38728,381,33.49,948.86,,,104290,0.0001,0.27211055159568787
4510,0.05,1718972,38732,381,33.49,948.86,,,104310,0.0001,0.02946835570037365
4510,0.05,1719156,38736,381,33.54,955.37,,,104322,0.0001,0.042077209800481796
4510,0.05,1719336,38740,381,33.51,952.01,,,104333,0.0001,0.0870012491941452
4511,0.05,1719516,38744,381,33.51,952.01,,,104344,0.0001,0.06226839870214462
4512,0.05,1719800,38748,381,33.53,949.14,,,104362,0.0001,0.08970288932323456
4512,0.05,1719960,38752,381,33.56,947.85,,,104372,0.0001,0.1154378205537796
,0.05,1720000,,,,,749.6,30.8,104374,0.0001,0.1274636685848236
4515,0.05,1720268,38756,380,33.53,949.59,,,104391,0.0001,0.13428866863250732
4515,0.05,1720484,38760,380,33.53,949.59,,,104405,0.0001,0.07104648649692535
4516,0.05,1720764,38764,380,33.57,953.0,,,104422,0.0001,0.050903357565402985
4517,0.05,1721004,38768,380,33.52,953.8,,,104437,0.0001,0.29104653000831604
4517,0.05,1721096,38772,380,33.52,953.8,,,104443,0.0001,0.028107214719057083
4518,0.05,1721344,38776,380,33.61,955.98,,,104458,0.0001,0.23685410618782043
4518,0.05,1721544,38780,380,33.67,952.27,,,104471,0.0001,0.04738498479127884
4519,0.05,1721768,38784,380,33.71,951.73,,,104485,0.0001,0.18272051215171814
4519,0.05,1722036,38788,380,33.71,951.73,,,104502,0.0001,0.16053396463394165
4520,0.05,1722288,38792,380,33.7,946.84,,,104517,0.0001,0.04862421005964279
4520,0.05,1722444,38796,380,33.76,949.9,,,104527,0.0001,0.3351626694202423
4521,0.05,1722704,38800,380,33.76,949.9,,,104543,0.0001,0.033394042402505875
4521,0.05,1722860,38804,380,33.82,954.94,,,104553,0.0001,0.27015170454978943
4522,0.05,1723164,38808,380,33.91,952.47,,,104572,0.0001,0.0886453241109848
4523,0.05,1723388,38812,381,33.91,952.47,,,104586,0.0001,0.03831959888339043
4523,0.05,1723576,38816,381,33.91,952.47,,,104598,0.0001,0.046202801167964935
4524,0.05,1723760,38820,380,33.87,950.37,,,104609,0.0001,0.3986191153526306
4524,0.05,1723944,38824,380,33.87,948.62,,,104621,0.0001,0.1778527796268463
4525,0.05,1724164,38828,380,33.9,949.92,,,104635,0.0001,0.1813233494758606
4526,0.05,1724468,38832,380,33.91,947.08,,,104654,0.0001,0.2213018834590912
4526,0.05,1724644,38836,380,33.91,947.08,,,104665,0.0001,0.06346282362937927
4527,0.05,1724828,38840,380,33.9,945.79,,,104676,0.0001,0.313589870929718
4527,0.05,1725108,38844,380,34.01,949.64,,,104694,0.0001,0.34159955382347107
4528,0.05,1725316,38848,381,34.03,949.62,,,104707,0.0001,0.15883398056030273
4528,0.05,1725532,38852,381,34.1,948.02,,,104720,0.0001,0.08607812970876694
4529,0.05,1725760,38856,381,34.15,947.36,,,104734,0.0001,0.06576943397521973
4529,0.05,1725948,38860,381,34.15,947.36,,,104746,0.0001,0.08056262135505676
4530,0.05,1726212,38864,381,34.09,947.77,,,104763,0.0001,0.3894485831260681
4531,0.05,1726500,38868,381,34.05,946.18,,,104781,0.0001,0.02849116548895836
4531,0.05,1726588,38872,381,34.0,947.21,,,104786,0.0001,0.19919453561306
4532,0.05,1727008,38876,381,34.16,947.52,,,104812,0.0001,0.510135293006897
4533,0.05,1727200,38880,381,34.05,952.11,,,104824,0.0001,0.04977613314986229
4533,0.05,1727448,38884,381,34.14,954.35,,,104840,0.0001,0.27971965074539185
4534,0.05,1727616,38888,381,34.09,953.58,,,104850,0.0001,0.12138273566961288
4535,0.05,1727896,38892,381,34.09,953.58,,,104868,0.0001,0.12500713765621185
4535,0.05,1728076,38896,380,34.12,955.53,,,104879,0.0001,0.23624037206172943
4536,0.05,1728340,38900,381,34.12,955.53,,,104896,0.0001,0.12484979629516602
4536,0.05,1728412,38904,381,34.12,955.53,,,104900,0.0001,0.08118855953216553
4537,0.05,1728744,38908,381,34.04,951.54,,,104921,0.0001,0.09910015016794205
4537,0.05,1728880,38912,381,34.04,951.54,,,104929,0.0001,0.22720235586166382
4538,0.05,1729204,38916,381,33.97,941.39,,,104950,0.0001,0.03059411607682705
4538,0.05,1729356,38920,381,34.03,946.24,,,104959,0.0001,0.11435605585575104
4539,0.05,1729556,38924,381,34.01,947.2,,,104972,0.0001,0.06312968581914902
4540,0.05,1729768,38928,381,34.12,950.08,,,104985,0.0001,0.1263045221567154
4540,0.05,1729948,38932,381,34.18,947.53,,,104996,0.0001,0.0651533454656601
4541,0.05,1730220,38936,381,34.18,947.53,,,105013,0.0001,0.09349152445793152
4541,0.05,1730384,38940,381,34.27,947.8,,,105023,0.0001,0.06744527071714401
4542,0.05,1730572,38944,381,34.31,944.56,,,105035,0.0001,0.07592254877090454
4542,0.05,1730840,38948,381,34.31,944.56,,,105052,0.0001,0.08671636134386063
4543,0.05,1731044,38952,381,34.31,944.56,,,105065,0.0001,0.3338359594345093
4543,0.05,1731236,38956,381,34.37,945.0,,,105077,0.0001,0.14263702929019928
4544,0.05,1731464,38960,381,34.29,944.11,,,105091,0.0001,0.3277352452278137
4544,0.05,1731648,38964,381,34.29,943.01,,,105102,0.0001,0.05587410181760788
4545,0.05,1731864,38968,381,34.25,941.86,,,105116,0.0001,0.05490126460790634
4545,0.05,1732100,38972,381,34.25,941.86,,,105131,0.0001,0.04236936569213867
4546,0.05,1732396,38976,381,34.23,938.99,,,105149,0.0001,0.04038096219301224
4546,0.05,1732512,38980,381,34.23,938.99,,,105156,0.0001,0.18508893251419067
4547,0.05,1732800,38984,381,34.2,939.47,,,105174,0.0001,0.0751136988401413
4548,0.05,1733000,38988,381,34.07,933.89,,,105187,0.0001,0.07492856681346893
4548,0.05,1733320,38992,381,34.07,933.89,,,105207,0.0001,0.028904229402542114
4549,0.05,1733424,38996,381,34.07,933.89,,,105213,0.0001,0.22522789239883423
4549,0.05,1733612,39000,381,34.08,931.24,,,105225,0.0001,0.3167058527469635
4550,0.05,1734004,39004,381,34.0,932.65,,,105250,0.0001,0.05883118510246277
4551,0.05,1734244,39008,381,33.99,931.98,,,105265,0.0001,0.08455243706703186
4551,0.05,1734404,39012,381,33.99,931.98,,,105275,0.0001,0.14545024931430817
4552,0.05,1734624,39016,381,33.9,931.8,,,105288,0.0001,0.31267911195755005
4552,0.05,1734764,39020,381,33.82,930.67,,,105297,0.0001,0.04984358698129654
4553,0.05,1734964,39024,381,33.95,932.77,,,105310,0.0001,0.2716114819049835
4553,0.05,1735184,39028,381,33.96,931.06,,,105323,0.0001,0.03452897444367409
4554,0.05,1735544,39032,381,33.96,931.06,,,105346,0.0001,0.15784409642219543
4555,0.05,1735768,39036,381,33.9,926.83,,,105360,0.0001,0.10517269372940063
4555,0.05,1735880,39040,381,33.92,929.74,,,105367,0.0001,0.1408800333738327
4556,0.05,1736100,39044,381,33.93,931.24,,,105381,0.0001,0.26319316029548645
4556,0.05,1736336,39048,381,33.91,928.99,,,105395,0.0001,0.0442642942070961
4557,0.05,1736660,39052,381,33.96,926.1,,,105416,0.0001,0.3257938027381897
4558,0.05,1737012,39056,381,33.96,926.1,,,105438,0.0001,0.16575339436531067
4558,0.05,1737236,39060,381,34.05,930.97,,,105452,0.0001,0.12467890977859497
4559,0.05,1737404,39064,381,34.05,930.97,,,105462,0.0001,0.13524872064590454
4559,0.05,1737604,39068,381,34.24,938.36,,,105475,0.0001,0.05356588959693909
4560,0.05,1737848,39072,381,34.24,938.36,,,105490,0.0001,0.1621680110692978
4561,0.05,1738076,39076,381,34.29,930.5,,,105504,0.0001,0.03531781584024429
4561,0.05,1738272,39080,381,34.24,927.56,,,105516,0.0001,0.3341669738292694
4562,0.05,1738656,39084,381,34.26,929.97,,,105540,0.0001,0.15966787934303284
4563,0.05,1738848,39088,381,34.26,929.97,,,105552,0.0001,0.05704352259635925
4563,0.05,1739124,39092,381,34.25,929.08,,,105570,0.0001,0.1028168648481369
4564,0.05,1739364,39096,381,34.18,921.12,,,105585,0.0001,0.05833897739648819
4564,0.05,1739584,39100,381,34.18,921.12,,,105598,0.0001,0.25629809498786926
4565,0.05,1739840,39104,381,34.18,921.12,,,105614,0.0001,0.2951180934906006
4566,0.05,1740024,39108,381,34.22,916.77,,,105626,0.0001,0.29986220598220825
4566,0.05,1740184,39112,381,34.22,916.77,,,105636,0.0001,0.08971336483955383
4567,0.05,1740476,39116,381,34.3,917.88,,,105654,0.0001,0.35426995158195496
4568,0.05,1740788,39120,381,34.37,919.21,,,105674,0.0001,0.1259029656648636
4568,0.05,1740960,39124,381,34.37,919.21,,,105684,0.0001,0.20934763550758362
4569,0.05,1741232,39128,381,34.37,919.21,,,105701,0.0001,0.09084700047969818
