train/n_updates,time/time_elapsed,train/learning_rate,train/explained_variance,train/entropy_loss,time/iterations,rollout/ep_rew_mean,time/fps,train/policy_loss,train/value_loss,time/total_timesteps,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
783099,67984,0.0007,0.7177694439888,-1.1497642993927002,783100,3006.3,921,1.5974748134613037,23.38361930847168,62648000,1234.78,,
783199,67992,0.0007,0.998459191294387,-1.3141682147979736,783200,3015.9,921,-0.14388184249401093,0.1661800593137741,62656000,1239.32,,
783299,68000,0.0007,0.9989561543334275,-1.3951488733291626,783300,3010.7,921,-0.006440250668674707,0.08397360146045685,62664000,1243.5,,
783399,68008,0.0007,0.9858595579862595,-1.3852109909057617,783400,2998.4,921,-0.16210651397705078,1.4182757139205933,62672000,1244.04,,
783499,68017,0.0007,0.9944847552105784,-1.2899715900421143,783500,2925.4,921,0.24253414571285248,0.6384687423706055,62680000,1222.78,,
783599,68024,0.0007,0.9995571588515304,-1.3233038187026978,783600,2853.2,921,0.0005555764073505998,0.05009522661566734,62688000,1196.1,,
783699,68032,0.0007,0.9911429733037949,-1.1694858074188232,783700,2778.5,921,-0.082789346575737,0.8320698142051697,62696000,1170.3,,
783799,68040,0.0007,0.9994062831974588,-1.4478497505187988,783800,2823.8,921,0.2121322602033615,0.0793248638510704,62704000,1187.7,,
783899,68049,0.0007,0.9994284401182085,-1.1709067821502686,783900,2780.7,921,-0.08262210339307785,0.0656128004193306,62712000,1173.96,,
783999,,0.0007,0.9992286374326795,-1.193266749382019,,,,0.04147190973162651,0.07697483152151108,62720000,,3406.0,1393.8
,68073,,,,784000,2833.2,921,,,62720000,1181.9,,
784099,68081,0.0007,0.9978747079148889,-1.1097569465637207,784100,2872.2,921,-0.12749242782592773,0.18951989710330963,62728000,1195.96,,
784199,68088,0.0007,0.9990447994205169,-1.2996031045913696,784200,2981.1,921,-0.03350761532783508,0.12748722732067108,62736000,1227.8,,
784299,68096,0.0007,0.9992046039551497,-1.1433926820755005,784300,2997.7,921,0.023638013750314713,0.05671597272157669,62744000,1238.74,,
784399,68105,0.0007,0.9994330267654732,-1.324661135673523,784400,3014.5,921,0.037499453872442245,0.053593434393405914,62752000,1246.36,,
784499,68113,0.0007,0.9927776642143726,-1.326488733291626,784500,2945.9,921,-0.13023988902568817,0.675417423248291,62760000,1221.66,,
784599,68122,0.0007,0.9993802564567886,-1.3402544260025024,784600,2930.7,921,-0.04073376581072807,0.07192529737949371,62768000,1217.44,,
784699,68130,0.0007,0.998129315325059,-1.4677953720092773,784700,2879.4,921,0.23767881095409393,0.24653224647045135,62776000,1205.2,,
784799,68138,0.0007,0.9439938180148602,-1.2505130767822266,784800,2871.7,921,0.10353165119886398,4.609655380249023,62784000,1194.4,,
784899,68146,0.0007,0.999254311202094,-1.2281420230865479,784900,2897.2,921,-0.004484015982598066,0.07192068547010422,62792000,1211.8,,
784999,68155,0.0007,0.999777362740133,-1.4562777280807495,785000,2946.7,921,-0.0990443229675293,0.035482943058013916,62800000,1231.28,,
785099,68163,0.0007,0.9994673890760168,-1.3621114492416382,785100,2950.0,921,-0.1956692785024643,0.07340209186077118,62808000,1232.62,,
785199,68171,0.0007,0.9987120138248429,-1.2654112577438354,785200,2970.9,921,-0.23576144874095917,0.19301728904247284,62816000,1236.78,,
785299,68180,0.0007,0.9997101643530186,-1.3616106510162354,785300,2953.5,921,0.07428410649299622,0.03640681505203247,62824000,1228.82,,
785399,68188,0.0007,0.9968874996993691,-1.240989089012146,785400,2891.0,921,-0.07555525749921799,0.2882331311702728,62832000,1207.72,,
785499,68197,0.0007,0.9978843005374074,-1.2521982192993164,785500,2764.8,921,0.07322920858860016,0.24328923225402832,62840000,1167.42,,
785599,68204,0.0007,0.9922788138501346,-1.2235987186431885,785600,2681.0,921,-0.2775835692882538,0.8488718271255493,62848000,1129.18,,
785699,68212,0.0007,0.9970930339768529,-1.2361122369766235,785700,2615.2,921,0.06945782899856567,0.38223788142204285,62856000,1110.2,,
785799,68220,0.0007,0.9980798156466335,-1.3885360956192017,785800,2632.7,921,-0.05383644253015518,0.2042534202337265,62864000,1115.3,,
785899,68229,0.0007,0.9971324154175818,-1.311224341392517,785900,2646.3,921,-0.2621564567089081,0.3860141336917877,62872000,1121.02,,
785999,,0.0007,0.9995106037822552,-1.3583744764328003,,,,0.06986984610557556,0.056266285479068756,62880000,,3132.0,1250.2
,68251,,,,786000,2649.8,921,,,62880000,1115.18,,
786099,68260,0.0007,0.8210982829332352,-1.3900318145751953,786100,2700.4,921,1.2080172300338745,18.972801208496094,62888000,1129.18,,
786199,68268,0.0007,0.9987777466885746,-1.1908807754516602,786200,2838.0,921,0.10828304290771484,0.1328486055135727,62896000,1167.28,,
786299,68277,0.0007,0.9986541381804273,-1.1345776319503784,786300,2784.1,921,-0.060015495866537094,0.1468568593263626,62904000,1139.88,,
786399,68285,0.0007,0.9988107454264536,-1.1341458559036255,786400,2772.0,921,-0.040958285331726074,0.09608176350593567,62912000,1130.4,,
786499,68294,0.0007,0.9995427663379814,-1.2018706798553467,786500,2798.1,921,-0.024715011939406395,0.04658304154872894,62920000,1142.18,,
786599,68302,0.0007,0.9974506492726505,-1.2862821817398071,786600,2803.5,921,0.11951597034931183,0.28247085213661194,62928000,1141.06,,
786699,68310,0.0007,0.9991419221623801,-1.3421235084533691,786700,2770.9,921,0.019015947356820107,0.05863074213266373,62936000,1131.36,,
786799,68318,0.0007,0.9992175712250173,-1.3748005628585815,786800,2766.1,921,0.00575659703463316,0.08412418514490128,62944000,1135.36,,
786899,68327,0.0007,0.9974945322610438,-1.3921958208084106,786900,2808.3,921,0.18432044982910156,0.21941542625427246,62952000,1154.96,,
786999,68335,0.0007,0.998769668978639,-1.4417921304702759,787000,2809.0,921,-0.14436852931976318,0.1695496290922165,62960000,1166.66,,
787099,68343,0.0007,0.8354542702436447,-1.310479760169983,787100,2818.4,921,2.1264569759368896,18.354209899902344,62968000,1168.36,,
787199,68351,0.0007,0.9993973205564544,-1.2575352191925049,787200,2837.7,921,-0.05751977488398552,0.056811731308698654,62976000,1166.4,,
787299,68359,0.0007,0.9830641653388739,-1.3037147521972656,787300,2837.7,921,0.19741378724575043,1.033861517906189,62984000,1167.28,,
787399,68367,0.0007,0.9572362974286079,-1.1895328760147095,787400,2843.2,921,0.21987874805927277,4.3692193031311035,62992000,1169.3,,
787499,68375,0.0007,0.9876206004992127,-1.4384329319000244,787500,2867.0,921,-0.4687538743019104,1.8513168096542358,63000000,1173.26,,
787599,68384,0.0007,0.913476400077343,-1.273311972618103,787600,2826.6,921,0.5243439078330994,9.595770835876465,63008000,1160.54,,
787699,68392,0.0007,0.9993808580911718,-1.3826417922973633,787700,2799.6,921,0.0007860705372877419,0.09257303178310394,63016000,1159.72,,
787799,68401,0.0007,0.9947494883090258,-1.6103874444961548,787800,2822.4,921,-0.23791174590587616,0.7996155023574829,63024000,1174.68,,
787899,68409,0.0007,0.9996384524565656,-1.2165895700454712,787900,2704.6,921,0.013173912651836872,0.037778522819280624,63032000,1125.34,,
787999,,0.0007,0.966163519769907,-1.261767029762268,,,,-0.19801582396030426,5.2557692527771,63040000,,2774.0,1052.6
,68431,,,,788000,2655.0,921,,,63040000,1114.46,,
788099,68440,0.0007,0.8293027132749557,-1.3745290040969849,788100,2735.0,921,1.8910667896270752,18.2120304107666,63048000,1139.38,,
788199,68448,0.0007,0.9986197421094403,-1.4366968870162964,788200,2725.7,921,-0.05521632358431816,0.11937997490167618,63056000,1132.44,,
788299,68456,0.0007,0.9991505737416446,-1.2599481344223022,788300,2629.0,921,0.14570818841457367,0.06965124607086182,63064000,1100.66,,
788399,68465,0.0007,0.8737068623304367,-1.4221467971801758,788400,2625.0,921,0.12236475944519043,13.575098037719727,63072000,1097.86,,
788499,68472,0.0007,0.9997063806513324,-1.4183459281921387,788500,2604.4,921,-0.023346873000264168,0.029977921396493912,63080000,1092.82,,
788599,68480,0.0007,0.9986613652436063,-1.2565363645553589,788600,2591.9,921,0.01404280960559845,0.17696818709373474,63088000,1088.82,,
788699,68488,0.0007,0.9976018082816154,-1.4078553915023804,788700,2569.0,921,-0.18189582228660583,0.2587513029575348,63096000,1085.0,,
788799,68497,0.0007,0.9991057814331725,-1.2552309036254883,788800,2567.6,921,0.01737852208316326,0.08418118953704834,63104000,1083.6,,
788899,68504,0.0007,0.9995441393111832,-1.4272242784500122,788900,2569.8,921,-0.20979590713977814,0.07245691120624542,63112000,1086.54,,
788999,68512,0.0007,0.9962618814315647,-1.108932375907898,789000,2543.0,921,-0.10034584999084473,0.3789089322090149,63120000,1071.54,,
789099,68520,0.0007,0.9993771940353326,-1.2486478090286255,789100,2613.8,921,-0.08807402104139328,0.07274981588125229,63128000,1090.1,,
789199,68529,0.0007,0.9986732972320169,-1.251052737236023,789200,2658.2,921,0.07013572752475739,0.13777334988117218,63136000,1105.86,,
789299,68536,0.0007,0.998897090437822,-1.289885401725769,789300,2672.9,921,0.07613315433263779,0.09381089359521866,63144000,1106.5,,
789399,68544,0.0007,0.9487639255821705,-1.1321989297866821,789400,2548.6,921,0.08193086832761765,4.798064708709717,63152000,1057.44,,
789499,68552,0.0007,0.9992897495976649,-1.4411585330963135,789500,2542.9,921,0.01569192484021187,0.083368681371212,63160000,1052.42,,
789599,68561,0.0007,0.9989855436142534,-1.3663924932479858,789600,2590.9,921,0.009103838354349136,0.10917896032333374,63168000,1060.5,,
789699,68569,0.0007,0.999323891941458,-1.5086064338684082,789700,2636.6,921,-0.007393941283226013,0.08232758194208145,63176000,1080.74,,
789799,68577,0.0007,0.9989981219405308,-1.3094731569290161,789800,2643.6,921,-0.09571360796689987,0.09536696970462799,63184000,1078.18,,
789899,68586,0.0007,0.9979895127471536,-1.4316097497940063,789900,2664.7,921,-0.15262223780155182,0.23086293041706085,63192000,1095.42,,
789999,,0.0007,0.9990164828486741,-1.3189277648925781,,,,0.05290842056274414,0.08006768673658371,63200000,,4028.0,1610.2
,68604,,,,790000,2712.7,921,,,63200000,1114.88,,
790099,68612,0.0007,0.7075888216495514,-1.365843653678894,790100,2761.4,921,3.7692954540252686,35.74526596069336,63208000,1127.9,,
790199,68620,0.0007,0.9945142436772585,-1.4962371587753296,790200,2764.8,921,-0.02608954906463623,0.31723764538764954,63216000,1134.56,,
790299,68627,0.0007,0.9955579051747918,-1.3993414640426636,790300,2764.6,921,0.36434444785118103,0.4638468325138092,63224000,1139.9,,
790399,68636,0.0007,0.9989392786519602,-1.5074695348739624,790400,2778.3,921,-0.04903454706072807,0.14805574715137482,63232000,1141.3,,
790499,68644,0.0007,0.9992006694665179,-1.3373663425445557,790500,2760.6,921,0.0700463280081749,0.06850210577249527,63240000,1135.34,,
790599,68652,0.0007,0.9987302599474788,-1.3583452701568604,790600,2779.6,921,-0.1664806753396988,0.09828561544418335,63248000,1141.34,,
790699,68660,0.0007,0.9990599937736988,-1.2814067602157593,790700,2809.5,921,0.13415420055389404,0.11341425031423569,63256000,1158.38,,
790799,68669,0.0007,0.9969225265085697,-1.3969902992248535,790800,2832.6,921,-0.09471791237592697,0.2857322692871094,63264000,1174.46,,
790899,68677,0.0007,0.9979317248798907,-1.2888315916061401,790900,2833.5,921,0.027464166283607483,0.2519623935222626,63272000,1179.02,,
790999,68685,0.0007,0.8765718936920166,-1.3273276090621948,791000,2830.8,921,1.1069624423980713,12.67841625213623,63280000,1177.9,,
791099,68694,0.0007,0.9994459979934618,-1.2798312902450562,791100,2835.0,921,-0.014478921890258789,0.04998364672064781,63288000,1186.02,,
791199,68702,0.0007,0.9993031631456688,-1.3613613843917847,791200,2859.7,921,0.0042562768794596195,0.07976093143224716,63296000,1190.62,,
791299,68711,0.0007,0.9970495540183038,-1.2509154081344604,791300,2847.8,921,-0.3190177381038666,0.31393566727638245,63304000,1192.64,,
791399,68719,0.0007,0.9982649872545153,-1.2358301877975464,791400,2791.3,921,-0.24422474205493927,0.2079920619726181,63312000,1164.36,,
791499,68727,0.0007,0.9970454596914351,-1.3705381155014038,791500,2756.3,921,0.059353020042181015,0.23572595417499542,63320000,1148.44,,
791599,68736,0.0007,0.9895053757354617,-1.0606211423873901,791600,2723.9,921,-0.18743517994880676,0.9554044604301453,63328000,1124.58,,
791699,68743,0.0007,0.998640047502704,-1.2420920133590698,791700,2740.5,921,-0.14354631304740906,0.12351434677839279,63336000,1129.88,,
791799,68751,0.0007,0.9971195652615279,-1.1048712730407715,791800,2713.8,921,-0.122167207300663,0.2448292225599289,63344000,1126.44,,
791899,68760,0.0007,0.9987851198529825,-1.355317234992981,791900,2654.2,921,-0.06626575440168381,0.09452798217535019,63352000,1102.32,,
791999,,0.0007,0.9992161194095388,-1.3069835901260376,,,,-0.05051374435424805,0.09479036182165146,63360000,,3920.0,1471.4
,68785,,,,792000,2633.9,921,,,63360000,1085.12,,
792099,68794,0.0007,0.9981348306173459,-1.2649675607681274,792100,2729.5,921,-0.08022069185972214,0.21008680760860443,63368000,1111.6,,
792199,68801,0.0007,0.8758322149515152,-1.4590978622436523,792200,2698.0,921,-0.17430931329727173,15.923672676086426,63376000,1102.36,,
792299,68809,0.0007,0.9925449504517019,-1.4897717237472534,792300,2789.2,921,0.06534390896558762,0.7793021202087402,63384000,1136.62,,
792399,68817,0.0007,0.9985930018592626,-1.3625808954238892,792400,2833.3,921,-0.18251365423202515,0.16233602166175842,63392000,1151.38,,
792499,68826,0.0007,0.9993941456195898,-1.2264970541000366,792500,2844.6,921,-0.009001168422400951,0.049254097044467926,63400000,1155.86,,
792599,68834,0.0007,0.9989834370790049,-1.4581458568572998,792600,2825.5,921,-0.17589186131954193,0.10983345657587051,63408000,1151.54,,
792699,68842,0.0007,0.997180069796741,-1.2488720417022705,792700,2825.8,921,0.18851350247859955,0.17194703221321106,63416000,1158.58,,
792799,68851,0.0007,0.9450257197022438,-1.287826657295227,792800,2889.4,921,-0.07153111696243286,5.501852989196777,63424000,1175.8,,
792899,68859,0.0007,0.8539151251316071,-1.2915529012680054,792900,2862.4,921,1.1035956144332886,18.401247024536133,63432000,1176.7,,
792999,68866,0.0007,0.9997845302714268,-1.1830978393554688,793000,2796.4,921,-0.012879381887614727,0.02016287110745907,63440000,1169.24,,
793099,68874,0.0007,0.9975534926634282,-1.2175520658493042,793100,2797.3,921,0.04816731810569763,0.21971336007118225,63448000,1171.18,,
793199,68883,0.0007,0.9907466927543283,-1.4322509765625,793200,2844.1,921,-0.20371194183826447,0.6185198426246643,63456000,1191.18,,
793299,68891,0.0007,0.994211417157203,-1.4456958770751953,793300,2884.0,921,-0.11854510754346848,0.5994470715522766,63464000,1201.44,,
793399,68899,0.0007,0.998274972778745,-1.2220048904418945,793400,2877.9,921,-0.1126866489648819,0.20856671035289764,63472000,1203.18,,
793499,68908,0.0007,0.9987482518190518,-1.44456946849823,793500,2878.4,921,-0.1460963636636734,0.17593856155872345,63480000,1199.8,,
793599,68916,0.0007,0.9805153589695692,-1.355676531791687,793600,2819.6,921,-0.14562803506851196,0.8362523913383484,63488000,1186.36,,
793699,68925,0.0007,0.9985683362465352,-1.3113123178482056,793700,2754.4,921,-0.21977630257606506,0.19366870820522308,63496000,1157.6,,
793799,68933,0.0007,0.9991783328005113,-1.5488446950912476,793800,2762.8,921,-0.03464819863438606,0.062278684228658676,63504000,1171.8,,
793899,68942,0.0007,0.9987294722814113,-1.4209134578704834,793900,2673.3,921,0.042225416749715805,0.09472177177667618,63512000,1140.98,,
793999,,0.0007,0.9965782701037824,-1.3572033643722534,,,,-0.12668044865131378,0.4045165181159973,63520000,,3320.0,1324.2
,68962,,,,794000,2641.5,921,,,63520000,1129.1,,
794099,68971,0.0007,0.9979159214999527,-1.5065419673919678,794100,2678.5,921,0.07524438947439194,0.14290089905261993,63528000,1134.34,,
794199,68979,0.0007,0.9893678640946746,-1.2678560018539429,794200,2675.8,921,-0.20383194088935852,0.5781244039535522,63536000,1140.12,,
794299,68986,0.0007,0.7568308711051941,-1.568877935409546,794300,2680.1,921,1.202797770500183,18.496337890625,63544000,1137.16,,
794399,68994,0.0007,0.999490438727662,-1.1459673643112183,794400,2638.1,921,0.0033749770373106003,0.05105137825012207,63552000,1108.78,,
794499,69003,0.0007,0.9995721960731316,-1.3627302646636963,794500,2602.3,921,0.03580642119050026,0.0532158724963665,63560000,1091.82,,
794599,69011,0.0007,0.9990894490038045,-1.3772861957550049,794600,2529.0,921,-0.03223182633519173,0.09669942408800125,63568000,1071.92,,
794699,69020,0.0007,0.9994493691483513,-1.3187302350997925,794700,2532.9,921,-0.06320386379957199,0.056901585310697556,63576000,1061.1,,
794799,69028,0.0007,0.9979258845560253,-1.3907005786895752,794800,2535.2,921,0.15933287143707275,0.23439036309719086,63584000,1057.62,,
794899,69037,0.0007,0.9995960353408009,-1.4316496849060059,794900,2571.4,921,0.03518661856651306,0.039558615535497665,63592000,1066.98,,
794999,69044,0.0007,0.9987802404211834,-1.4145234823226929,795000,2607.4,921,-0.13074208796024323,0.15480414032936096,63600000,1076.4,,
795099,69052,0.0007,0.9984505920438096,-1.5392693281173706,795100,2594.1,921,-0.04394974932074547,0.15982675552368164,63608000,1060.66,,
795199,69061,0.0007,0.9982176843332127,-1.3197816610336304,795200,2603.5,921,-0.039029914885759354,0.14837396144866943,63616000,1058.64,,
795299,69069,0.0007,0.998404755955562,-1.4776219129562378,795300,2636.5,921,-0.13010556995868683,0.19741187989711761,63624000,1067.28,,
795399,69077,0.0007,0.9987139789154753,-1.435713291168213,795400,2584.8,921,-0.17118938267230988,0.1158665344119072,63632000,1052.96,,
795499,69086,0.0007,0.9974397756159306,-1.3500969409942627,795500,2560.9,921,-0.10715832561254501,0.2523486912250519,63640000,1035.56,,
795599,69095,0.0007,0.9907973110675812,-1.2551937103271484,795600,2569.5,921,-0.13805145025253296,1.045355200767517,63648000,1037.6,,
795699,69103,0.0007,0.9971822842489928,-1.4084831476211548,795700,2607.3,921,-0.02829727903008461,0.33112701773643494,63656000,1047.8,,
795799,69111,0.0007,0.9982155350735411,-1.1504720449447632,795800,2657.1,921,0.1239757090806961,0.17604763805866241,63664000,1063.76,,
795899,69120,0.0007,0.989922309294343,-1.3937283754348755,795900,2668.4,921,0.27591583132743835,1.043904423713684,63672000,1066.36,,
795999,,0.0007,0.998005572706461,-1.2899982929229736,,,,-0.26872798800468445,0.24815841019153595,63680000,,3614.0,1407.4
,69135,,,,796000,2737.2,921,,,63680000,1093.1,,
796099,69144,0.0007,0.9994253852055408,-1.4752626419067383,796100,2696.3,921,-0.05535897612571716,0.06171480566263199,63688000,1090.12,,
796199,69152,0.0007,0.9980258753057569,-1.2924193143844604,796200,2688.0,921,-0.18617933988571167,0.2099142074584961,63696000,1091.5,,
796299,69161,0.0007,0.9986514511983842,-1.2603414058685303,796300,2793.6,921,0.04307849332690239,0.12141197919845581,63704000,1116.8,,
796399,69168,0.0007,0.9991374702076428,-1.3511942625045776,796400,2738.6,921,-0.059052448719739914,0.09695765376091003,63712000,1099.98,,
796499,69176,0.0007,0.9881088025867939,-1.1090002059936523,796500,2755.3,921,0.20039024949073792,0.9457647204399109,63720000,1109.02,,
796599,69185,0.0007,0.9962057045195252,-1.3486732244491577,796600,2799.0,921,-0.12234421819448471,0.38008618354797363,63728000,1116.86,,
796699,69192,0.0007,0.9972759317606688,-1.3310730457305908,796700,2810.0,921,0.006690910551697016,0.28427696228027344,63736000,1126.7,,
796799,69200,0.0007,0.9979650899767876,-1.414849042892456,796800,2808.0,921,0.03127255663275719,0.19661113619804382,63744000,1131.3,,
796899,69208,0.0007,0.9983645122265443,-1.186261773109436,796900,2829.9,921,0.07010335475206375,0.152500718832016,63752000,1136.78,,
796999,69217,0.0007,0.9983943901024759,-1.4126129150390625,797000,2889.4,921,-0.04891855642199516,0.1522814780473709,63760000,1156.12,,
797099,69224,0.0007,0.9990863653947599,-1.3124667406082153,797100,2957.1,921,0.1089353933930397,0.09157723933458328,63768000,1176.68,,
797199,69232,0.0007,0.9981734456960112,-1.2967181205749512,797200,2950.8,921,0.09875860065221786,0.18646129965782166,63776000,1176.32,,
797299,69241,0.0007,0.8279254585504532,-1.1562378406524658,797300,2951.7,921,1.1869330406188965,19.200223922729492,63784000,1178.08,,
797399,69249,0.0007,0.9989733179099858,-1.2373249530792236,797400,2881.6,921,0.021052982658147812,0.10569310188293457,63792000,1154.32,,
797499,69256,0.0007,0.829055905342102,-1.2667661905288696,797500,2850.1,921,1.404334306716919,17.681381225585938,63800000,1142.22,,
797599,69264,0.0007,0.9544853903353214,-1.4060505628585815,797600,2878.4,921,1.5187095403671265,4.76098108291626,63808000,1147.82,,
797699,69273,0.0007,0.9991897676372901,-1.4078377485275269,797700,2843.2,921,-0.03716353699564934,0.07804159075021744,63816000,1144.26,,
797799,69281,0.0007,0.9994755485095084,-1.270506739616394,797800,2865.7,921,0.00503778038546443,0.05236118659377098,63824000,1146.2,,
797899,69290,0.0007,0.9983306211652234,-1.194872498512268,797900,2871.5,921,0.17154636979103088,0.18370039761066437,63832000,1142.32,,
797999,,0.0007,0.9985998454503715,-1.3085297346115112,,,,-0.12838642299175262,0.16638384759426117,63840000,,3888.0,1605.8
,69315,,,,798000,2854.3,921,,,63840000,1137.92,,
798099,69324,0.0007,0.9987907652975991,-1.1809990406036377,798100,2918.8,921,0.12908458709716797,0.1365707516670227,63848000,1163.08,,
798199,69333,0.0007,0.9991556267486885,-1.3430267572402954,798200,2976.7,921,0.061443448066711426,0.08838865160942078,63856000,1185.36,,
798299,69341,0.0007,0.9992096906062216,-1.2650164365768433,798300,2962.1,921,0.018896011635661125,0.08248581737279892,63864000,1180.24,,
798399,69349,0.0007,0.9994383412995376,-1.246583342552185,798400,2964.8,921,-0.0952717587351799,0.05435086414217949,63872000,1180.06,,
798499,69357,0.0007,0.9905447931960225,-1.3895671367645264,798500,3002.1,921,0.31426969170570374,0.6146003603935242,63880000,1202.36,,
798599,69366,0.0007,0.9086219966411591,-1.2784435749053955,798600,2976.1,921,1.2439130544662476,9.035496711730957,63888000,1206.14,,
798699,69373,0.0007,0.9988322561839595,-1.4047168493270874,798700,3049.9,921,0.014429512433707714,0.11116302013397217,63896000,1231.06,,
798799,69381,0.0007,0.9993546034675092,-1.3957394361495972,798800,3048.8,921,0.04667935520410538,0.06819881498813629,63904000,1229.66,,
798899,69390,0.0007,0.8576470464468002,-1.3200581073760986,798900,3026.9,921,1.6314932107925415,19.52313995361328,63912000,1225.0,,
798999,69398,0.0007,0.999618038389599,-1.4779356718063354,799000,3082.4,921,0.007822833955287933,0.049371566623449326,63920000,1243.54,,
799099,69405,0.0007,0.998861949890852,-1.3165826797485352,799100,3135.4,921,-0.11507008224725723,0.13211707770824432,63928000,1270.54,,
799199,69413,0.0007,0.9995309314108454,-1.2718950510025024,799200,3123.4,921,0.04900292679667473,0.042814262211322784,63936000,1268.1,,
799299,69421,0.0007,0.8273073732852936,-1.2099673748016357,799300,3139.9,921,1.0601608753204346,17.38429069519043,63944000,1273.76,,
799399,69428,0.0007,0.9944272222928703,-1.2397722005844116,799400,3075.5,921,-0.21959196031093597,0.46792492270469666,63952000,1257.38,,
799499,69435,0.0007,0.9990226939553395,-1.3354008197784424,799500,3127.8,921,-0.04271561652421951,0.09703554213047028,63960000,1263.82,,
799599,69443,0.0007,0.9660867378115654,-1.3692249059677124,799600,3014.9,921,-0.022277360782027245,4.452225685119629,63968000,1225.5,,
799699,69451,0.0007,0.9996337795746513,-1.3290411233901978,799700,2934.2,921,0.05947765335440636,0.04224860668182373,63976000,1196.74,,
799799,69460,0.0007,0.9988648212747648,-1.314143180847168,799800,3004.8,921,-0.15124116837978363,0.12506847083568573,63984000,1217.66,,
799899,69466,0.0007,0.9992781658074819,-1.3024240732192993,799900,2985.9,921,-0.05281046777963638,0.0853617712855339,63992000,1211.96,,
799999,,0.0007,0.9985320976702496,-1.3380502462387085,,,,-0.1641543060541153,0.17535988986492157,64000000,,2798.0,1265.4
,69486,,,,800000,3006.5,921,,,64000000,1210.54,,
800099,69493,0.0007,0.9973923387005925,-1.000071406364441,800100,3013.0,921,-0.0950673371553421,0.17920659482479095,64008000,1207.46,,
800199,69501,0.0007,0.9979258384555578,-1.1268967390060425,800200,3052.4,921,0.08764997869729996,0.18567760288715363,64016000,1216.2,,
800299,69509,0.0007,0.9921041810885072,-1.6365267038345337,800300,3093.8,921,-0.3016873598098755,0.7011537551879883,64024000,1229.3,,
800399,69517,0.0007,0.9984911500941962,-1.1530115604400635,800400,3118.4,921,-0.11809974163770676,0.11097528040409088,64032000,1231.0,,
800499,69524,0.0007,0.9922808464616537,-1.4225752353668213,800500,3119.7,921,-0.38569527864456177,0.7216286659240723,64040000,1216.72,,
800599,69532,0.0007,0.9968872151803225,-1.331896185874939,800600,3136.0,921,0.08189435303211212,0.31947067379951477,64048000,1214.22,,
800699,69540,0.0007,0.9991122523788363,-1.4742110967636108,800700,3134.2,921,0.002198124071583152,0.09205471724271774,64056000,1213.0,,
800799,69548,0.0007,0.9990351846790873,-1.2828110456466675,800800,3133.2,921,0.05125534161925316,0.11596024036407471,64064000,1219.24,,
800899,69555,0.0007,0.9760132469236851,-1.2837300300598145,800900,3156.7,921,-0.43020936846733093,1.9217808246612549,64072000,1229.44,,
800999,69563,0.0007,0.999266270082444,-1.3897898197174072,801000,3085.2,921,-0.10435599088668823,0.08817822486162186,64080000,1216.06,,
801099,69571,0.0007,0.9979594615288079,-1.4469228982925415,801100,3119.4,921,0.15094821155071259,0.25230929255485535,64088000,1239.4,,
801199,69580,0.0007,0.9985810945509002,-1.1328907012939453,801200,3120.9,921,-0.026427103206515312,0.12391123920679092,64096000,1237.12,,
801299,69586,0.0007,0.9995621650596149,-1.4387038946151733,801300,3113.9,921,-0.034408438950777054,0.051791440695524216,64104000,1237.64,,
801399,69594,0.0007,0.998914007213898,-1.346396803855896,801400,3066.0,921,0.0024871111381798983,0.09726057201623917,64112000,1222.6,,
801499,69603,0.0007,0.9973425338976085,-1.252724528312683,801500,3016.9,921,-0.020117217674851418,0.2976597547531128,64120000,1208.68,,
801599,69611,0.0007,0.9996322540100664,-1.0985405445098877,801600,2970.6,921,0.0060568079352378845,0.03411129489541054,64128000,1197.92,,
801699,69617,0.0007,0.9983155325753614,-1.4085783958435059,801700,2916.5,921,-0.2567640244960785,0.19334807991981506,64136000,1177.2,,
801799,69625,0.0007,0.9981828849995509,-1.286364197731018,801800,2956.8,921,0.010888378135859966,0.15233421325683594,64144000,1190.4,,
801899,69634,0.0007,0.9512735828757286,-1.3168461322784424,801900,3011.5,921,0.031076133251190186,4.713418960571289,64152000,1211.16,,
801999,,0.0007,0.9960981521289796,-1.368261694908142,,,,-0.21743836998939514,0.49329620599746704,64160000,,3312.0,1357.0
,69664,,,,802000,2986.4,920,,,64160000,1210.74,,
802099,69672,0.0007,0.9986350380349904,-1.1877466440200806,802100,3062.1,920,-0.06400452554225922,0.12924182415008545,64168000,1249.7,,
802199,69680,0.0007,0.9997442047169898,-1.5252050161361694,802200,3069.5,921,0.03759977966547012,0.0343991182744503,64176000,1258.22,,
802299,69687,0.0007,0.9980451576411724,-1.3526833057403564,802300,3047.2,921,0.10590703785419464,0.16109661757946014,64184000,1248.06,,
802399,69695,0.0007,0.9995952651370317,-1.3356308937072754,802400,3077.3,921,0.08109759539365768,0.06285309791564941,64192000,1259.78,,
802499,69703,0.0007,0.997998476959765,-1.408462405204773,802500,3077.4,921,0.221462681889534,0.20081071555614471,64200000,1264.08,,
802599,69710,0.0007,0.9959766152314842,-1.4608643054962158,802600,3097.7,921,-0.1991295963525772,0.3422028124332428,64208000,1272.6,,
802699,69717,0.0007,0.9982041753828526,-1.3601815700531006,802700,3123.8,921,-0.2762821316719055,0.21135199069976807,64216000,1278.44,,
