time/time_elapsed,time/total_timesteps,time/episodes,time/fps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward,train/n_updates,train/learning_rate,train/loss
355,151448,5972,426,0.8500664800000004,8.41,392.03,,,3215,0.0001,0.5532544255256653
355,151552,5976,426,0.8499635199999996,8.41,392.1,,,3221,0.0001,0.25397998094558716
355,151600,5980,426,0.8499160000000006,8.41,392.1,,,3224,0.0001,0.2960108816623688
355,151696,5984,426,0.84982096,8.44,391.46,,,3230,0.0001,0.017280213534832
356,151820,5988,426,0.8496981999999997,8.41,389.76,,,3238,0.0001,0.4703145921230316
356,151904,5992,426,0.8496150399999995,8.41,389.76,,,3243,0.0001,0.013778507709503174
356,151944,5996,426,0.8495754399999995,8.42,390.0,,,3246,0.0001,0.46417397260665894
356,152032,6000,426,0.8494883200000003,8.38,387.5,,,3251,0.0001,0.23127083480358124
357,152100,6004,426,0.8494210000000005,8.36,387.08,,,3256,0.0001,0.24866777658462524
357,152168,6008,426,0.8493536799999997,8.36,387.08,,,3260,0.0001,0.5323847532272339
357,152236,6012,426,0.84928636,8.35,385.7,,,3264,0.0001,0.5005968809127808
357,152340,6016,426,0.8491834000000003,8.36,384.35,,,3271,0.0001,0.4600648283958435
357,152388,6020,426,0.8491358800000001,8.39,385.16,,,3274,0.0001,0.018226677551865578
357,152496,6024,425,0.8490289600000003,8.39,385.16,,,3280,0.0001,0.4709877371788025
358,152568,6028,425,0.8489576800000004,8.38,383.33,,,3285,0.0001,0.5277114510536194
358,152708,6032,425,0.8488190799999997,8.4,385.22,,,3294,0.0001,0.016792943701148033
358,152760,6036,425,0.8487676000000004,8.42,386.45,,,3297,0.0001,0.46954798698425293
358,152864,6040,425,0.8486646399999997,8.41,386.53,,,3303,0.0001,0.49171748757362366
359,152936,6044,425,0.8485933599999999,8.41,386.38,,,3308,0.0001,0.4662404954433441
359,153032,6048,425,0.8484983200000004,8.42,386.41,,,3314,0.0001,0.03707166388630867
359,153160,6052,425,0.8483716,8.39,386.08,,,3322,0.0001,0.003090463113039732
359,153256,6056,425,0.8482765599999995,8.39,386.08,,,3328,0.0001,0.712243914604187
360,153416,6060,425,0.8481181600000005,8.41,387.73,,,3338,0.0001,0.3019121289253235
360,153468,6064,425,0.8480666800000001,8.42,387.65,,,3341,0.0001,0.014800427481532097
360,153560,6068,425,0.8479755999999996,8.42,387.65,,,3347,0.0001,0.25575050711631775
360,153696,6072,425,0.8478409600000002,8.4,391.03,,,3355,0.0001,0.2622576653957367
361,153824,6076,425,0.8477142399999998,8.38,389.64,,,3363,0.0001,0.24936021864414215
361,153936,6080,425,0.8476033599999999,8.38,389.64,,,3370,0.0001,0.04466104134917259
361,154024,6084,425,0.8475162399999996,8.42,389.42,,,3376,0.0001,0.27124181389808655
362,154204,6088,425,0.84733804,8.41,391.85,,,3387,0.0001,0.5442646741867065
362,154300,6092,425,0.8472429999999995,8.44,393.11,,,3393,0.0001,0.24765725433826447
362,154408,6096,425,0.8471360799999996,8.44,393.11,,,3400,0.0001,0.26649048924446106
362,154544,6100,425,0.8470014400000002,8.43,395.5,,,3408,0.0001,0.27818408608436584
363,154680,6104,425,0.8468667999999997,8.43,396.68,,,3417,0.0001,0.27446144819259644
363,154728,6108,425,0.8468192800000005,8.43,396.68,,,3420,0.0001,0.27335989475250244
363,154792,6112,425,0.8467559199999998,8.43,396.68,,,3424,0.0001,0.049684908241033554
363,154860,6116,425,0.8466886,8.43,395.95,,,3428,0.0001,0.03979102149605751
364,154964,6120,425,0.8465856400000004,8.46,395.4,,,3435,0.0001,0.01076321117579937
364,155088,6124,425,0.8464628800000001,8.46,395.4,,,3442,0.0001,0.7520884871482849
364,155204,6128,425,0.8463480400000001,8.46,395.4,,,3450,0.0001,0.5247306823730469
364,155268,6132,425,0.8462846800000005,8.49,395.88,,,3454,0.0001,0.23933258652687073
365,155468,6136,425,0.8460866800000003,8.49,398.73,,,3466,0.0001,0.04746191203594208
365,155524,6140,425,0.8460312399999999,8.49,398.73,,,3470,0.0001,0.2530134320259094
365,155576,6144,425,0.8459797600000005,8.49,398.73,,,3473,0.0001,0.2730083763599396
366,155692,6148,425,0.8458649200000005,8.5,399.05,,,3480,0.0001,0.5048364400863647
366,155808,6152,425,0.8457500800000005,8.53,400.43,,,3487,0.0001,0.24126441776752472
366,155860,6156,425,0.8456986000000002,8.51,401.03,,,3491,0.0001,0.971636176109314
366,155920,6160,425,0.8456391999999995,8.51,401.03,,,3494,0.0001,0.26201409101486206
366,156020,6164,425,0.8455402,8.49,399.32,,,3501,0.0001,0.2775692343711853
367,156096,6168,425,0.8454649599999999,8.44,398.56,,,3505,0.0001,0.49719393253326416
367,156200,6172,425,0.8453620000000004,8.44,398.56,,,3512,0.0001,0.30821093916893005
367,156272,6176,425,0.8452907200000005,8.44,398.56,,,3516,0.0001,0.5392071008682251
367,156368,6180,425,0.84519568,8.44,398.68,,,3522,0.0001,0.26355892419815063
368,156484,6184,425,0.8450808399999999,8.45,397.3,,,3530,0.0001,0.06222771853208542
368,156560,6188,425,0.8450055999999999,8.44,397.64,,,3534,0.0001,0.2468169778585434
368,156672,6192,425,0.8448947200000001,8.39,396.38,,,3541,0.0001,0.03782997280359268
368,156728,6196,425,0.8448392799999995,8.35,395.71,,,3545,0.0001,0.9926596283912659
368,156800,6200,425,0.8447679999999997,8.35,395.71,,,3549,0.0001,0.9455074071884155
369,156940,6204,425,0.8446294000000001,8.35,393.65,,,3558,0.0001,0.018045715987682343
369,157016,6208,425,0.8445541600000002,8.35,393.65,,,3563,0.0001,0.014463179744780064
369,157128,6212,425,0.8444432800000004,8.41,394.82,,,3570,0.0001,0.30708763003349304
369,157220,6216,425,0.8443521999999999,8.4,395.67,,,3576,0.0001,0.49446117877960205
370,157264,6220,424,0.8443086399999997,8.39,396.13,,,3578,0.0001,0.7170236110687256
370,157324,6224,424,0.8442492400000002,8.41,395.69,,,3582,0.0001,0.010391896590590477
370,157416,6228,424,0.8441581599999998,8.37,393.2,,,3588,0.0001,0.24781028926372528
370,157524,6232,424,0.84405124,8.37,393.2,,,3595,0.0001,0.9535751938819885
370,157572,6236,424,0.8440037199999997,8.37,393.2,,,3598,0.0001,0.2524954080581665
371,157632,6240,424,0.8439443200000002,8.38,393.92,,,3601,0.0001,0.27229517698287964
371,157744,6244,424,0.8438334400000004,8.38,393.92,,,3608,0.0001,0.4996150732040405
371,157812,6248,424,0.8437661199999995,8.38,392.85,,,3613,0.0001,0.4859011471271515
371,157972,6252,424,0.8436077200000005,8.37,391.81,,,3623,0.0001,0.7667518854141235
371,158040,6256,424,0.8435403999999996,8.37,392.93,,,3627,0.0001,0.3176664412021637
372,158124,6260,424,0.8434572400000006,8.37,392.93,,,3632,0.0001,0.045288942754268646
372,158236,6264,424,0.8433463599999995,8.4,394.19,,,3639,0.0001,0.46428364515304565
372,158344,6268,424,0.8432394399999997,8.41,394.19,,,3646,0.0001,0.7573453187942505
372,158400,6272,424,0.8431840000000004,8.4,394.13,,,3649,0.0001,0.3449925184249878
373,158508,6276,424,0.8430770799999995,8.43,395.06,,,3656,0.0001,0.27760860323905945
373,158588,6280,424,0.8429978800000005,8.41,395.68,,,3661,0.0001,0.03698519244790077
373,158688,6284,424,0.8428988799999999,8.39,395.6,,,3667,0.0001,0.23564507067203522
373,158792,6288,424,0.8427959200000001,8.39,395.6,,,3674,0.0001,0.3303599953651428
373,158876,6292,424,0.84271276,8.37,396.28,,,3679,0.0001,0.270982027053833
374,158976,6296,424,0.8426137600000004,8.34,395.32,,,3685,0.0001,0.02337205968797207
374,159064,6300,424,0.8425266400000001,8.36,395.65,,,3691,0.0001,0.5188608169555664
374,159152,6304,424,0.8424395199999999,8.34,394.92,,,3696,0.0001,0.29136139154434204
374,159244,6308,424,0.8423484400000005,8.35,395.88,,,3702,0.0001,0.03540533035993576
374,159300,6312,424,0.842293,8.35,395.88,,,3706,0.0001,0.8157843351364136
375,159360,6316,424,0.8422336000000006,8.35,395.88,,,3709,0.0001,0.2718809247016907
375,159432,6320,424,0.8421623199999996,8.33,395.54,,,3714,0.0001,0.04514681547880173
375,159540,6324,424,0.8420553999999998,8.3,392.43,,,3721,0.0001,0.46975499391555786
375,159632,6328,424,0.8419643200000004,8.3,392.43,,,3726,0.0001,0.010782110504806042
375,159680,6332,424,0.8419168000000001,8.3,392.43,,,3729,0.0001,0.7596802711486816
376,159800,6336,424,0.841798,8.26,392.55,,,3737,0.0001,0.5160468220710754
376,159916,6340,424,0.8416831600000001,8.2,391.93,,,3744,0.0001,0.3054434657096863
376,159980,6344,424,0.8416198000000005,8.22,392.26,,,3748,0.0001,0.8050864934921265
,160000,,,0.84160396,,,612.2,7.0,3749,0.0001,0.5452816486358643
380,160120,6348,421,0.8414811999999997,8.2,399.91,,,3757,0.0001,0.5857137441635132
380,160200,6352,421,0.8414019999999997,8.2,399.91,,,3762,0.0001,0.8440845608711243
380,160228,6356,421,0.84137428,8.2,399.91,,,3764,0.0001,0.2396536022424698
380,160328,6360,421,0.8412752800000004,8.2,399.91,,,3770,0.0001,0.7616153955459595
381,160520,6364,421,0.8410852000000004,8.2,401.36,,,3782,0.0001,0.5897260904312134
381,160592,6368,421,0.8410139199999995,8.24,401.74,,,3786,0.0001,0.9893465042114258
381,160652,6372,421,0.84095452,8.24,401.74,,,3790,0.0001,0.7847439646720886
381,160728,6376,421,0.84087928,8.27,401.64,,,3795,0.0001,0.027993151918053627
381,160864,6380,421,0.8407446399999995,8.27,403.11,,,3803,0.0001,0.30052649974823
382,160948,6384,421,0.8406614800000004,8.29,403.17,,,3809,0.0001,0.23836585879325867
382,161068,6388,421,0.8405426800000002,8.27,402.05,,,3816,0.0001,0.7352786064147949
382,161196,6392,421,0.8404159599999999,8.29,403.32,,,3824,0.0001,0.05834195762872696
382,161284,6396,421,0.8403288399999996,8.29,403.32,,,3830,0.0001,0.047803834080696106
383,161388,6400,421,0.84022588,8.32,405.49,,,3836,0.0001,0.03337641805410385
383,161460,6404,421,0.8401546000000001,8.3,406.02,,,3841,0.0001,0.23812389373779297
383,161532,6408,421,0.8400833200000002,8.3,406.02,,,3845,0.0001,0.5050954818725586
383,161668,6412,421,0.8399486799999997,8.3,406.02,,,3854,0.0001,0.46770551800727844
384,161828,6416,421,0.8397902799999994,8.32,411.28,,,3864,0.0001,0.5002456903457642
384,161900,6420,421,0.8397189999999997,8.32,411.28,,,3868,0.0001,0.032325707376003265
384,161972,6424,421,0.8396477199999998,8.32,411.28,,,3873,0.0001,0.2715008556842804
384,162040,6428,421,0.8395804,8.29,411.18,,,3877,0.0001,0.2960953712463379
384,162116,6432,421,0.8395051600000001,8.28,410.23,,,3882,0.0001,0.46331506967544556
385,162236,6436,421,0.83938636,8.31,411.33,,,3889,0.0001,0.045010730624198914
385,162304,6440,421,0.8393190400000002,8.33,411.06,,,3893,0.0001,0.26381656527519226
385,162400,6444,421,0.8392239999999997,8.33,411.06,,,3899,0.0001,0.27219921350479126
385,162444,6448,421,0.8391804399999996,8.35,410.21,,,3902,0.0001,0.03648459166288376
386,162552,6452,421,0.8390735199999998,8.35,408.99,,,3909,0.0001,0.538172721862793
386,162676,6456,421,0.8389507599999995,8.33,407.72,,,3917,0.0001,0.28852659463882446
386,162756,6460,421,0.8388715600000005,8.33,407.72,,,3922,0.0001,0.6984797716140747
386,162896,6464,421,0.8387329599999999,8.27,407.33,,,3930,0.0001,1.0003786087036133
387,162976,6468,421,0.8386537599999998,8.29,406.47,,,3935,0.0001,0.5649592876434326
387,163056,6472,420,0.8385745599999997,8.29,406.47,,,3940,0.0001,0.5242724418640137
387,163192,6476,420,0.8384399200000002,8.29,406.47,,,3949,0.0001,0.019860537722706795
387,163308,6480,420,0.8383250800000002,8.32,407.12,,,3956,0.0001,0.27625566720962524
388,163408,6484,420,0.8382260799999995,8.3,403.83,,,3962,0.0001,0.27220919728279114
388,163516,6488,420,0.8381191599999998,8.3,403.83,,,3969,0.0001,0.5561858415603638
388,163580,6492,420,0.8380558000000002,8.29,403.44,,,3973,0.0001,0.06715592741966248
388,163696,6496,420,0.8379409600000002,8.31,402.24,,,3980,0.0001,0.47599831223487854
389,163832,6500,420,0.8378063199999995,8.27,401.22,,,3989,0.0001,0.58051598072052
389,163864,6504,420,0.8377746399999998,8.27,401.22,,,3991,0.0001,0.2632999122142792
389,164000,6508,420,0.8376400000000004,8.33,401.24,,,3999,0.0001,0.026812702417373657
390,164160,6512,420,0.8374816000000002,8.35,402.62,,,4009,0.0001,0.2827502489089966
390,164216,6516,420,0.8374261599999997,8.35,402.62,,,4013,0.0001,0.05419869348406792
390,164284,6520,420,0.8373588399999999,8.32,402.35,,,4017,0.0001,0.5468679666519165
390,164428,6524,420,0.8372162800000003,8.31,404.27,,,4026,0.0001,0.5652686357498169
390,164484,6528,420,0.8371608399999997,8.32,404.55,,,4030,0.0001,0.275357723236084
391,164608,6532,420,0.8370380799999995,8.32,404.55,,,4037,0.0001,0.31432345509529114
391,164688,6536,420,0.8369588800000005,8.31,404.14,,,4042,0.0001,1.0394328832626343
391,164832,6540,420,0.8368163199999997,8.28,403.11,,,4051,0.0001,0.2693323493003845
391,164896,6544,420,0.8367529600000001,8.29,404.06,,,4055,0.0001,0.5139790177345276
391,164956,6548,420,0.8366935599999995,8.29,404.06,,,4059,0.0001,0.31213438510894775
392,165048,6552,420,0.8366024800000001,8.28,402.93,,,4065,0.0001,0.0685136616230011
392,165144,6556,420,0.8365074399999997,8.33,403.05,,,4071,0.0001,0.5553122162818909
392,165216,6560,420,0.8364361599999998,8.33,403.05,,,4075,0.0001,0.010823540389537811
392,165344,6564,420,0.8363094400000005,8.36,403.42,,,4083,0.0001,0.5641440749168396
393,165424,6568,420,0.8362302400000005,8.44,404.25,,,4088,0.0001,0.015531715005636215
393,165572,6572,420,0.8360837199999995,8.44,404.25,,,4098,0.0001,0.5092017650604248
393,165592,6576,420,0.8360639200000001,8.44,405.03,,,4099,0.0001,0.28927505016326904
393,165720,6580,420,0.8359371999999997,8.44,405.03,,,4107,0.0001,0.26816150546073914
393,165784,6584,420,0.8358738400000001,8.39,403.8,,,4111,0.0001,0.30990085005760193
394,165900,6588,420,0.8357590000000001,8.39,403.71,,,4118,0.0001,0.2943003177642822
394,165960,6592,420,0.8356995999999994,8.39,403.71,,,4122,0.0001,0.013452357612550259
394,166028,6596,420,0.8356322799999998,8.42,404.22,,,4126,0.0001,0.5336112976074219
394,166144,6600,420,0.8355174399999997,8.36,404.22,,,4133,0.0001,0.26408299803733826
395,166216,6604,420,0.8354461599999998,8.36,404.22,,,4138,0.0001,0.5732977986335754
395,166320,6608,420,0.8353432000000003,8.32,402.13,,,4144,0.0001,0.3303621709346771
395,166420,6612,420,0.8352441999999995,8.37,401.27,,,4151,0.0001,0.038074228912591934
395,166468,6616,420,0.8351966800000004,8.37,401.27,,,4154,0.0001,0.04449547082185745
395,166524,6620,420,0.8351412399999999,8.37,401.27,,,4157,0.0001,0.29746490716934204
396,166652,6624,420,0.8350145199999995,8.38,401.59,,,4165,0.0001,0.010454893112182617
396,166768,6628,420,0.8348996799999996,8.37,402.69,,,4172,0.0001,0.7812843918800354
396,166852,6632,420,0.8348165200000004,8.37,403.29,,,4178,0.0001,0.5538043975830078
396,166956,6636,420,0.8347135599999997,8.37,403.29,,,4184,0.0001,0.5415170788764954
397,167076,6640,420,0.8345947599999995,8.37,403.29,,,4192,0.0001,0.278408408164978
397,167188,6644,420,0.8344838799999997,8.46,407.15,,,4199,0.0001,0.5922962427139282
397,167272,6648,420,0.8344007199999994,8.46,407.15,,,4204,0.0001,0.27049973607063293
397,167352,6652,420,0.8343215200000005,8.46,407.15,,,4209,0.0001,0.5161706805229187
397,167444,6656,420,0.83423044,8.45,406.03,,,4215,0.0001,0.3245190382003784
398,167576,6660,420,0.8340997599999996,8.45,405.54,,,4223,0.0001,0.31305745244026184
398,167668,6664,420,0.8340086800000003,8.48,406.46,,,4229,0.0001,0.02115524560213089
398,167716,6668,420,0.8339611600000001,8.46,405.76,,,4232,0.0001,0.5221135020256042
398,167756,6672,420,0.8339215600000001,8.46,405.76,,,4234,0.0001,0.297855406999588
399,167860,6676,420,0.8338186000000003,8.48,405.07,,,4241,0.0001,0.8226057887077332
399,167984,6680,420,0.8336958400000001,8.5,405.84,,,4248,0.0001,0.5828535556793213
399,168092,6684,420,0.8335889200000003,8.5,405.84,,,4255,0.0001,0.523043155670166
399,168168,6688,420,0.8335136800000004,8.55,406.03,,,4260,0.0001,0.5446016192436218
400,168288,6692,420,0.8333948800000002,8.54,405.3,,,4267,0.0001,0.3184612989425659
400,168324,6696,420,0.8333592400000003,8.53,404.71,,,4270,0.0001,0.30054450035095215
400,168428,6700,420,0.8332562799999996,8.53,404.71,,,4276,0.0001,0.5273662209510803
400,168512,6704,420,0.8331731200000004,8.56,405.48,,,4281,0.0001,0.28604671359062195
400,168656,6708,420,0.8330305599999996,8.55,404.03,,,4290,0.0001,0.8437557220458984
401,168768,6712,420,0.8329196799999997,8.55,404.03,,,4297,0.0001,0.28633373975753784
401,168840,6716,420,0.8328483999999999,8.57,407.5,,,4302,0.0001,0.25886353850364685
401,168968,6720,420,0.8327216799999996,8.57,406.92,,,4310,0.0001,0.5252937078475952
401,169004,6724,420,0.8326860399999996,8.6,408.6,,,4312,0.0001,0.287498414516449
402,169088,6728,420,0.8326028800000006,8.6,408.6,,,4317,0.0001,0.845024585723877
402,169140,6732,420,0.8325514000000002,8.59,407.83,,,4321,0.0001,0.3204197883605957
402,169248,6736,420,0.8324444800000004,8.66,407.96,,,4327,0.0001,0.2653944790363312
402,169360,6740,420,0.8323336000000006,8.63,407.49,,,4334,0.0001,0.2922712564468384
402,169456,6744,420,0.83223856,8.63,407.49,,,4340,0.0001,0.31342196464538574
403,169516,6748,420,0.8321791600000005,8.63,404.22,,,4344,0.0001,0.04461828991770744
403,169660,6752,420,0.8320365999999997,8.64,400.97,,,4353,0.0001,0.763962984085083
403,169804,6756,420,0.8318940399999999,8.69,402.89,,,4362,0.0001,0.26217302680015564
403,169868,6760,420,0.8318306800000004,8.69,402.89,,,4366,0.0001,0.006026796996593475
404,169968,6764,420,0.8317316799999996,8.71,402.99,,,4372,0.0001,0.8362687826156616
404,170076,6768,420,0.83162476,8.7,403.29,,,4379,0.0001,0.03536362573504448
404,170156,6772,420,0.8315455599999998,8.7,402.62,,,4384,0.0001,0.5586766004562378
404,170232,6776,420,0.8314703199999999,8.69,402.08,,,4389,0.0001,0.5451107025146484
405,170328,6780,420,0.8313752800000005,8.69,401.19,,,4395,0.0001,0.03791285306215286
405,170564,6784,420,0.8311416400000003,8.69,401.19,,,4410,0.0001,0.5541831254959106
405,170616,6788,420,0.8310901599999999,8.67,402.3,,,4413,0.0001,0.25878074765205383
406,170756,6792,420,0.8309515600000004,8.68,403.64,,,4422,0.0001,0.011861242353916168
406,170852,6796,420,0.8308565199999998,8.67,406.92,,,4428,0.0001,0.04070420563220978
406,170900,6800,420,0.8308089999999995,8.67,406.92,,,4431,0.0001,0.4983062148094177
406,171008,6804,420,0.8307020799999998,8.67,404.87,,,4437,0.0001,1.1165152788162231
407,171124,6808,420,0.8305872399999997,8.7,403.02,,,4445,0.0001,0.2858341634273529
407,171236,6812,420,0.8304763599999998,8.7,403.49,,,4452,0.0001,0.5188204646110535
407,171304,6816,420,0.8304090400000002,8.7,403.49,,,4456,0.0001,0.5120843648910522
407,171456,6820,420,0.8302585600000002,8.68,403.33,,,4465,0.0001,0.02993018366396427
407,171500,6824,420,0.830215,8.68,403.33,,,4468,0.0001,0.27923864126205444
408,171572,6828,420,0.8301437200000001,8.68,403.33,,,4473,0.0001,0.58109050989151
408,171688,6832,420,0.8300288800000002,8.68,402.45,,,4480,0.0001,0.2898494303226471
408,171820,6836,420,0.8298981999999997,8.7,404.95,,,4488,0.0001,0.5386929512023926
409,171956,6840,420,0.8297635600000002,8.69,406.69,,,4497,0.0001,0.0202341191470623
409,172004,6844,420,0.82971604,8.69,406.69,,,4500,0.0001,0.5825644731521606
409,172076,6848,420,0.8296447600000001,8.69,406.69,,,4504,0.0001,0.6045616865158081
409,172168,6852,420,0.8295536799999996,8.7,406.58,,,4510,0.0001,0.5716254711151123
409,172284,6856,420,0.8294388399999997,8.72,408.2,,,4517,0.0001,0.5179793238639832
410,172396,6860,420,0.8293279599999999,8.75,409.68,,,4524,0.0001,0.2620339095592499
410,172488,6864,420,0.8292368800000005,8.75,409.68,,,4530,0.0001,0.015151802450418472
410,172544,6868,420,0.8291814399999999,8.74,408.39,,,4533,0.0001,0.055721353739500046
410,172684,6872,420,0.8290428400000004,8.74,404.5,,,4542,0.0001,0.03276606649160385
411,172756,6876,420,0.8289715600000005,8.73,405.47,,,4547,0.0001,0.5588428974151611
411,172804,6880,420,0.8289240400000002,8.73,405.47,,,4550,0.0001,0.554755449295044
411,172876,6884,420,0.8288527600000004,8.73,405.47,,,4554,0.0001,0.26962876319885254
411,172964,6888,420,0.8287656400000001,8.65,402.06,,,4560,0.0001,0.5328518748283386
411,173052,6892,420,0.8286785199999998,8.65,402.06,,,4565,0.0001,0.04092095047235489
411,173128,6896,420,0.8286032799999998,8.65,402.06,,,4570,0.0001,0.7922075986862183
412,173256,6900,420,0.8284765599999995,8.65,402.06,,,4578,0.0001,0.2946462631225586
412,173344,6904,420,0.8283894400000003,8.62,403.04,,,4583,0.0001,0.8221737146377563
412,173452,6908,420,0.8282825200000006,8.62,403.04,,,4590,0.0001,0.29487520456314087
412,173528,6912,420,0.8282072799999994,8.62,403.04,,,4595,0.0001,0.5268157124519348
412,173592,6916,420,0.8281439199999998,8.62,401.25,,,4599,0.0001,0.5326326489448547
413,173708,6920,420,0.8280290799999999,8.65,402.33,,,4606,0.0001,1.0627877712249756
413,173844,6924,420,0.8278944400000003,8.63,401.96,,,4615,0.0001,0.5121726989746094
413,173964,6928,420,0.8277756400000003,8.61,401.27,,,4622,0.0001,0.2611779272556305
414,174068,6932,420,0.8276726799999994,8.62,401.16,,,4629,0.0001,0.24480608105659485
414,174180,6936,420,0.8275617999999996,8.64,400.6,,,4636,0.0001,0.2726287841796875
414,174268,6940,420,0.8274746800000004,8.64,400.6,,,4641,0.0001,0.29841533303260803
414,174368,6944,420,0.8273756799999997,8.64,400.6,,,4647,0.0001,0.05296149477362633
415,174452,6948,420,0.8272925199999995,8.6,402.47,,,4653,0.0001,0.343662291765213
415,174584,6952,420,0.8271618400000001,8.6,402.47,,,4661,0.0001,0.004209826700389385
415,174700,6956,420,0.8270470000000001,8.6,402.47,,,4668,0.0001,0.5028355121612549
415,174792,6960,420,0.8269559199999997,8.6,402.47,,,4674,0.0001,0.3247449994087219
416,174920,6964,420,0.8268292000000005,8.53,405.3,,,4682,0.0001,1.0346945524215698
416,174976,6968,420,0.82677376,8.53,405.3,,,4685,0.0001,0.31669193506240845
416,175068,6972,420,0.8266826799999996,8.55,406.35,,,4691,0.0001,0.2794528007507324
416,175180,6976,420,0.8265717999999997,8.54,404.74,,,4698,0.0001,0.6192487478256226
417,175264,6980,420,0.8264886399999996,8.58,404.37,,,4703,0.0001,0.02056855335831642
417,175360,6984,420,0.8263936000000001,8.63,406.06,,,4709,0.0001,0.5898554921150208
417,175448,6988,420,0.8263064799999997,8.63,406.06,,,4715,0.0001,0.571695864200592
417,175528,6992,420,0.8262272799999997,8.66,405.34,,,4720,0.0001,0.3119942545890808
417,175612,6996,420,0.8261441199999995,8.68,405.5,,,4725,0.0001,0.5168766975402832
418,175696,7000,420,0.8260609600000004,8.7,405.99,,,4730,0.0001,0.2525551915168762
418,175840,7004,420,0.8259183999999996,8.69,406.47,,,4739,0.0001,0.5619403123855591
418,175912,7008,420,0.8258471199999997,8.69,406.47,,,4744,0.0001,0.5434516072273254
418,176016,7012,420,0.8257441600000001,8.72,406.5,,,4750,0.0001,0.3379034996032715
419,176136,7016,420,0.82562536,8.71,407.66,,,4758,0.0001,0.8228854537010193
419,176212,7020,420,0.8255501199999999,8.71,407.66,,,4763,0.0001,0.32224518060684204
419,176316,7024,420,0.8254471600000003,8.71,407.66,,,4769,0.0001,0.550468385219574
419,176476,7028,420,0.8252887600000002,8.75,411.41,,,4779,0.0001,0.4037623703479767
420,176588,7032,420,0.8251778800000003,8.77,411.96,,,4786,0.0001,0.32722780108451843
420,176652,7036,420,0.8251145199999995,8.77,411.96,,,4790,0.0001,0.2928589880466461
420,176700,7040,420,0.8250670000000003,8.77,411.48,,,4793,0.0001,0.9094351530075073
420,176828,7044,420,0.8249402800000001,8.73,408.78,,,4801,0.0001,0.8513975143432617
421,176952,7048,420,0.8248175199999999,8.73,408.78,,,4809,0.0001,0.5518136024475098
421,177020,7052,420,0.8247502,8.73,408.78,,,4813,0.0001,0.36932629346847534
421,177080,7056,420,0.8246907999999995,8.76,408.81,,,4817,0.0001,0.8506917953491211
421,177220,7060,420,0.8245521999999998,8.78,409.01,,,4826,0.0001,0.010249417275190353
421,177260,7064,420,0.8245125999999998,8.74,408.83,,,4828,0.0001,0.035352542996406555
422,177424,7068,420,0.8243502399999996,8.74,408.83,,,4838,0.0001,0.548240065574646
422,177512,7072,420,0.8242631200000003,8.77,410.5,,,4844,0.0001,0.59496009349823
422,177620,7076,420,0.8241561999999995,8.78,411.01,,,4851,0.0001,0.02234363555908203
423,177708,7080,420,0.8240690800000002,8.81,412.37,,,4856,0.0001,0.5191211700439453
423,177744,7084,420,0.8240334400000003,8.81,412.37,,,4858,0.0001,0.5860594511032104
423,177880,7088,420,0.8238987999999998,8.7,411.76,,,4867,0.0001,0.5252318978309631
423,178020,7092,420,0.8237602000000002,8.7,411.76,,,4876,0.0001,0.3315050005912781
423,178048,7096,420,0.8237324800000004,8.7,411.76,,,4877,0.0001,0.3269873857498169
423,178100,7100,420,0.8236810000000001,8.67,410.99,,,4881,0.0001,0.2959972321987152
424,178224,7104,420,0.8235582399999999,8.67,410.96,,,4888,0.0001,0.33289632201194763
424,178284,7108,420,0.8234988400000003,8.69,411.92,,,4892,0.0001,0.24929125607013702
424,178376,7112,420,0.8234077599999999,8.69,411.92,,,4898,0.0001,0.04241558909416199
425,178520,7116,420,0.8232652000000003,8.69,409.16,,,4907,0.0001,0.2938060462474823
425,178632,7120,420,0.8231543200000003,8.67,411.39,,,4914,0.0001,0.32432159781455994
425,178700,7124,420,0.8230869999999995,8.62,411.59,,,4918,0.0001,0.29445478320121765
425,178812,7128,420,0.8229761199999996,8.62,411.59,,,4925,0.0001,0.5722526907920837
425,178852,7132,420,0.8229365199999996,8.64,412.3,,,4928,0.0001,0.021305277943611145
426,178984,7136,419,0.8228058400000002,8.59,411.88,,,4936,0.0001,0.3377199172973633
426,179064,7140,419,0.8227266400000002,8.59,412.84,,,4941,0.0001,0.35624754428863525
426,179124,7144,419,0.8226672399999995,8.59,412.03,,,4945,0.0001,0.027294008061289787
426,179220,7148,419,0.8225722000000001,8.59,412.03,,,4951,0.0001,0.35028356313705444
426,179272,7152,419,0.8225207199999998,8.59,411.41,,,4954,0.0001,1.1187019348144531
427,179372,7156,419,0.8224217200000001,8.48,406.62,,,4960,0.0001,0.03889212757349014
427,179500,7160,419,0.8222949999999998,8.48,406.62,,,4968,0.0001,0.6727022528648376
427,179560,7164,419,0.8222356000000003,8.48,406.62,,,4972,0.0001,0.019074231386184692
427,179628,7168,419,0.8221682799999994,8.47,406.71,,,4976,0.0001,0.04191211983561516
428,179756,7172,419,0.8220415600000002,8.41,407.6,,,4984,0.0001,0.3553416430950165
428,179836,7176,419,0.8219623600000001,8.4,409.22,,,4989,0.0001,0.27084994316101074
428,179932,7180,419,0.8218673199999996,8.4,409.22,,,4995,0.0001,0.5354940891265869
