train/explained_variance,time/total_timesteps,train/n_updates,train/value_loss,time/iterations,train/policy_loss,train/entropy_loss,rollout/ep_len_mean,train/learning_rate,time/fps,time/time_elapsed,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
0.8735396713018417,1648000,20599,1.4204983711242676,20600,-0.6401829719543457,-1.3312195539474487,685.4,0.0007,968,1701,849.5,,
0.6579030752182007,1656000,20699,2.4499123096466064,20700,-0.6183791160583496,-1.6222673654556274,685.9,0.0007,968,1709,850.3,,
0.6360305547714233,1664000,20799,1.85269033908844,20800,0.3488573729991913,-1.675313949584961,669.42,0.0007,968,1717,823.1,,
0.6020835340023041,1672000,20899,0.48185238242149353,20900,0.34939831495285034,-2.0003530979156494,660.6,0.0007,969,1725,846.5,,
0.6769587993621826,1680000,20999,2.6565539836883545,21000,0.12026192992925644,-0.7086131572723389,654.82,0.0007,969,1733,849.7,,
0.7348203659057617,1688000,21099,1.1471766233444214,21100,-0.224320650100708,-1.6848869323730469,632.96,0.0007,969,1741,807.7,,
0.8911904692649841,1696000,21199,0.8236181139945984,21200,0.27146950364112854,-1.784854769706726,631.1,0.0007,969,1749,818.6,,
0.9324460625648499,1704000,21299,0.6728987097740173,21300,0.1457483023405075,-1.7815576791763306,634.82,0.0007,969,1757,822.0,,
0.9343773871660233,1712000,21399,0.6897475719451904,21400,0.14236591756343842,-1.515992522239685,630.32,0.0007,969,1765,809.8,,
0.8708165884017944,1720000,21499,0.29705795645713806,21500,0.019502317532896996,-1.7409700155258179,624.66,0.0007,969,1773,810.6,,
0.9540767520666122,1728000,21599,0.3133053779602051,21600,0.026782751083374023,-1.5312668085098267,638.6,0.0007,969,1781,831.3,,
0.8469533324241638,1736000,21699,0.44682008028030396,21700,0.07775330543518066,-1.5343267917633057,640.16,0.0007,969,1789,813.5,,
0.7942265123128891,1744000,21799,0.7800998091697693,21800,0.39192673563957214,-1.7333964109420776,650.56,0.0007,970,1797,831.6,,
0.8129204213619232,1752000,21899,2.5037858486175537,21900,-0.6306197643280029,-1.0692598819732666,654.06,0.0007,970,1806,832.5,,
0.9755315110087395,1760000,21999,0.39534714818000793,,-0.2267250120639801,-1.2373825311660767,,0.0007,,,,710.0,625.4
,1760000,,,22000,,,644.98,,966,1820,824.3,,
0.9350079149007797,1768000,22099,0.5588855147361755,22100,0.21236775815486908,-1.2231732606887817,636.52,0.0007,966,1828,785.8,,
0.9273210316896439,1776000,22199,0.4200535714626312,22200,0.13995568454265594,-1.6140936613082886,630.98,0.0007,966,1836,756.1,,
0.8542015999555588,1784000,22299,0.4060562252998352,22300,-0.01222297828644514,-1.6483186483383179,633.22,0.0007,966,1845,767.7,,
0.8252930641174316,1792000,22399,4.0175018310546875,22400,-0.3890770375728607,-1.1246017217636108,629.04,0.0007,966,1853,785.3,,
0.9015424102544785,1800000,22499,0.366396427154541,22500,0.1409638226032257,-1.4223244190216064,623.64,0.0007,967,1861,769.0,,
0.9804929811507463,1808000,22599,0.280379980802536,22600,0.3895552456378937,-1.4179619550704956,628.84,0.0007,967,1869,810.6,,
0.8165390640497208,1816000,22699,0.7726625800132751,22700,0.285139799118042,-1.570678472518921,630.64,0.0007,967,1877,806.4,,
0.9445564933121204,1824000,22799,0.5944178700447083,22800,0.020750194787979126,-1.4705827236175537,629.36,0.0007,967,1885,846.6,,
0.9618135914206505,1832000,22899,0.38833314180374146,22900,0.09827737510204315,-1.208567500114441,620.58,0.0007,967,1893,838.9,,
0.9520942345261574,1840000,22999,0.3503454327583313,23000,0.057734835892915726,-1.4947360754013062,622.68,0.0007,967,1901,833.7,,
0.9159258604049683,1848000,23099,0.4591965675354004,23100,0.4634492099285126,-1.5712273120880127,622.98,0.0007,967,1909,824.5,,
0.9658887572586536,1856000,23199,0.2643020749092102,23200,-0.057510942220687866,-1.5197021961212158,623.36,0.0007,967,1917,841.9,,
0.8981297314167023,1864000,23299,0.5146042108535767,23300,0.10130424797534943,-0.9331717491149902,624.36,0.0007,967,1925,816.3,,
0.923480249941349,1872000,23399,0.5086120963096619,23400,0.11060245335102081,-1.2130801677703857,629.14,0.0007,967,1934,845.7,,
0.9830688517540693,1880000,23499,0.357744425535202,23500,-0.17276184260845184,-1.401720643043518,619.54,0.0007,967,1942,822.4,,
0.972244756296277,1888000,23599,0.2328668087720871,23600,-0.20964698493480682,-1.213492512702942,610.06,0.0007,967,1950,803.9,,
0.916664220392704,1896000,23699,0.8251447081565857,23700,0.2968195676803589,-1.2743433713912964,615.4,0.0007,968,1958,819.0,,
0.8327236324548721,1904000,23799,3.2473106384277344,23800,1.2052656412124634,-1.6311410665512085,613.92,0.0007,968,1966,801.0,,
0.9665475934743881,1912000,23899,0.2901882827281952,23900,0.022262824699282646,-1.4472267627716064,627.34,0.0007,968,1974,829.6,,
0.8937505260109901,1920000,23999,1.7534235715866089,,0.19874750077724457,-1.2584995031356812,,0.0007,,,,746.0,784.6
,1920000,,,24000,,,629.04,,964,1991,845.8,,
0.9135515987873077,1928000,24099,0.3054142892360687,24100,0.3008941113948822,-1.5877050161361694,639.42,0.0007,963,2000,794.4,,
0.985134401358664,1936000,24199,0.04444661736488342,24200,-0.03850717097520828,-1.8376846313476562,656.1,0.0007,964,2008,800.1,,
0.7911606431007385,1944000,24299,0.9113012552261353,24300,-0.16421568393707275,-1.5913126468658447,667.2,0.0007,964,2016,804.0,,
0.9457137696444988,1952000,24399,0.4160040318965912,24400,0.22761984169483185,-1.223781943321228,687.46,0.0007,964,2024,847.7,,
0.9878973439335823,1960000,24499,0.19874095916748047,24500,-0.3450336158275604,-1.4584224224090576,696.02,0.0007,964,2032,892.0,,
0.6696520149707794,1968000,24599,2.4432616233825684,24600,1.0459994077682495,-1.5089396238327026,722.1,0.0007,964,2040,927.4,,
0.9579431787133217,1976000,24699,0.3055610656738281,24700,-0.33460649847984314,-1.7509338855743408,721.86,0.0007,965,2047,924.6,,
0.9758401438593864,1984000,24799,0.22371767461299896,24800,-0.04579281434416771,-1.3986546993255615,718.02,0.0007,965,2055,908.6,,
0.9456223584711552,1992000,24899,0.4942286014556885,24900,-0.164798304438591,-1.3471506834030151,707.78,0.0007,965,2063,931.3,,
0.5934996902942657,2000000,24999,5.229480743408203,25000,-0.047777701169252396,-1.3230984210968018,695.22,0.0007,965,2071,921.8,,
0.6927744150161743,2008000,25099,5.365670204162598,25100,-1.3719866275787354,-1.3111294507980347,690.88,0.0007,965,2079,917.6,,
0.9000522047281265,2016000,25199,1.3107795715332031,25200,-0.35567259788513184,-1.3712657690048218,690.46,0.0007,965,2087,945.2,,
0.9417381919920444,2024000,25299,0.3711089491844177,25300,0.12089329957962036,-1.555739402770996,678.76,0.0007,965,2095,885.9,,
0.9589939638972282,2032000,25399,0.5385357737541199,25400,0.3720189034938812,-1.4198566675186157,665.3,0.0007,965,2103,854.8,,
0.9235941618680954,2040000,25499,0.5699694156646729,25500,0.17809461057186127,-1.3903608322143555,661.62,0.0007,965,2111,836.3,,
0.9587262608110905,2048000,25599,0.2403111755847931,25600,-0.13424386084079742,-1.316056728363037,658.44,0.0007,966,2120,826.5,,
0.9236695617437363,2056000,25699,0.5883544087409973,25700,0.003554070135578513,-1.6128441095352173,659.84,0.0007,966,2128,832.5,,
0.9829607754945755,2064000,25799,0.1351030319929123,25800,-0.19939495623111725,-1.6289738416671753,659.7,0.0007,966,2135,854.4,,
0.9667980596423149,2072000,25899,0.5428368449211121,25900,0.15918080508708954,-1.3493388891220093,655.9,0.0007,966,2143,826.5,,
0.93077452480793,2080000,25999,0.3240359425544739,,0.07280577719211578,-1.2361384630203247,,0.0007,,,,486.0,549.0
,2080000,,,26000,,,663.06,,964,2156,853.2,,
0.9082832559943199,2088000,26099,1.859771966934204,26100,-0.7026476860046387,-1.3164809942245483,644.28,0.0007,964,2164,826.1,,
0.7101642787456512,2096000,26199,2.516150712966919,26200,0.03428846225142479,-1.616519808769226,624.98,0.0007,964,2172,825.0,,
0.9586480148136616,2104000,26299,0.24647541344165802,26300,-0.047816790640354156,-1.510561227798462,618.38,0.0007,964,2180,828.8,,
0.9086486920714378,2112000,26399,0.5909354090690613,26400,-0.42220374941825867,-1.470584750175476,612.86,0.0007,965,2188,801.3,,
0.9357193261384964,2120000,26499,0.5456029772758484,26500,0.18872065842151642,-1.0908039808273315,607.54,0.0007,965,2196,810.9,,
0.9445003494620323,2128000,26599,0.2688876688480377,26600,0.10611360520124435,-1.3536876440048218,610.88,0.0007,965,2204,794.4,,
0.7375348210334778,2136000,26699,3.5630321502685547,26700,-0.2682827115058899,-1.2652939558029175,610.48,0.0007,965,2212,805.0,,
0.9474401138722897,2144000,26799,0.33222436904907227,26800,-0.0565158911049366,-1.239038348197937,603.68,0.0007,965,2221,777.9,,
0.9321234002709389,2152000,26899,0.3950742185115814,26900,0.059631623327732086,-1.3953272104263306,620.9,0.0007,965,2229,815.5,,
0.9887210177257657,2160000,26999,0.5212931036949158,27000,-0.17482440173625946,-1.1701301336288452,646.2,0.0007,965,2237,842.7,,
0.988403863273561,2168000,27099,0.28197747468948364,27100,0.0024132670368999243,-1.4233930110931396,669.14,0.0007,965,2245,867.0,,
0.8925482034683228,2176000,27199,0.5951555967330933,27200,0.0004350289818830788,-1.4675687551498413,668.56,0.0007,965,2253,887.7,,
0.9094327762722969,2184000,27299,2.498483657836914,27300,-0.6311619281768799,-1.2425724267959595,666.78,0.0007,965,2261,898.4,,
0.9616170637309551,2192000,27399,0.6322066187858582,27400,0.259855717420578,-1.5166492462158203,663.24,0.0007,965,2269,873.2,,
0.9706235602498055,2200000,27499,0.20440731942653656,27500,-0.0352170430123806,-1.3526222705841064,659.78,0.0007,965,2277,874.3,,
0.9910766081884503,2208000,27599,0.16365747153759003,27600,-0.09482287615537643,-1.3709008693695068,644.64,0.0007,966,2285,831.5,,
0.8083724975585938,2216000,27699,1.6881359815597534,27700,-0.3645733594894409,-1.3293988704681396,649.9,0.0007,966,2293,854.4,,
0.7278175055980682,2224000,27799,1.6916096210479736,27800,-0.03641016408801079,-1.4823063611984253,617.06,0.0007,966,2301,864.9,,
0.9271140843629837,2232000,27899,0.6983808279037476,27900,-0.1785777062177658,-1.2980595827102661,605.7,0.0007,966,2309,874.9,,
0.8665799051523209,2240000,27999,0.375975102186203,,0.09729978442192078,-1.6584066152572632,,0.0007,,,,576.0,579.0
,2240000,,,28000,,,607.82,,964,2323,866.7,,
0.9494341611862183,2248000,28099,0.35530248284339905,28100,-0.13272725045681,-0.7856508493423462,611.72,0.0007,964,2331,819.9,,
0.9520228393375874,2256000,28199,0.5541608929634094,28200,0.37045061588287354,-1.291526436805725,618.86,0.0007,964,2339,841.8,,
0.9423439614474773,2264000,28299,0.5190644264221191,28300,0.09884828329086304,-1.3345580101013184,632.66,0.0007,964,2348,865.8,,
0.9359265267848969,2272000,28399,0.3328482210636139,28400,0.1342886984348297,-1.3185440301895142,646.34,0.0007,964,2356,899.8,,
0.9717791955918074,2280000,28499,0.34938156604766846,28500,0.041991449892520905,-1.2422127723693848,657.6,0.0007,964,2364,906.8,,
0.975123755633831,2288000,28599,0.5169028639793396,28600,0.3299374282360077,-1.04962956905365,683.18,0.0007,964,2372,907.1,,
0.9811086244881153,2296000,28699,0.21136310696601868,28700,-0.0483340360224247,-1.7128937244415283,693.94,0.0007,964,2380,919.3,,
0.969626896083355,2304000,28799,0.34480753540992737,28800,0.07652679830789566,-1.4361428022384644,695.56,0.0007,964,2388,929.9,,
0.9695877078920603,2312000,28899,0.3888811767101288,28900,-0.01598038338124752,-1.057564377784729,718.58,0.0007,964,2396,1014.9,,
0.8616265803575516,2320000,28999,2.516122341156006,29000,-0.5916334390640259,-1.5376907587051392,719.16,0.0007,965,2403,1037.1,,
0.8482176512479782,2328000,29099,3.581507921218872,29100,0.06580718606710434,-1.3026622533798218,717.48,0.0007,965,2412,1034.5,,
0.8758887723088264,2336000,29199,1.61734139919281,29200,-0.021765029057860374,-0.8971924185752869,708.74,0.0007,965,2419,1027.7,,
0.9163886308670044,2344000,29299,0.5757171511650085,29300,0.04138395935297012,-1.2365587949752808,722.9,0.0007,965,2428,1067.9,,
0.9780831765383482,2352000,29399,0.4535619914531708,29400,-0.048401158303022385,-1.3429481983184814,714.36,0.0007,965,2436,1046.8,,
0.9339066669344902,2360000,29499,2.379639148712158,29500,0.2676667869091034,-1.1489943265914917,711.94,0.0007,965,2444,1048.3,,
0.9906444502994418,2368000,29599,0.41100093722343445,29600,0.15488772094249725,-1.0385078191757202,708.96,0.0007,965,2452,1045.6,,
0.9853508751839399,2376000,29699,0.21583418548107147,29700,-0.018719738349318504,-1.3088034391403198,718.2,0.0007,965,2460,1053.3,,
0.6807033717632294,2384000,29799,4.959243297576904,29800,0.5927805304527283,-1.3521746397018433,715.22,0.0007,965,2469,1028.5,,
0.8823259323835373,2392000,29899,1.6644452810287476,29900,-0.4163838326931,-1.4112722873687744,719.26,0.0007,965,2477,1056.7,,
0.9864514572545886,2400000,29999,0.32471275329589844,,0.28961095213890076,-1.3840140104293823,,0.0007,,,,790.0,666.6
,2400000,,,30000,,,732.6,,963,2490,1113.4,,
0.6660901010036469,2408000,30099,2.7274065017700195,30100,-0.2776595950126648,-1.2071309089660645,723.52,0.0007,963,2498,1092.2,,
0.9023081809282303,2416000,30199,0.41762277483940125,30200,-0.2664335370063782,-1.4796303510665894,696.9,0.0007,963,2506,1057.6,,
0.9472309350967407,2424000,30299,0.4048912227153778,30300,0.20505209267139435,-1.4099873304367065,676.82,0.0007,963,2514,1017.1,,
0.9726559836417437,2432000,30399,0.2300989180803299,30400,-0.06885012239217758,-1.4846370220184326,657.08,0.0007,964,2522,974.3,,
0.8180737048387527,2440000,30499,0.2727167308330536,30500,0.1687687486410141,-1.5588430166244507,646.02,0.0007,964,2530,965.8,,
0.952836386859417,2448000,30599,0.4738999307155609,30600,0.2101176232099533,-1.2625981569290161,629.32,0.0007,964,2538,945.2,,
0.9735924806445837,2456000,30699,0.17705082893371582,30700,-0.325291246175766,-1.4758809804916382,626.5,0.0007,964,2547,914.6,,
0.9857805874198675,2464000,30799,0.40328437089920044,30800,0.06824787706136703,-1.127061128616333,614.02,0.0007,964,2555,874.3,,
0.7890718728303909,2472000,30899,1.4537229537963867,30900,0.4549810588359833,-1.634225845336914,617.82,0.0007,964,2563,827.2,,
0.8438153117895126,2480000,30999,0.551203727722168,31000,-0.11521776765584946,-1.3725910186767578,626.74,0.0007,964,2571,822.9,,
0.9649213366210461,2488000,31099,0.3991107642650604,31100,0.0006620317581109703,-1.5201237201690674,627.48,0.0007,964,2579,824.6,,
0.9614793546497822,2496000,31199,0.24939551949501038,31200,-0.035664137452840805,-1.5885182619094849,635.06,0.0007,964,2587,825.6,,
0.9805439431220293,2504000,31299,0.2730743885040283,31300,-0.06850580126047134,-0.8986091613769531,645.06,0.0007,964,2596,829.6,,
0.750467836856842,2512000,31399,4.015473365783691,31400,0.1807643622159958,-1.299454689025879,650.26,0.0007,964,2604,852.2,,
0.788638561964035,2520000,31499,1.6129120588302612,31500,0.6357383131980896,-1.4940513372421265,649.26,0.0007,964,2612,876.2,,
0.9021671786904335,2528000,31599,0.4645450711250305,31600,0.02468227781355381,-1.2937793731689453,661.14,0.0007,964,2620,926.3,,
0.9216842204332352,2536000,31699,0.38661134243011475,31700,0.357962965965271,-1.4037516117095947,664.5,0.0007,964,2628,931.7,,
0.9262513592839241,2544000,31799,0.4697147309780121,31800,0.07645784318447113,-1.3589025735855103,661.0,0.0007,965,2636,917.0,,
0.6201902329921722,2552000,31899,3.116462230682373,31900,-0.9454628229141235,-1.4667866230010986,686.1,0.0007,965,2643,986.8,,
0.9069564566016197,2560000,31999,0.7151477932929993,,-0.18417517840862274,-1.359096646308899,,0.0007,,,,410.0,522.2
,2560000,,,32000,,,681.8,,963,2656,977.7,,
0.7302634716033936,2568000,32099,1.9179003238677979,32100,0.30725646018981934,-1.5031012296676636,679.58,0.0007,963,2665,951.5,,
0.9663701876997948,2576000,32199,0.32717809081077576,32200,-0.15024879574775696,-1.3955585956573486,674.12,0.0007,963,2673,924.0,,
0.969124061986804,2584000,32299,0.3859959542751312,32300,-0.28936058282852173,-1.3811794519424438,652.72,0.0007,963,2681,856.6,,
0.9718015026301146,2592000,32399,0.43428221344947815,32400,-0.02134845219552517,-1.3587474822998047,643.68,0.0007,963,2688,840.8,,
0.8942197635769844,2600000,32499,0.6031746864318848,32500,-0.24001608788967133,-1.4060224294662476,646.14,0.0007,963,2697,866.3,,
0.9462823607027531,2608000,32599,0.6587238311767578,32600,0.04782684147357941,-1.2873703241348267,638.56,0.0007,964,2705,847.2,,
0.9776934385299683,2616000,32699,0.2666081190109253,32700,-0.018765294924378395,-1.2425367832183838,629.24,0.0007,964,2713,811.0,,
0.9642995446920395,2624000,32799,0.27149835228919983,32800,-0.20760107040405273,-1.3402482271194458,628.52,0.0007,964,2721,815.7,,
0.942862968891859,2632000,32899,0.4657137989997864,32900,-0.1733243465423584,-1.2229379415512085,624.38,0.0007,964,2729,850.9,,
0.8370463848114014,2640000,32999,2.7369353771209717,33000,-0.4236485958099365,-1.3295416831970215,618.16,0.0007,964,2737,842.1,,
0.8763686865568161,2648000,33099,1.5710943937301636,33100,0.11749005317687988,-1.4360201358795166,623.72,0.0007,964,2745,872.2,,
0.9079691171646118,2656000,33199,1.204614520072937,33200,0.12580764293670654,-1.2355912923812866,624.0,0.0007,964,2753,857.8,,
0.512055367231369,2664000,33299,5.862051963806152,33300,0.2300654649734497,-1.4631870985031128,620.54,0.0007,964,2761,858.7,,
0.7421733736991882,2672000,33399,3.3465042114257812,33400,-0.5574609637260437,-1.0801829099655151,634.36,0.0007,964,2769,932.7,,
0.9091956093907356,2680000,33499,1.8572477102279663,33500,0.452986478805542,-1.401745319366455,624.14,0.0007,964,2777,928.8,,
0.8309846371412277,2688000,33599,2.5308659076690674,33600,0.6837091445922852,-1.4031676054000854,615.66,0.0007,964,2785,912.2,,
0.9927780837751925,2696000,33699,0.3190956711769104,33700,-0.16345788538455963,-1.1729567050933838,627.46,0.0007,964,2794,922.5,,
0.9404088705778122,2704000,33799,0.5162815451622009,33800,0.23528054356575012,-1.1893295049667358,636.02,0.0007,964,2802,964.9,,
0.9372559636831284,2712000,33899,0.6515564322471619,33900,-0.36613091826438904,-1.3141030073165894,648.04,0.0007,965,2810,969.9,,
0.8562073260545731,2720000,33999,3.1485841274261475,,0.08926972001791,-1.350114345550537,,0.0007,,,,728.0,573.4
,2720000,,,34000,,,651.66,,963,2822,948.7,,
0.9075490012764931,2728000,34099,0.9973863959312439,34100,0.0913427472114563,-0.9656620025634766,634.22,0.0007,963,2830,907.6,,
0.8915755748748779,2736000,34199,1.3615915775299072,34200,0.0974370613694191,-1.2413753271102905,639.68,0.0007,963,2838,907.7,,
0.9490669704973698,2744000,34299,0.4356050193309784,34300,-0.23361168801784515,-1.0137007236480713,638.42,0.0007,963,2846,908.5,,
0.9000953733921051,2752000,34399,0.27528735995292664,34400,0.09348959475755692,-1.1374977827072144,639.82,0.0007,963,2855,909.8,,
0.9628781266510487,2760000,34499,0.2815723121166229,34500,0.20858998596668243,-1.3634696006774902,646.16,0.0007,964,2863,902.8,,
0.8231938183307648,2768000,34599,2.2908997535705566,34600,0.4846789538860321,-1.3722971677780151,647.72,0.0007,964,2871,885.1,,
0.9412982761859894,2776000,34699,0.651136040687561,34700,-0.021409763023257256,-1.5432485342025757,642.74,0.0007,964,2879,893.7,,
0.685027539730072,2784000,34799,4.298373699188232,34800,-0.33316516876220703,-1.2428913116455078,643.56,0.0007,964,2887,895.8,,
0.9797097481787205,2792000,34899,0.20961342751979828,34900,-0.21156883239746094,-1.4289655685424805,651.3,0.0007,964,2895,914.9,,
0.955363318324089,2800000,34999,0.5923620462417603,35000,0.16300898790359497,-1.0176823139190674,638.06,0.0007,964,2903,864.1,,
0.8918280974030495,2808000,35099,3.226320743560791,35100,-0.9519084095954895,-1.3442350625991821,640.68,0.0007,964,2911,881.4,,
0.8839990496635437,2816000,35199,1.9745548963546753,35200,-0.5445394515991211,-1.086365818977356,653.08,0.0007,964,2919,894.4,,
0.8912725076079369,2824000,35299,0.3591218590736389,35300,-0.08540651947259903,-1.0538586378097534,643.14,0.0007,964,2927,898.4,,
0.6835779845714569,2832000,35399,3.7530839443206787,35400,-0.5029845237731934,-1.3404005765914917,632.58,0.0007,964,2935,876.8,,
0.6794276833534241,2840000,35499,2.7618014812469482,35500,0.5565181970596313,-1.3985815048217773,630.92,0.0007,964,2943,884.1,,
0.9650065489113331,2848000,35599,0.3496522903442383,35600,-0.06878182291984558,-1.3164207935333252,630.04,0.0007,964,2951,874.3,,
0.96989312954247,2856000,35699,0.4988214671611786,35700,-0.2497260868549347,-1.2862266302108765,630.5,0.0007,964,2959,870.0,,
0.672107994556427,2864000,35799,4.863537311553955,35800,-0.8566734194755554,-1.020811915397644,651.76,0.0007,964,2968,920.9,,
0.9646872617304325,2872000,35899,0.45923978090286255,35900,0.19958333671092987,-1.1366018056869507,645.72,0.0007,964,2976,870.8,,
0.9641641825437546,2880000,35999,0.4750051200389862,,0.25156697630882263,-1.2773231267929077,,0.0007,,,,970.0,716.6
,2880000,,,36000,,,644.46,,963,2989,878.5,,
0.9677361883223057,2888000,36099,0.40506711602211,36100,-0.1782674491405487,-1.1995140314102173,634.96,0.0007,963,2998,851.6,,
0.9717028308659792,2896000,36199,0.38582953810691833,36200,-0.16988131403923035,-1.1960419416427612,661.88,0.0007,963,3006,934.3,,
0.6871410608291626,2904000,36299,3.595750570297241,36300,-0.08954346179962158,-1.2097352743148804,662.28,0.0007,963,3014,951.8,,
0.926041953265667,2912000,36399,0.49037131667137146,36400,-0.016461772844195366,-1.2735700607299805,669.34,0.0007,963,3022,960.3,,
0.9085620045661926,2920000,36499,0.5721918940544128,36500,-0.14429864287376404,-1.3772779703140259,666.3,0.0007,963,3030,952.9,,
0.9567380882799625,2928000,36599,0.7325927019119263,36600,0.24416767060756683,-1.2790857553482056,664.7,0.0007,963,3038,968.8,,
0.9425966441631317,2936000,36699,0.7952820062637329,36700,-0.017780423164367676,-1.106535792350769,663.3,0.0007,963,3047,1011.8,,
0.9698252733796835,2944000,36799,0.3269290328025818,36800,-0.22583837807178497,-1.3549693822860718,659.52,0.0007,963,3055,1017.0,,
0.7469701170921326,2952000,36899,1.9183393716812134,36900,-0.2867448627948761,-1.1137850284576416,671.12,0.0007,963,3063,1022.0,,
0.9261678829789162,2960000,36999,0.6614269018173218,37000,0.1858353465795517,-1.3824201822280884,646.3,0.0007,963,3071,965.1,,
0.9348592013120651,2968000,37099,0.37755799293518066,37100,0.052979763597249985,-1.3210704326629639,632.26,0.0007,963,3079,902.2,,
0.9302556365728378,2976000,37199,0.24167859554290771,37200,-0.05892796441912651,-1.3896552324295044,623.88,0.0007,963,3087,888.5,,
0.8775913342833519,2984000,37299,1.6902008056640625,37300,0.4776909053325653,-1.1460033655166626,612.44,0.0007,963,3095,838.5,,
0.9389701262116432,2992000,37399,0.7198392152786255,37400,0.38775989413261414,-1.26778244972229,618.44,0.0007,963,3104,835.6,,
0.9038561433553696,3000000,37499,0.6394159197807312,37500,0.09911651164293289,-1.5854663848876953,617.5,0.0007,963,3112,829.5,,
0.8080910742282867,3008000,37599,3.614957571029663,37600,0.2490490972995758,-1.2173222303390503,622.42,0.0007,963,3120,859.9,,
0.7755970805883408,3016000,37699,4.370660781860352,37700,0.48540955781936646,-1.2424697875976562,633.6,0.0007,964,3128,873.6,,
0.9621815793216228,3024000,37799,0.6163917779922485,37800,0.03908168151974678,-0.9483494162559509,645.22,0.0007,964,3136,897.3,,
0.8033184260129929,3032000,37899,2.041477680206299,37900,-0.06116299703717232,-1.2237809896469116,650.24,0.0007,964,3144,911.1,,
0.9401840455830097,3040000,37999,0.5334816575050354,,0.1332353800535202,-0.9962725043296814,,0.0007,,,,774.0,735.8
,3040000,,,38000,,,665.04,,962,3159,943.7,,
0.8962559923529625,3048000,38099,0.9574193358421326,38100,0.00967677216976881,-1.1327484846115112,650.04,0.0007,962,3167,915.0,,
0.9728189911693335,3056000,38199,0.3559517562389374,38200,-0.0577692873775959,-1.2331527471542358,649.98,0.0007,962,3175,898.4,,
0.9544610157608986,3064000,38299,1.09709894657135,38300,0.3043564260005951,-1.1661754846572876,660.72,0.0007,962,3184,915.9,,
0.8944880068302155,3072000,38399,0.9139249920845032,38400,0.08560474216938019,-1.1829665899276733,670.34,0.0007,962,3192,959.5,,
0.915867991745472,3080000,38499,0.6763978004455566,38500,-0.15944181382656097,-1.1853331327438354,665.12,0.0007,962,3200,963.6,,
0.8949855342507362,3088000,38599,1.2872775793075562,38600,-0.1782589703798294,-0.9444587826728821,652.58,0.0007,962,3208,927.7,,
0.9744028896093369,3096000,38699,0.26405081152915955,38700,0.03854305297136307,-1.0863248109817505,642.92,0.0007,962,3216,922.3,,
0.9125633016228676,3104000,38799,0.37249746918678284,38800,0.37256476283073425,-1.4351011514663696,637.78,0.0007,962,3224,914.9,,
0.8760168924927711,3112000,38899,1.3278197050094604,38900,0.0016433357959613204,-1.1763546466827393,649.34,0.0007,962,3232,949.8,,
0.9893716918304563,3120000,38999,0.22366762161254883,39000,-0.09757695347070694,-1.0210944414138794,634.48,0.0007,962,3241,910.2,,
0.9192476719617844,3128000,39099,0.8387839198112488,39100,0.004354596138000488,-1.1549580097198486,609.98,0.0007,962,3249,857.4,,
0.8699742555618286,3136000,39199,2.5277745723724365,39200,-0.44592761993408203,-1.2123377323150635,595.02,0.0007,962,3257,845.4,,
0.8037024289369583,3144000,39299,1.8101719617843628,39300,-0.4312531650066376,-1.0706703662872314,597.98,0.0007,962,3265,854.5,,
0.8905030637979507,3152000,39399,1.6380630731582642,39400,-0.006513451691716909,-0.9998505711555481,612.44,0.0007,962,3273,892.3,,
0.9352205395698547,3160000,39499,0.5629647374153137,39500,0.19435913860797882,-1.1902743577957153,600.82,0.0007,962,3282,859.5,,
0.8738884925842285,3168000,39599,0.8981138467788696,39600,0.0798635333776474,-0.9798229336738586,612.58,0.0007,962,3290,904.9,,
0.9770514592528343,3176000,39699,0.36276528239250183,39700,0.02278543822467327,-1.1100915670394897,635.12,0.0007,962,3298,960.5,,
0.8665753155946732,3184000,39799,2.597247362136841,39800,0.08090008795261383,-0.8890239596366882,639.2,0.0007,962,3306,960.1,,
0.9068177565932274,3192000,39899,0.46602556109428406,39900,-0.058749228715896606,-1.2309420108795166,649.62,0.0007,963,3314,959.9,,
0.8255849182605743,3200000,39999,3.291952610015869,,0.3006941080093384,-1.1403467655181885,,0.0007,,,,988.0,682.6
,3200000,,,40000,,,662.68,,960,3331,976.9,,
0.9638124816119671,3208000,40099,0.34841015934944153,40100,-0.31068578362464905,-1.243902564048767,676.5,0.0007,960,3340,959.9,,
0.9773448444902897,3216000,40199,0.5526103377342224,40200,-0.08819317817687988,-0.8443271517753601,678.52,0.0007,960,3348,921.5,,
0.9438240751624107,3224000,40299,1.5689600706100464,40300,-0.3115149736404419,-0.795203685760498,678.64,0.0007,960,3356,920.5,,
0.9616873040795326,3232000,40399,0.4988953173160553,40400,0.19294632971286774,-0.9797717332839966,669.98,0.0007,960,3364,905.7,,
0.9555581994354725,3240000,40499,0.5632910132408142,40500,0.12049444764852524,-0.7501844763755798,654.4,0.0007,960,3372,882.6,,
0.8364912569522858,3248000,40599,1.6867189407348633,40600,-0.26256054639816284,-1.2042267322540283,647.12,0.0007,960,3380,881.6,,
0.9752905461937189,3256000,40699,0.5292078256607056,40700,0.005079811904579401,-0.973188042640686,665.08,0.0007,960,3388,949.6,,
0.8754390478134155,3264000,40799,1.3195511102676392,40800,0.27963942289352417,-1.0914171934127808,654.78,0.0007,960,3397,946.6,,
