time/iterations,time/fps,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/approx_kl,train/learning_rate,train/clip_range,train/n_updates,train/entropy_loss,train/clip_fraction,train/explained_variance,train/loss,train/value_loss,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
,,1160000,,,,0.15329495,0.0003,0.2,1410,-0.480301154544577,0.34322509765625,0.6973863542079926,0.19084545969963074,1.5273685581400058,-0.045698793895280684,138.2,1356.8
142,255,1163264,1234.32,114.76,4551,,,,,,,,,,,,
143,255,1171456,1242.76,124.56,4582,0.16491729,0.0003,0.2,1420,-0.45895365157630297,0.3441162109375,0.6867935359477997,0.4371027648448944,1.512650655664038,-0.03493396744488564,,
144,255,1179648,1256.01,132.42,4613,0.15634003,0.0003,0.2,1430,-0.4658289417857304,0.33331298828125,0.7310696542263031,0.058225661516189575,1.483021269890014,-0.03840804255451076,,
145,255,1187840,1261.91,138.41,4643,0.15474963,0.0003,0.2,1440,-0.4960329064633697,0.34735107421875,0.7086483836174011,0.7258414030075073,1.5171972376992926,-0.04176634303876199,,
146,255,1196032,1314.39,141.03,4673,0.16114166,0.0003,0.2,1450,-0.4628421198809519,0.3422607421875,0.7637375891208649,0.16841855645179749,1.4022087934776208,-0.03946225399049581,,
,,1200000,,,,0.16076642,0.0003,0.2,1460,-0.448150085285306,0.3333251953125,0.749537855386734,0.09123943746089935,1.4524119884474203,-0.038064713418134485,183.2,1467.4
147,255,1204224,1332.7,140.48,4707,,,,,,,,,,,,
148,255,1212416,1329.43,143.01,4739,0.16263002,0.0003,0.2,1470,-0.42596899510826913,0.31829833984375,0.7988512516021729,0.10029204934835434,1.2418797509220894,-0.03849022686626995,,
149,255,1220608,1322.77,140.31,4771,0.14388183,0.0003,0.2,1480,-0.44670051713474096,0.312939453125,0.7993834912776947,0.17668327689170837,1.2741129208356141,-0.03864695205993485,,
150,255,1228800,1288.4,141.4,4805,0.14214775,0.0003,0.2,1490,-0.48776280689053236,0.33350830078125,0.7316933870315552,0.27797627449035645,2.381054879864678,-0.03748084790277062,,
151,255,1236992,1276.18,133.84,4839,0.15505052,0.0003,0.2,1500,-0.47979889609850945,0.3443603515625,0.7385761737823486,0.8075671792030334,1.7812648112187162,-0.03664536436117487,,
,,1240000,,,,0.14520504,0.0003,0.2,1510,-0.49742155682761224,0.347900390625,0.5768631398677826,0.4333810806274414,2.0782517235260456,-0.03829232568168663,113.2,1519.0
152,255,1245184,1281.73,130.05,4876,,,,,,,,,,,,
153,255,1253376,1289.42,125.62,4907,0.165692,0.0003,0.2,1520,-0.48410170439165084,0.345166015625,0.6589216887950897,1.144098162651062,2.0243606271455064,-0.041359358984482245,,
154,255,1261568,1296.56,124.8,4939,0.16678187,0.0003,0.2,1530,-0.5154030629433691,0.36865234375,0.6108959317207336,0.07455010712146759,1.867972221202217,-0.042191353772795995,,
155,255,1269760,1292.76,131.27,4971,0.1864275,0.0003,0.2,1540,-0.48335311801638453,0.357275390625,0.6947506070137024,0.48939284682273865,1.3091303701454309,-0.03829427348282479,,
156,255,1277952,1283.02,132.51,5001,0.1581173,0.0003,0.2,1550,-0.47244885831605643,0.3349609375,0.7306355834007263,0.11371113359928131,1.4541052345768548,-0.03853427637077402,,
,,1280000,,,,0.15998098,0.0003,0.2,1560,-0.45919143927749245,0.33135986328125,0.6573342680931091,0.20395055413246155,1.8244658495532349,-0.035692554626439235,166.2,1617.6
157,255,1286144,1293.57,139.01,5039,,,,,,,,,,,,
158,255,1294336,1292.82,143.4,5070,0.17309777,0.0003,0.2,1570,-0.46365120343398303,0.34140625,0.658967137336731,0.3343946039676666,1.8475910032633691,-0.03442858585076465,,
159,255,1302528,1318.9,148.59,5101,0.1839766,0.0003,0.2,1580,-0.46580482337158174,0.34580078125,0.723988264799118,0.07211911678314209,1.3994583816151134,-0.038673982321779474,,
160,255,1310720,1352.49,156.24,5132,0.15409529,0.0003,0.2,1590,-0.46673432786483315,0.337890625,0.7388470470905304,0.7054804563522339,1.3961634845123627,-0.03849169588211225,,
161,255,1318912,1377.07,162.56,5163,0.16118503,0.0003,0.2,1600,-0.4567533086752519,0.32830810546875,0.8002535998821259,0.2007424533367157,1.381785632937681,-0.038891967034578555,,
,,1320000,,,,0.16494879,0.0003,0.2,1610,-0.45945931803435086,0.33795166015625,0.809497207403183,0.4426543414592743,1.2024769472773187,-0.03776484433328733,187.8,1426.8
162,255,1327104,1410.73,168.03,5200,,,,,,,,,,,,
163,255,1335296,1389.58,165.43,5231,0.16006534,0.0003,0.2,1620,-0.45438957086298615,0.33111572265625,0.8061310797929764,0.1513005793094635,1.167500012135133,-0.0416323093646497,,
164,255,1343488,1378.87,169.35,5261,0.15229495,0.0003,0.2,1630,-0.43291051595006136,0.31085205078125,0.8186673671007156,0.1079888641834259,1.2324715328519233,-0.0396587336439552,,
165,255,1351680,1343.95,162.79,5291,0.13399239,0.0003,0.2,1640,-0.4414686314761639,0.3097900390625,0.8517943024635315,0.23359021544456482,1.1866905040573328,-0.037112515382250424,,
166,255,1359872,1286.88,156.81,5321,0.15080136,0.0003,0.2,1650,-0.4931313078152016,0.3456298828125,0.800484910607338,0.15594562888145447,1.5595717376912943,-0.041333600331199705,,
,,1360000,,,,0.14047313,0.0003,0.2,1660,-0.46399200591258705,0.32666015625,0.8172300159931183,0.18954525887966156,1.6866585557116196,-0.04128506268389174,147.6,1269.8
167,255,1368064,1296.31,159.26,5356,,,,,,,,,,,,
168,255,1376256,1247.39,144.48,5386,0.14860034,0.0003,0.2,1670,-0.45175712353084235,0.331396484375,0.8209352940320969,0.0971076712012291,1.2143690735683776,-0.038555588312010516,,
169,255,1384448,1238.13,146.96,5416,0.15219352,0.0003,0.2,1680,-0.48547080657444897,0.35108642578125,0.7593549340963364,0.7025845050811768,1.6478783802478574,-0.037957113336597105,,
170,255,1392640,1261.74,154.96,5448,0.1665497,0.0003,0.2,1690,-0.4471350899897516,0.3414794921875,0.7421659529209137,0.16952486336231232,1.6019218110945075,-0.03595565709692892,,
,,1400000,,,,0.16780189,0.0003,0.2,1700,-0.4454123771749437,0.34326171875,0.8001341074705124,0.5993164777755737,1.137374015187379,-0.04072275133075891,199.4,1496.6
171,255,1400832,1247.71,151.66,5484,,,,,,,,,,,,
172,255,1409024,1272.03,162.03,5515,0.15968119,0.0003,0.2,1710,-0.4636456581996754,0.32847900390625,0.703498125076294,0.418770968914032,2.177364645455964,-0.03371074406677508,,
173,255,1417216,1323.13,168.82,5546,0.15958786,0.0003,0.2,1720,-0.47489961397368463,0.34588623046875,0.7489064633846283,0.7640616297721863,1.9347956975223497,-0.03935625515587162,,
174,255,1425408,1315.9,159.67,5577,0.17587423,0.0003,0.2,1730,-0.43587926600594074,0.33143310546875,0.8316725492477417,0.09404850751161575,1.1171787649393081,-0.036628212859068296,,
175,255,1433600,1355.32,160.8,5608,0.14017516,0.0003,0.2,1740,-0.47252151551656424,0.3242919921875,0.7331801950931549,0.5455057621002197,2.240551536018029,-0.03459397504084336,,
,,1440000,,,,0.14993644,0.0003,0.2,1750,-0.43943396450486033,0.32288818359375,0.8173974752426147,0.27984175086021423,1.631918135820888,-0.03312132023420418,194.8,1573.4
176,255,1441792,1430.43,170.97,5644,,,,,,,,,,,,
177,255,1449984,1409.09,164.09,5674,0.17830598,0.0003,0.2,1760,-0.44483507620170715,0.33607177734375,0.8448898196220398,0.7709591388702393,1.0914593156427146,-0.038657739514746936,,
178,255,1458176,1404.24,162.66,5705,0.15902673,0.0003,0.2,1770,-0.4488194445613772,0.32581787109375,0.7309096157550812,0.48881417512893677,1.9777090460876934,-0.038636803554254584,,
179,255,1466368,1391.87,166.19,5735,0.146528,0.0003,0.2,1780,-0.4371687999344431,0.319921875,0.7679366171360016,0.3289217948913574,1.5698935494176112,-0.03657801170484163,,
180,255,1474560,1333.18,164.7,5766,0.19744796,0.0003,0.2,1790,-0.44864278910681604,0.34068603515625,0.8197695314884186,0.104342520236969,1.0072277153143658,-0.04230084508380969,,
,,1480000,,,,0.15467682,0.0003,0.2,1800,-0.46609947849065064,0.337060546875,0.7797460705041885,0.34799498319625854,1.38132468147669,-0.03693197681786842,164.0,1370.6
181,255,1482752,1296.36,157.53,5802,,,,,,,,,,,,
182,255,1490944,1266.27,148.74,5832,0.14732149,0.0003,0.2,1810,-0.4650964729720727,0.319482421875,0.7272094190120697,0.685829758644104,2.2821276656817644,-0.0327997345761105,,
183,255,1499136,1219.08,136.41,5864,0.14873049,0.0003,0.2,1820,-0.472520438535139,0.3337158203125,0.6632845997810364,0.5201699733734131,2.32267388436012,-0.02814476528292289,,
184,255,1507328,1233.09,131.27,5895,0.17766945,0.0003,0.2,1830,-0.511059463210404,0.358251953125,0.6986503899097443,0.8861026763916016,1.815913343592547,-0.03773427005507983,,
185,255,1515520,1249.56,141.32,5925,0.1742862,0.0003,0.2,1840,-0.4642303778324276,0.34302978515625,0.7606918662786484,0.3282166123390198,1.7123948903754354,-0.03745570982646314,,
,,1520000,,,,0.15462017,0.0003,0.2,1850,-0.4681983815040439,0.33763427734375,0.7881708294153214,0.4998854398727417,1.7019315171055496,-0.03778120958522777,201.8,1678.8
186,255,1523712,1268.17,144.4,5965,,,,,,,,,,,,
187,255,1531904,1305.3,157.78,5995,0.16794635,0.0003,0.2,1860,-0.47919557257555423,0.3482177734375,0.7376234233379364,1.0111371278762817,2.3381671105744317,-0.03253782854299061,,
188,255,1540096,1273.86,151.84,6026,0.17772454,0.0003,0.2,1870,-0.45525920744985343,0.3356201171875,0.7250465750694275,0.15658897161483765,1.8331539503415115,-0.03663639319602226,,
189,255,1548288,1270.98,150.63,6056,0.16155061,0.0003,0.2,1880,-0.4715226967819035,0.34129638671875,0.7524927258491516,0.863792359828949,1.8554922222741879,-0.03430051900577382,,
190,255,1556480,1250.86,143.05,6086,0.15643911,0.0003,0.2,1890,-0.4669509892351925,0.32623291015625,0.690506637096405,0.4737105071544647,2.1982067664852365,-0.032689184041373665,,
,,1560000,,,,0.16902916,0.0003,0.2,1900,-0.5026038436219096,0.3623291015625,0.7182450890541077,0.1914983093738556,1.9374047315912322,-0.03354248846299015,133.8,1325.4
191,255,1564672,1250.04,135.8,6123,,,,,,,,,,,,
192,255,1572864,1222.24,130.31,6155,0.14932472,0.0003,0.2,1910,-0.4906035857507959,0.34566650390625,0.74412602186203,0.564325749874115,2.1196303855162113,-0.032356785845331616,,
193,255,1581056,1183.19,123.98,6187,0.16135232,0.0003,0.2,1920,-0.4693759854184464,0.344189453125,0.7686900198459625,0.9168388247489929,1.6553974767331965,-0.03228975768724922,,
194,255,1589248,1199.07,131.27,6218,0.18153298,0.0003,0.2,1930,-0.48946360202971845,0.366552734375,0.753766193985939,0.22319389879703522,1.5273360055172815,-0.03666973436920671,,
195,255,1597440,1183.04,128.9,6249,0.150333,0.0003,0.2,1940,-0.4724593874532729,0.350830078125,0.7165588736534119,0.5380761623382568,1.7512772286776452,-0.033049082125580755,,
,,1600000,,,,0.18415019,0.0003,0.2,1950,-0.5002709928434342,0.37276611328125,0.6503486037254333,0.08619630336761475,1.6220131624373608,-0.039795562778454044,121.0,1150.0
196,255,1605632,1233.88,134.71,6283,,,,,,,,,,,,
197,255,1613824,1250.33,142.85,6315,0.19451365,0.0003,0.2,1960,-0.45601625898852943,0.34788818359375,0.745378315448761,0.12759685516357422,1.4731381847872398,-0.039576142123405586,,
198,255,1622016,1241.02,139.61,6347,0.20687875,0.0003,0.2,1970,-0.4581089340383187,0.35103759765625,0.7582649141550064,0.22165118157863617,1.3366062478278764,-0.037557128018670484,,
199,255,1630208,1255.12,138.76,6379,0.15952039,0.0003,0.2,1980,-0.4484460652573034,0.3287353515625,0.6658096015453339,0.20051069557666779,1.9291601177304982,-0.027390275706420653,,
200,255,1638400,1224.38,126.07,6410,0.15604779,0.0003,0.2,1990,-0.4750467467820272,0.34683837890625,0.6318600475788116,0.5401626825332642,2.175723410421051,-0.02704350114981935,,
,,1640000,,,,0.16121212,0.0003,0.2,2000,-0.5103359638014808,0.35877685546875,0.6753160953521729,0.36115890741348267,1.9617272336385212,-0.03188677427897346,157.2,1425.2
201,255,1646592,1184.58,110.2,6444,,,,,,,,,,,,
202,255,1654784,1163.78,106.38,6476,0.15725328,0.0003,0.2,2010,-0.5235710265347734,0.35439453125,0.6973525285720825,0.5688129663467407,1.9888703282456845,-0.035830734475166534,,
203,255,1662976,1150.34,110.05,6507,0.18222535,0.0003,0.2,2020,-0.5216990017099306,0.37109375,0.6719187200069427,0.6676838397979736,1.624503435753286,-0.03882599260468851,,
204,255,1671168,1128.21,105.52,6538,0.19883046,0.0003,0.2,2030,-0.5125146747333928,0.3654052734375,0.6909748911857605,0.21082305908203125,1.3129533562576399,-0.0396192817708652,,
205,255,1679360,1105.59,96.76,6569,0.18174867,0.0003,0.2,2040,-0.528777937614359,0.3760498046875,0.6188426315784454,0.05662401020526886,1.5308725933544338,-0.0352668147192162,,
,,1680000,,,,0.16528448,0.0003,0.2,2050,-0.5163679470308125,0.3531005859375,0.6156757771968842,0.8819130659103394,1.6661386637366378,-0.03071828492793429,85.6,1226.8
206,255,1687552,1110.74,94.93,6603,,,,,,,,,,,,
207,255,1695744,1113.43,91.74,6634,0.19193803,0.0003,0.2,2060,-0.5313371592201293,0.378369140625,0.5835839807987213,0.31111860275268555,1.634798129159026,-0.0336395244612504,,
208,255,1703936,1127.65,94.24,6666,0.18442777,0.0003,0.2,2070,-0.5551588769303635,0.38182373046875,0.6187828183174133,0.7355940937995911,1.497062220540829,-0.029002355093689404,,
209,255,1712128,1111.0,86.4,6697,0.18355796,0.0003,0.2,2080,-0.5376496348995715,0.37734375,0.6459908783435822,0.20742979645729065,1.4238328583305702,-0.036665990766050524,,
,,1720000,,,,0.17963353,0.0003,0.2,2090,-0.5212199566885829,0.36639404296875,0.6407982707023621,0.30311235785484314,1.5772162391804159,-0.03423716528159275,87.8,1121.2
210,255,1720320,1117.35,88.5,6730,,,,,,,,,,,,
211,255,1728512,1125.2,86.24,6760,0.19459836,0.0003,0.2,2100,-0.5144323196262122,0.36441650390625,0.7307864129543304,0.2510669231414795,0.9758455425966531,-0.03805341381594189,,
212,255,1736704,1165.85,87.83,6791,0.17082293,0.0003,0.2,2110,-0.5589269829215482,0.37498779296875,0.661549985408783,0.18106213212013245,1.2497957021172623,-0.04102983644770575,,
213,255,1744896,1157.21,85.43,6822,0.17890239,0.0003,0.2,2120,-0.5318168473197147,0.3641845703125,0.6758760511875153,0.07699503004550934,1.4356717636692338,-0.03742856453864078,,
214,255,1753088,1169.37,88.96,6853,0.18745956,0.0003,0.2,2130,-0.5466274656122551,0.385791015625,0.6295263171195984,0.3385133147239685,1.3087776713073254,-0.039138512262434234,,
,,1760000,,,,0.17792058,0.0003,0.2,2140,-0.5281252868473529,0.36424560546875,0.646748811006546,0.22239631414413452,1.3882085321936757,-0.039974509109015344,127.8,1463.0
215,255,1761280,1159.09,91.83,6886,,,,,,,,,,,,
216,255,1769472,1148.25,96.75,6917,0.18421382,0.0003,0.2,2150,-0.5278757070889697,0.37484130859375,0.6032949984073639,0.5278076529502869,1.5984306254191325,-0.03407303307321854,,
217,255,1777664,1185.53,105.63,6948,0.18410039,0.0003,0.2,2160,-0.5129206950310617,0.37760009765625,0.6062813699245453,0.33181872963905334,1.3118400051956995,-0.03876703636851744,,
218,255,1785856,1183.63,104.64,6980,0.19486064,0.0003,0.2,2170,-0.49036764616612344,0.34815673828125,0.6380309462547302,0.15226449072360992,1.3801501869573258,-0.04102557677178993,,
219,255,1794048,1229.94,115.39,7011,0.18674529,0.0003,0.2,2180,-0.4894359821919352,0.35447998046875,0.7152702212333679,0.21721075475215912,1.2274902125005611,-0.03758500524418196,,
,,1800000,,,,0.20574544,0.0003,0.2,2190,-0.45093960501253605,0.35335693359375,0.7511711418628693,0.16140052676200867,0.9576455323258415,-0.03466336329729529,146.4,1222.0
220,255,1802240,1256.26,116.04,7046,,,,,,,,,,,,
221,255,1810432,1268.65,123.15,7077,0.17709345,0.0003,0.2,2200,-0.5080168722663074,0.36693115234375,0.5469642281532288,0.8991669416427612,1.806170652504079,-0.03062161106354324,,
222,255,1818624,1313.96,127.35,7108,0.19532391,0.0003,0.2,2210,-0.45582874142564833,0.35394287109375,0.6852567791938782,0.9171474575996399,1.4829207198577934,-0.03341776792658493,,
223,255,1826816,1344.79,120.9,7138,0.1857764,0.0003,0.2,2220,-0.45201226812787354,0.33525390625,0.711373507976532,0.4310954213142395,1.318148741358891,-0.03402632304423605,,
224,255,1835008,1365.15,118.51,7169,0.1702424,0.0003,0.2,2230,-0.4927329755621031,0.35391845703125,0.6627289652824402,0.2922457456588745,1.3698673483217134,-0.0343748252664227,,
,,1840000,,,,0.16766173,0.0003,0.2,2240,-0.48588006729260086,0.33717041015625,0.6463010311126709,0.9808829426765442,1.9415942466584966,-0.024840137329010758,189.6,1673.0
225,255,1843200,1357.61,113.5,7206,,,,,,,,,,,,
226,255,1851392,1331.72,109.57,7237,0.1682741,0.0003,0.2,2250,-0.45682148123160005,0.3473876953125,0.6965895295143127,0.34788674116134644,1.5608567898860202,-0.03299048558619688,,
227,255,1859584,1302.83,112.42,7267,0.18731937,0.0003,0.2,2260,-0.46125285907182845,0.34122314453125,0.7435126602649689,0.7454035878181458,1.9246292639989406,-0.02731539181986591,,
228,255,1867776,1304.4,122.31,7297,0.17046499,0.0003,0.2,2270,-0.4596629263833165,0.34541015625,0.7682599574327469,0.14190807938575745,1.4612495061359367,-0.031418430192570665,,
229,255,1875968,1297.27,124.5,7328,0.17536001,0.0003,0.2,2280,-0.4394027745584026,0.33507080078125,0.7900603115558624,0.29467323422431946,1.4770528431981802,-0.025759718143672217,,
,,1880000,,,,0.1669521,0.0003,0.2,2290,-0.44948361853603275,0.32825927734375,0.7811068743467331,1.3315831422805786,1.541337887197733,-0.029860667049069888,139.0,1282.0
230,255,1884160,1276.92,127.79,7362,,,,,,,,,,,,
231,255,1892352,1263.77,128.17,7393,0.17741187,0.0003,0.2,2300,-0.4772665788885206,0.34010009765625,0.8089143186807632,0.1756729632616043,1.587982918601483,-0.032013592981093096,,
232,256,1900544,1286.69,127.63,7423,0.16429254,0.0003,0.2,2310,-0.4506325896130875,0.32734375,0.7512126266956329,0.4058528542518616,1.8042055487399922,-0.028512961133310456,,
233,256,1908736,1313.84,129.84,7453,0.16512924,0.0003,0.2,2320,-0.4870520979166031,0.3400146484375,0.7399418652057648,0.17162755131721497,1.7615278361248783,-0.03058642519827117,,
234,256,1916928,1343.72,128.33,7483,0.1646662,0.0003,0.2,2330,-0.4575679549248889,0.33460693359375,0.7498083710670471,0.09865844994783401,1.3530323003535158,-0.029791275016759756,,
,,1920000,,,,0.14907199,0.0003,0.2,2340,-0.47810608900617807,0.33753662109375,0.7658422291278839,0.21182967722415924,1.4582863719086163,-0.031842541092191826,159.8,1635.4
235,255,1925120,1392.68,130.04,7520,,,,,,,,,,,,
236,256,1933312,1382.12,131.67,7551,0.1653631,0.0003,0.2,2350,-0.4672391549451277,0.3401611328125,0.7959953099489212,0.2793874144554138,1.355961089907214,-0.03280191996018402,,
237,256,1941504,1332.98,122.65,7581,0.16954695,0.0003,0.2,2360,-0.4812513886252418,0.3341552734375,0.7866150587797165,0.3313032388687134,1.7100850644754246,-0.03304760929968324,,
238,256,1949696,1285.99,117.71,7612,0.14656411,0.0003,0.2,2370,-0.5054255756083876,0.3407958984375,0.751581609249115,0.19218814373016357,1.7413130846107379,-0.035438581492053346,,
239,256,1957888,1270.48,108.1,7642,0.16488141,0.0003,0.2,2380,-0.5111557087628171,0.3454345703125,0.7532880455255508,0.1610354781150818,1.5994627948966809,-0.03350760542598437,,
,,1960000,,,,0.17392774,0.0003,0.2,2390,-0.5516130086267367,0.38104248046875,0.7085998356342316,0.2862701117992401,1.3010032380698249,-0.03433520261060039,93.2,1229.8
240,256,1966080,1269.4,101.07,7677,,,,,,,,,,,,
241,256,1974272,1237.39,102.59,7707,0.16106157,0.0003,0.2,2400,-0.5433036544593051,0.3879638671875,0.6181754469871521,0.2167910933494568,1.7025637076003477,-0.031004897675302345,,
242,256,1982464,1245.51,108.13,7737,0.16280985,0.0003,0.2,2410,-0.5094229488167912,0.35206298828125,0.6852140426635742,0.5100425481796265,1.6360553306760266,-0.03430349118934828,,
243,256,1990656,1213.33,117.41,7768,0.18590613,0.0003,0.2,2420,-0.514174117310904,0.3756103515625,0.6755390763282776,0.5803585648536682,1.5764819836243986,-0.03237262980328524,,
244,256,1998848,1192.64,112.25,7798,0.16343991,0.0003,0.2,2430,-0.5082105550682172,0.34954833984375,0.7301288843154907,0.39021244645118713,1.654051433969289,-0.031023309526062803,,
