time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/explained_variance,train/entropy_loss,train/clip_fraction,train/loss,rollout/ep_len_mean,train/approx_kl,train/policy_gradient_loss,train/n_updates,rollout/ep_rew_mean,train/value_loss,train/learning_rate,train/clip_range,eval/mean_ep_length,eval/mean_reward
4210,521,2155520,4131,0.9705300368368626,-0.5661454871296883,0.08984375,0.05947323143482208,365.54,0.004776162,-0.009117393987253308,16836,99.37,0.2125231120735407,0.00025,0.1,,
4211,521,2156032,4132,0.9719510618597269,-0.5265793800354004,0.04248046875,0.056452229619026184,366.01,0.0033107859,-0.004968935827491805,16840,99.48,0.234489593654871,0.00025,0.1,,
4212,521,2156544,4132,0.8687685281038284,-0.49345357343554497,0.10302734375,0.2635728716850281,366.67,0.006750692,-0.006265289033763111,16844,100.02,0.7951395586133003,0.00025,0.1,,
4213,521,2157056,4133,0.9532269835472107,-0.7097980678081512,0.0908203125,0.06719215959310532,366.67,0.0027321433,-0.003454243764281273,16848,100.02,0.2891881912946701,0.00025,0.1,,
4214,521,2157568,4134,0.8878110572695732,-0.4900529906153679,0.04296875,0.3787575960159302,366.77,0.0030757359,-0.004752619890496135,16852,99.95,1.3075068816542625,0.00025,0.1,,
4215,521,2158080,4135,0.8740879148244858,-0.5699965506792068,0.0673828125,0.20035697519779205,367.17,0.0040005893,-0.0015910874353721738,16856,99.45,0.5443462207913399,0.00025,0.1,,
4216,521,2158592,4136,0.9588162526488304,-0.6875957101583481,0.07568359375,0.040638089179992676,367.17,0.004505713,-0.004795796936377883,16860,99.45,0.27007840666919947,0.00025,0.1,,
4217,521,2159104,4137,0.9565628059208393,-0.4540475159883499,0.09716796875,0.14223386347293854,367.43,0.005522622,-0.007806068519130349,16864,99.57,0.38868875429034233,0.00025,0.1,,
4218,521,2159616,4138,0.8392720073461533,-0.6019198074936867,0.10888671875,0.2741214334964752,366.81,0.0073848097,-0.007477630628272891,16868,99.48,0.7296461686491966,0.00025,0.1,,
,,2160000,,0.90047587454319,-0.6179538890719414,0.10546875,0.4351387023925781,,0.005223834,-0.000676835305057466,16872,,1.032562531530857,0.00025,0.1,397.0,90.0
4219,521,2160128,4141,,,,,366.81,,,,99.48,,,,,
4220,521,2160640,4142,0.8393575549125671,-0.5344898924231529,0.080078125,0.4936312437057495,368.43,0.004745169,-0.0045934433583170176,16876,99.61,1.1564822047948837,0.00025,0.1,,
4221,521,2161152,4143,0.8204009383916855,-0.6261425614356995,0.076171875,0.6521620154380798,367.9,0.004036751,-0.0004477221518754959,16880,98.94,1.5966532677412033,0.00025,0.1,,
4222,521,2161664,4144,0.8732633739709854,-0.696309395134449,0.14404296875,0.44306206703186035,368.02,0.0074572302,-0.0039057699032127857,16884,98.39,1.150262787938118,0.00025,0.1,,
4223,521,2162176,4145,0.8612783849239349,-0.5622483342885971,0.11572265625,0.38109761476516724,367.28,0.006689505,-0.0017291088588535786,16888,98.26,0.8803571239113808,0.00025,0.1,,
4224,521,2162688,4145,0.8855697959661484,-0.5071630328893661,0.0791015625,0.2982783913612366,367.28,0.0033870758,-0.001930485072080046,16892,98.26,0.6820345669984818,0.00025,0.1,,
4225,521,2163200,4146,0.6453696489334106,-0.5467962697148323,0.11083984375,1.665134310722351,367.8,0.0055823806,-0.0016784600738901645,16896,97.07,2.901751473546028,0.00025,0.1,,
4226,521,2163712,4147,0.9387232176959515,-0.6771316155791283,0.044921875,0.1139402985572815,367.8,0.002546216,-0.007768020615912974,16900,96.42,0.3883141651749611,0.00025,0.1,,
4227,521,2164224,4148,0.8712917268276215,-0.6400611475110054,0.15478515625,0.3336389660835266,367.57,0.0047807107,-0.0019972065929323435,16904,95.83,0.6761126443743706,0.00025,0.1,,
4228,521,2164736,4149,0.7382115125656128,-0.5622051805257797,0.064453125,0.5830495953559875,367.39,0.004369951,-0.006049628427717835,16908,96.56,1.3126126378774643,0.00025,0.1,,
4229,521,2165248,4150,0.8783390671014786,-0.6720516979694366,0.080078125,0.16540908813476562,367.39,0.004221698,-0.0038701671874150634,16912,96.56,0.5483861342072487,0.00025,0.1,,
4230,521,2165760,4151,0.8972600474953651,-0.5443116426467896,0.06201171875,0.31054311990737915,367.22,0.0028800431,-0.0016899024485610425,16916,95.95,0.7468948289752007,0.00025,0.1,,
4231,521,2166272,4152,0.891987107694149,-0.6616513803601265,0.0810546875,0.2573878765106201,368.16,0.003398228,-0.007652302854694426,16920,96.73,0.7271587178111076,0.00025,0.1,,
4232,521,2166784,4153,0.8946965485811234,-0.5951388478279114,0.13720703125,0.21522608399391174,368.16,0.007017448,-0.0023164969170466065,16924,96.73,0.6301788091659546,0.00025,0.1,,
4233,521,2167296,4153,0.907756082713604,-0.5451536625623703,0.20458984375,0.36482322216033936,368.31,0.012735556,0.001781323691830039,16928,96.63,0.8063918203115463,0.00025,0.1,,
4234,521,2167808,4154,0.9268127009272575,-0.6941775679588318,0.140625,0.20116622745990753,367.81,0.009005347,-0.005643009440973401,16932,96.69,0.4707714915275574,0.00025,0.1,,
4235,521,2168320,4155,0.8537719398736954,-0.6090106144547462,0.11181640625,0.602186381816864,368.22,0.0048091705,-0.0017422554083168507,16936,96.11,1.0892555192112923,0.00025,0.1,,
4236,521,2168832,4156,0.8023357093334198,-0.5288930311799049,0.1357421875,0.4481062889099121,367.75,0.013816913,0.001889692386612296,16940,94.63,1.255783200263977,0.00025,0.1,,
4237,521,2169344,4157,0.9099963679909706,-0.5702002719044685,0.14794921875,0.2404254823923111,367.75,0.011487391,-0.0006213749293237925,16944,94.63,0.5750723257660866,0.00025,0.1,,
4238,521,2169856,4158,0.920385979115963,-0.5994064807891846,0.1181640625,0.2767251431941986,367.73,0.003668582,-0.007773310411721468,16948,94.52,0.6654428541660309,0.00025,0.1,,
4239,521,2170368,4159,0.8687439262866974,-0.628365769982338,0.15771484375,0.345851331949234,367.28,0.012400178,-0.0016299837734550238,16952,94.51,0.6705953627824783,0.00025,0.1,,
4240,521,2170880,4160,0.7941347658634186,-0.581251248717308,0.2216796875,0.4702896475791931,367.28,0.012719471,-0.005377363238949329,16956,94.51,1.2238129824399948,0.00025,0.1,,
4241,521,2171392,4161,0.9019725397229195,-0.5328767895698547,0.06396484375,0.31619521975517273,367.01,0.004121476,-0.005112124141305685,16960,94.64,0.7050272449851036,0.00025,0.1,,
4242,521,2171904,4162,0.9382412172853947,-0.6509146988391876,0.107421875,0.11532802879810333,367.09,0.007941141,-0.00465553451795131,16964,94.11,0.3826524019241333,0.00025,0.1,,
4243,521,2172416,4163,0.9389438219368458,-0.6123838946223259,0.07421875,0.13622954487800598,366.72,0.0038283186,-0.0052735693752765656,16968,94.12,0.4351852051913738,0.00025,0.1,,
4244,521,2172928,4163,0.9149893969297409,-0.5094294734299183,0.1103515625,0.29571789503097534,367.02,0.004339149,-0.002072118571959436,16972,94.66,0.7391484901309013,0.00025,0.1,,
4245,521,2173440,4164,0.9166839271783829,-0.6451501399278641,0.138671875,0.2148270606994629,367.29,0.006149928,-0.006607068353332579,16976,94.71,0.6127872429788113,0.00025,0.1,,
4246,521,2173952,4165,0.9536561109125614,-0.5962637513875961,0.0859375,0.17007295787334442,366.84,0.004567088,-0.005479293409734964,16980,94.6,0.47630271688103676,0.00025,0.1,,
4247,521,2174464,4166,0.9360652267932892,-0.5123746916651726,0.0537109375,0.21143770217895508,367.48,0.0031798808,-0.003396723768673837,16984,94.78,0.4913000836968422,0.00025,0.1,,
4248,521,2174976,4167,0.9688261579722166,-0.5869611948728561,0.11083984375,0.061921484768390656,367.48,0.005181947,-0.005216306773945689,16988,94.78,0.29179160855710506,0.00025,0.1,,
4249,521,2175488,4168,0.9711920022964478,-0.569769911468029,0.13134765625,0.08038769662380219,367.81,0.008972464,-0.005717892781831324,16992,94.8,0.25121751613914967,0.00025,0.1,,
4250,521,2176000,4169,0.8134058117866516,-0.5509734898805618,0.068359375,0.30658772587776184,368.04,0.0039756326,-0.004465265199542046,16996,94.7,0.8765101209282875,0.00025,0.1,,
4251,521,2176512,4170,0.9449365139007568,-0.5744960755109787,0.09765625,0.16838499903678894,368.41,0.0052030515,-0.005330872954800725,17000,94.8,0.471757460385561,0.00025,0.1,,
4252,521,2177024,4171,0.9470122791826725,-0.6262273862957954,0.14599609375,0.23266038298606873,368.18,0.011048968,0.001249247812665999,17004,94.85,0.5267142727971077,0.00025,0.1,,
4253,521,2177536,4172,0.8698308914899826,-0.6289449259638786,0.1572265625,0.4926317036151886,367.86,0.009235924,-0.003760782419703901,17008,94.74,1.0434103161096573,0.00025,0.1,,
4254,521,2178048,4173,0.9807491134852171,-0.5057780258357525,0.072265625,0.06877793371677399,368.28,0.0039393147,-0.0037984164664521813,17012,94.85,0.21806931123137474,0.00025,0.1,,
4255,521,2178560,4174,0.9497461691498756,-0.46922168135643005,0.0966796875,0.1549784392118454,368.47,0.0070699593,-0.0071191489696502686,17016,94.9,0.5144107677042484,0.00025,0.1,,
4256,521,2179072,4174,0.9457401148974895,-0.6127991154789925,0.08154296875,0.18986889719963074,368.48,0.0040652715,-0.006587733165360987,17020,94.79,0.5307429917156696,0.00025,0.1,,
4257,521,2179584,4175,0.9831382110714912,-0.5572173967957497,0.07568359375,0.0482279434800148,368.48,0.0055884216,-0.007299847726244479,17024,94.79,0.19398893415927887,0.00025,0.1,,
4258,521,2180096,4176,0.9339885637164116,-0.4730096161365509,0.0830078125,0.19108924269676208,369.02,0.005982926,-0.008938461192883551,17028,94.82,0.5929852463304996,0.00025,0.1,,
4259,521,2180608,4177,0.9558545313775539,-0.6499720811843872,0.1552734375,0.08085917681455612,369.71,0.008210696,-0.004880692344158888,17032,95.56,0.34038642048835754,0.00025,0.1,,
4260,521,2181120,4178,0.7931346297264099,-0.6169808432459831,0.14794921875,0.95765620470047,369.6,0.007275773,0.0014552958309650421,17036,94.88,1.828028455376625,0.00025,0.1,,
4261,522,2181632,4179,0.8791965246200562,-0.5899251326918602,0.095703125,0.4548488259315491,368.9,0.0051485803,-0.0059160798555240035,17040,94.02,1.0563776567578316,0.00025,0.1,,
4262,522,2182144,4180,0.9242682829499245,-0.5822133123874664,0.09814453125,0.29252421855926514,369.14,0.00438109,-0.0019323801388964057,17044,94.14,0.6738913990557194,0.00025,0.1,,
4263,522,2182656,4181,0.9388232380151749,-0.6112329587340355,0.12646484375,0.21336275339126587,370.01,0.005216541,-0.007104918360710144,17048,94.27,0.5266640931367874,0.00025,0.1,,
4264,522,2183168,4182,0.8788144215941429,-0.6156411543488503,0.1259765625,0.3878178894519806,370.02,0.0074898284,-0.004355920245870948,17052,94.3,0.8493531197309494,0.00025,0.1,,
4265,522,2183680,4182,0.9800017587840557,-0.5418391712009907,0.0693359375,0.06789537519216537,370.02,0.0042039626,-0.007203748449683189,17056,94.3,0.18855544924736023,0.00025,0.1,,
4266,522,2184192,4183,0.9454482235014439,-0.4945693723857403,0.0654296875,0.20326870679855347,370.06,0.0032429134,-0.0053915276657789946,17060,94.27,0.5116351284086704,0.00025,0.1,,
4267,522,2184704,4184,0.9349983781576157,-0.6507186442613602,0.1103515625,0.12505978345870972,370.8,0.008932134,-0.004306698916479945,17064,94.39,0.3572515435516834,0.00025,0.1,,
4268,522,2185216,4185,0.913655087351799,-0.5858263075351715,0.14111328125,0.32888293266296387,370.19,0.009998508,-0.00661482778377831,17068,94.22,0.8286775127053261,0.00025,0.1,,
4269,522,2185728,4186,0.9351332411170006,-0.5447529628872871,0.11279296875,0.21484315395355225,369.78,0.00589735,-0.0071881471667438745,17072,94.05,0.5540892146527767,0.00025,0.1,,
4270,522,2186240,4187,0.8796994537115097,-0.6974024847149849,0.1474609375,0.30166298151016235,369.86,0.0094475,0.0021690273424610496,17076,93.94,1.0719930902123451,0.00025,0.1,,
4271,522,2186752,4188,0.9364404082298279,-0.5672239065170288,0.111328125,0.17783786356449127,369.56,0.007633086,-0.007035499904304743,17080,93.89,0.49916183203458786,0.00025,0.1,,
4272,522,2187264,4189,0.949386715888977,-0.5248403400182724,0.08056640625,0.12157362699508667,370.05,0.0051087816,-0.00471879675751552,17084,93.78,0.4386691562831402,0.00025,0.1,,
4273,522,2187776,4190,0.9641954079270363,-0.5103572905063629,0.14599609375,0.1740090250968933,370.05,0.01232638,-0.005185401998460293,17088,93.78,0.40222444385290146,0.00025,0.1,,
4274,522,2188288,4191,0.9166800305247307,-0.5748886838555336,0.10205078125,0.265605628490448,369.84,0.0068229306,-0.010447405511513352,17092,93.77,0.6865068525075912,0.00025,0.1,,
4275,522,2188800,4192,0.9679055623710155,-0.5724845379590988,0.1171875,0.11127692461013794,369.39,0.006267395,-0.006054583587683737,17096,93.64,0.307741429656744,0.00025,0.1,,
4276,522,2189312,4193,0.8735672980546951,-0.5706135854125023,0.1162109375,0.3344776928424835,369.39,0.00615458,-0.004577738582156599,17100,93.58,0.8018348440527916,0.00025,0.1,,
4277,522,2189824,4193,0.9652735441923141,-0.483495507389307,0.1279296875,0.1327318549156189,369.39,0.008136539,-0.00547289231326431,17104,93.58,0.36559805646538734,0.00025,0.1,,
4278,522,2190336,4194,0.9742582831531763,-0.514179103076458,0.06689453125,0.033504776656627655,369.85,0.0047382703,-0.005544788669794798,17108,93.67,0.15774518623948097,0.00025,0.1,,
4279,522,2190848,4195,0.9672368690371513,-0.5742120146751404,0.10205078125,0.09923703968524933,370.17,0.008206587,-0.005141495959833264,17112,93.71,0.27434184961020947,0.00025,0.1,,
4280,522,2191360,4196,0.8511577248573303,-0.504438616335392,0.087890625,0.42061659693717957,370.16,0.0036803293,-0.0024824885767884552,17116,93.31,1.054580569267273,0.00025,0.1,,
4281,522,2191872,4197,0.9759357273578644,-0.5772825926542282,0.103515625,0.05324532464146614,370.16,0.0056673684,-0.0063822087831795216,17120,93.31,0.1712017059326172,0.00025,0.1,,
4282,522,2192384,4198,0.9616112262010574,-0.5335150957107544,0.06494140625,0.10555488616228104,369.49,0.004082777,-0.0072921853279694915,17124,93.35,0.3125206548720598,0.00025,0.1,,
4283,522,2192896,4199,0.9541298747062683,-0.5661424621939659,0.08447265625,0.07504341006278992,370.38,0.004697779,-0.0070730241714045405,17128,94.07,0.23608437553048134,0.00025,0.1,,
4284,522,2193408,4200,0.9470648281276226,-0.4748165234923363,0.06787109375,0.1565060168504715,369.92,0.0035107601,-0.0043345976155251265,17132,93.92,0.5502373650670052,0.00025,0.1,,
4285,522,2193920,4201,0.9476293586194515,-0.5198773518204689,0.087890625,0.1732577383518219,370.01,0.0034919945,-0.006943117477931082,17136,93.9,0.46864816918969154,0.00025,0.1,,
4286,522,2194432,4202,0.9537689462304115,-0.5910699814558029,0.1015625,0.07144881784915924,370.86,0.0054163756,-0.007492750301025808,17140,93.97,0.33312811329960823,0.00025,0.1,,
4287,522,2194944,4203,0.8457445353269577,-0.5262132212519646,0.04736328125,0.7147826552391052,370.61,0.002613346,-0.0029425379470922053,17144,93.99,1.5350445806980133,0.00025,0.1,,
4288,522,2195456,4203,0.8422625362873077,-0.5190903209149837,0.07763671875,0.4478251338005066,370.13,0.0050870874,-0.0019402368343435228,17148,93.37,0.8880527094006538,0.00025,0.1,,
4289,522,2195968,4204,0.97121137753129,-0.5043472051620483,0.1015625,0.13061457872390747,368.6,0.0069973664,-0.0010410522809252143,17152,92.69,0.3176448605954647,0.00025,0.1,,
4290,522,2196480,4205,0.9419885240495205,-0.5765698328614235,0.08544921875,0.20140820741653442,369.43,0.005205206,-0.006713451002724469,17156,93.31,0.588620699942112,0.00025,0.1,,
4291,522,2196992,4206,0.9629636891186237,-0.5437690243124962,0.07275390625,0.12591663002967834,369.77,0.008504748,-0.006017873762175441,17160,93.98,0.3600939251482487,0.00025,0.1,,
4292,522,2197504,4207,0.9515945427119732,-0.5356178916990757,0.078125,0.15519148111343384,370.1,0.0035417732,-0.007504699751734734,17164,94.08,0.37088407576084137,0.00025,0.1,,
4293,522,2198016,4208,0.6906653642654419,-0.6370056793093681,0.056640625,1.0985163450241089,369.02,0.0031115985,-0.0002521304413676262,17168,94.6,2.206662654876709,0.00025,0.1,,
4294,522,2198528,4209,0.8781591057777405,-0.5834991633892059,0.05322265625,0.5477290153503418,368.81,0.0034228752,-0.004358230333309621,17172,94.58,1.1364658027887344,0.00025,0.1,,
4295,522,2199040,4210,0.8058265596628189,-0.6099385619163513,0.03857421875,0.6654912233352661,368.76,0.0019803878,-0.004493762971833348,17176,95.16,1.4703640639781952,0.00025,0.1,,
4296,522,2199552,4211,0.8975610733032227,-0.5851191207766533,0.08203125,0.43600285053253174,369.69,0.0042594257,-0.00265779928304255,17180,95.85,1.2885610088706017,0.00025,0.1,,
,,2200000,,0.9090652540326118,-0.5835407003760338,0.04296875,0.33995839953422546,,0.0023419126,-0.0035694600082933903,17184,,0.7768281623721123,0.00025,0.1,454.0,111.6
4297,521,2200064,4215,,,,,370.48,,,,96.64,,,,,
4298,521,2200576,4216,0.8735537678003311,-0.6414179429411888,0.0556640625,0.46564218401908875,371.82,0.0019605658,-0.003091903286986053,17188,96.64,1.0439189821481705,0.00025,0.1,,
4299,521,2201088,4217,0.8642433285713196,-0.7101667821407318,0.24169921875,0.22991147637367249,371.82,0.013460926,-0.004455436603166163,17192,96.64,0.6870541274547577,0.00025,0.1,,
4300,521,2201600,4218,0.8106147944927216,-0.5239534713327885,0.11181640625,0.5725594758987427,371.55,0.0049135797,-0.004833074111957103,17196,95.43,1.5082014203071594,0.00025,0.1,,
4301,521,2202112,4219,0.8324033319950104,-0.5704320669174194,0.08642578125,0.26938438415527344,371.55,0.0044323034,-0.0071759268175810575,17200,95.39,0.717536173760891,0.00025,0.1,,
4302,521,2202624,4220,0.9581267647445202,-0.6494886800646782,0.08349609375,0.08067636936903,371.55,0.0030412395,-0.0008618091233074665,17204,95.39,0.2050374634563923,0.00025,0.1,,
4303,521,2203136,4221,0.8937140479683876,-0.4418259486556053,0.06103515625,0.3144022226333618,371.73,0.0044716513,-0.004587506060488522,17208,96.8,0.877022922039032,0.00025,0.1,,
4304,521,2203648,4222,0.9132922366261482,-0.6017696037888527,0.0869140625,0.15145768225193024,371.73,0.005157154,-0.005690456368029118,17212,96.8,0.4217682220041752,0.00025,0.1,,
4305,521,2204160,4223,0.973555214703083,-0.5270224846899509,0.09716796875,0.0733456090092659,371.7,0.0075936974,-0.002053799224086106,17216,97.4,0.198861014097929,0.00025,0.1,,
4306,521,2204672,4224,0.8108455091714859,-0.5280924290418625,0.09326171875,0.4800005555152893,371.41,0.0063309083,-0.006053554825484753,17220,97.22,1.165097936987877,0.00025,0.1,,
4307,521,2205184,4224,0.9096812009811401,-0.6638640463352203,0.0595703125,0.18134796619415283,371.41,0.0037323262,-0.005630190949887037,17224,97.22,0.5215738266706467,0.00025,0.1,,
4308,521,2205696,4225,0.9846620885655284,-0.40803318843245506,0.05859375,0.09943697601556778,371.43,0.003140103,-0.001676988904364407,17228,97.19,0.24652740359306335,0.00025,0.1,,
4309,521,2206208,4226,0.8852470740675926,-0.4610864259302616,0.07470703125,0.22269530594348907,372.24,0.0049051726,-0.00402456964366138,17232,97.85,0.6865308918058872,0.00025,0.1,,
4310,521,2206720,4227,0.8791794404387474,-0.7485428005456924,0.119140625,0.32933497428894043,372.24,0.0040788422,-0.0033656626474112272,17236,97.85,0.8389917835593224,0.00025,0.1,,
4311,521,2207232,4228,0.7469245493412018,-0.43658268824219704,0.13671875,0.6862602233886719,372.29,0.011117992,-0.0003954224521294236,17240,97.83,1.7151418179273605,0.00025,0.1,,
4312,522,2207744,4229,0.8467233330011368,-0.5586995482444763,0.07763671875,0.2575266361236572,372.56,0.0038082749,-0.0046552225248888135,17244,97.13,0.7006191313266754,0.00025,0.1,,
4313,522,2208256,4230,0.8223198503255844,-0.6658788770437241,0.138671875,0.3273368179798126,372.56,0.00665374,-0.0039004674181342125,17248,97.13,0.9280546307563782,0.00025,0.1,,
4314,522,2208768,4231,0.8093706518411636,-0.5380527228116989,0.07568359375,0.493719220161438,371.85,0.0047736173,-0.005230740993283689,17252,96.46,1.2146218717098236,0.00025,0.1,,
4315,522,2209280,4232,0.8999438285827637,-0.6597377732396126,0.08349609375,0.1528344303369522,371.64,0.00586885,0.0006192319560796022,17256,95.18,0.4138305298984051,0.00025,0.1,,
4316,522,2209792,4232,0.8913931772112846,-0.6055218502879143,0.08251953125,0.3324182629585266,370.6,0.0054446077,-0.0027058549458160996,17260,95.12,0.697097159922123,0.00025,0.1,,
4317,522,2210304,4233,0.9213471859693527,-0.4853268638253212,0.09326171875,0.13640882074832916,370.57,0.004959235,0.0003005294129252434,17264,95.15,0.47804583609104156,0.00025,0.1,,
4318,522,2210816,4234,0.954519510269165,-0.6079333126544952,0.06494140625,0.12009824067354202,370.74,0.003677624,-0.006927930051460862,17268,95.25,0.3180309906601906,0.00025,0.1,,
4319,522,2211328,4235,0.9045794755220413,-0.577092133462429,0.06787109375,0.29846641421318054,370.1,0.0029742518,-0.006059216684661806,17272,94.52,0.7829184606671333,0.00025,0.1,,
4320,522,2211840,4236,0.9432400427758694,-0.5628017336130142,0.05322265625,0.14222565293312073,370.25,0.0026983,-0.006403332110494375,17276,94.6,0.3939649648964405,0.00025,0.1,,
4321,522,2212352,4237,0.9756158329546452,-0.5669972002506256,0.04638671875,0.05991390347480774,369.98,0.002047744,-0.003642570343799889,17280,94.59,0.18431227281689644,0.00025,0.1,,
4322,522,2212864,4238,0.8920461162924767,-0.48788266256451607,0.064453125,0.6027886271476746,369.47,0.00459522,-0.004167736042290926,17284,94.51,1.2234590649604797,0.00025,0.1,,
4323,522,2213376,4238,0.9558245576918125,-0.6491453871130943,0.0615234375,0.10397717356681824,368.93,0.003826646,-0.00725642975885421,17288,93.82,0.3485812060534954,0.00025,0.1,,
4324,522,2213888,4239,0.9719854295253754,-0.5784665942192078,0.06982421875,0.10872096568346024,368.92,0.004278238,-0.006160482997074723,17292,93.91,0.2902820520102978,0.00025,0.1,,
4325,522,2214400,4240,0.9452245980501175,-0.5005104094743729,0.064453125,0.1928141862154007,367.91,0.00460188,-0.005390367703512311,17296,93.71,0.4780292250216007,0.00025,0.1,,
4326,522,2214912,4241,0.9654730819165707,-0.6349887177348137,0.1162109375,0.09579306840896606,367.49,0.006004686,-0.009069228544831276,17300,93.74,0.2558824494481087,0.00025,0.1,,
4327,522,2215424,4242,0.9906255416572094,-0.47452229261398315,0.0966796875,0.014297131448984146,367.93,0.0044598253,-0.0048055126098915935,17304,94.52,0.06674661720171571,0.00025,0.1,,
4328,522,2215936,4243,0.9589989185333252,-0.5015161447227001,0.0927734375,0.12257862091064453,368.4,0.0046747113,-0.004656421369872987,17308,94.65,0.39228837937116623,0.00025,0.1,,
4329,522,2216448,4244,0.9465200081467628,-0.5763829499483109,0.109375,0.17844036221504211,368.37,0.007206673,-0.004305688431486487,17312,94.61,0.5159596502780914,0.00025,0.1,,
4330,522,2216960,4245,0.8699755370616913,-0.599399097263813,0.07958984375,0.5773372054100037,368.06,0.0033654212,-0.00023954076459631324,17316,94.58,1.2950330674648285,0.00025,0.1,,
4331,522,2217472,4246,0.9032019749283791,-0.491610836237669,0.083984375,0.27019113302230835,368.18,0.004241048,-0.003232447779737413,17320,93.93,0.7087900564074516,0.00025,0.1,,
4332,522,2217984,4247,0.9773863740265369,-0.5580612644553185,0.10009765625,0.06868956983089447,369.03,0.0057232766,-0.010099598090164363,17324,93.97,0.19815988559275866,0.00025,0.1,,
4333,522,2218496,4247,0.9649872481822968,-0.6269612684845924,0.1015625,0.05389008671045303,368.57,0.0065535577,-0.008729069959372282,17328,93.97,0.2226447369903326,0.00025,0.1,,
4334,522,2219008,4248,0.9244890064001083,-0.5301179215312004,0.13525390625,0.2338925004005432,367.8,0.007334354,-0.0060076911468058825,17332,93.88,0.6499623917043209,0.00025,0.1,,
4335,522,2219520,4249,0.9540816470980644,-0.489787332713604,0.1025390625,0.1254950314760208,367.97,0.0067643356,-0.006781071308068931,17336,93.92,0.34895504638552666,0.00025,0.1,,
4336,522,2220032,4250,0.9707647133618593,-0.5521316602826118,0.1103515625,0.08670598268508911,367.96,0.00835443,-0.008244351483881474,17340,94.0,0.23115345649421215,0.00025,0.1,,
4337,522,2220544,4251,0.9911009259521961,-0.4684850685298443,0.0966796875,0.007517825812101364,368.35,0.0063897837,-0.009818284073844552,17344,94.21,0.07133454596623778,0.00025,0.1,,
4338,522,2221056,4252,0.9723625835031271,-0.5627370998263359,0.138671875,0.03477951139211655,368.21,0.007011832,-0.009608675260096788,17348,94.24,0.2035187017172575,0.00025,0.1,,
4339,522,2221568,4253,0.9630188159644604,-0.5375482738018036,0.09375,0.06707095354795456,368.21,0.004889548,-0.007895569084212184,17352,94.24,0.27171650528907776,0.00025,0.1,,
4340,522,2222080,4254,0.9826489426195621,-0.4924825318157673,0.1328125,0.07663949579000473,368.79,0.008915624,-0.008372306125238538,17356,94.36,0.24378062598407269,0.00025,0.1,,
4341,522,2222592,4255,0.9471971988677979,-0.5393216535449028,0.10009765625,0.09270079433917999,369.11,0.0062526464,-0.007964118383824825,17360,94.44,0.38421928510069847,0.00025,0.1,,
4342,522,2223104,4256,0.9874463686719537,-0.584285169839859,0.1171875,0.016835561022162437,369.11,0.0070818504,-0.008365435642190278,17364,94.44,0.1019287183880806,0.00025,0.1,,
4343,522,2223616,4257,0.8847176730632782,-0.4574660323560238,0.04638671875,0.46739017963409424,369.7,0.0028294735,-0.003071619779802859,17368,94.42,1.0679478496313095,0.00025,0.1,,
4344,522,2224128,4258,0.9527850300073624,-0.6679176837205887,0.16748046875,0.1008797436952591,369.29,0.006418856,-0.006556155509315431,17372,94.4,0.35609366558492184,0.00025,0.1,,
4345,522,2224640,4259,0.9811411518603563,-0.4936865195631981,0.10400390625,0.07413867115974426,368.83,0.0047152825,-0.0075151295168325305,17376,94.38,0.18863805010914803,0.00025,0.1,,
4346,522,2225152,4260,0.9449797011911869,-0.4025595299899578,0.0576171875,0.17531900107860565,368.92,0.0033542393,-0.005611213098745793,17380,94.4,0.4671366289258003,0.00025,0.1,,
4347,522,2225664,4260,0.9674580134451389,-0.7022113129496574,0.1865234375,0.06897130608558655,369.01,0.009610015,-0.00942896690685302,17384,94.31,0.22952917404472828,0.00025,0.1,,
4348,522,2226176,4261,0.7247973680496216,-0.5276823043823242,0.11767578125,1.2867084741592407,368.44,0.008287363,-0.0025633127079345286,17388,93.96,2.4095715433359146,0.00025,0.1,,
4349,522,2226688,4262,0.8983797132968903,-0.5344293639063835,0.10498046875,0.26303160190582275,368.85,0.00842748,-0.005281936493702233,17392,94.1,0.7087728977203369,0.00025,0.1,,
4350,522,2227200,4263,0.834148496389389,-0.5569237619638443,0.16650390625,0.9018584489822388,368.65,0.018416667,0.0037078983150422573,17396,93.29,1.9044396579265594,0.00025,0.1,,
4351,522,2227712,4264,0.7707793712615967,-0.5279210582375526,0.150390625,0.7715116739273071,368.43,0.008556735,-0.003655762877315283,17400,93.31,1.641593724489212,0.00025,0.1,,
4352,522,2228224,4265,0.9615462198853493,-0.6087336242198944,0.12890625,0.11320415884256363,368.43,0.006029484,-0.0020159410778433084,17404,93.31,0.2967844419181347,0.00025,0.1,,
4353,522,2228736,4266,0.9307002127170563,-0.4689642935991287,0.0693359375,0.2873300611972809,368.16,0.0041072606,-0.0016157208010554314,17408,93.3,0.819047249853611,0.00025,0.1,,
4354,522,2229248,4267,0.9499592147767544,-0.5804414004087448,0.16357421875,0.14588262140750885,368.91,0.00986284,0.00025951978750526905,17412,93.41,0.43146298080682755,0.00025,0.1,,
4355,522,2229760,4268,0.9396385997533798,-0.6003453433513641,0.09228515625,0.15525217354297638,368.29,0.0023721699,-0.0030698091723024845,17416,93.99,0.48580898344516754,0.00025,0.1,,
