time/time_elapsed,time/episodes,time/fps,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length,train/loss,train/learning_rate,train/n_updates
14,300,555,8056,0.9808670000000004,7.36986301369863,445.4931506849315,,,,,
14,304,554,8144,0.9806579999999996,7.394736842105263,447.6578947368421,,,,,
14,308,555,8236,0.9804394999999997,7.394736842105263,447.6578947368421,,,,,
14,312,555,8288,0.9803160000000004,7.394736842105263,447.6578947368421,,,,,
15,316,555,8352,0.9801640000000003,7.3896103896103895,446.84415584415586,,,,,
15,320,555,8488,0.9798410000000004,7.3544303797468356,445.73417721518985,,,,,
15,324,555,8620,0.9795274999999999,7.3625,445.875,,,,,
15,328,556,8708,0.9793185000000002,7.3625,445.875,,,,,
15,332,556,8816,0.9790620000000001,7.3625,445.875,,,,,
16,336,555,8996,0.9786345000000005,7.349397590361446,446.69879518072287,,,,,
16,340,555,9072,0.9784539999999996,7.369047619047619,447.3095238095238,,,,,
16,344,555,9136,0.9783020000000004,7.369047619047619,447.3095238095238,,,,,
16,348,556,9320,0.9778649999999995,7.369047619047619,447.3095238095238,,,,,
17,352,555,9444,0.9775705000000006,7.329545454545454,449.96590909090907,,,,,
17,356,555,9532,0.9773614999999998,7.329545454545454,449.96590909090907,,,,,
17,360,556,9608,0.9771809999999999,7.329545454545454,449.96590909090907,,,,,
17,364,555,9676,0.9770195000000005,7.314606741573034,448.5730337078652,,,,,
17,368,556,9876,0.9765444999999995,7.3,447.6,,,,,
17,372,556,9972,0.9763165000000003,7.3076923076923075,448.2967032967033,,,,,
18,376,556,10080,0.9760600000000004,7.293478260869565,451.07608695652175,,,,,
18,380,557,10200,0.9757749999999995,7.290322580645161,450.10752688172045,,,,,
18,384,556,10272,0.9756039999999999,7.2631578947368425,451.0105263157895,,,,,
18,388,557,10388,0.9753285000000004,7.2631578947368425,451.0105263157895,,,,,
18,392,557,10488,0.9750909999999999,7.247422680412371,450.30927835051546,,,,,
18,396,557,10580,0.9748724999999999,7.247422680412371,450.30927835051546,,,,,
19,400,557,10732,0.9745115000000001,7.275510204081633,451.234693877551,,,,,
19,404,557,10876,0.9741694999999998,7.252525252525253,452.14141414141415,,,,,
19,408,557,10932,0.9740365000000002,7.22,453.84,,,,,
19,412,557,11044,0.9737704999999999,7.22,453.84,,,,,
19,416,557,11144,0.9735330000000004,7.2,453.51,,,,,
20,420,558,11284,0.9732005000000004,7.2,453.51,,,,,
20,424,557,11348,0.9730485000000002,7.19,453.18,,,,,
20,428,557,11460,0.9727825,7.19,453.18,,,,,
20,432,557,11556,0.9725544999999998,7.18,453.17,,,,,
20,436,557,11672,0.9722790000000002,7.15,451.84,,,,,
21,440,557,11748,0.9720985000000003,7.15,452.89,,,,,
21,444,557,11856,0.9718420000000003,7.15,452.86,,,,,
21,448,557,11924,0.9716805,7.16,452.78,,,,,
21,452,557,12048,0.9713859999999999,7.16,452.78,,,,,
21,456,557,12176,0.9710819999999996,7.19,453.06,,,,,
21,460,557,12260,0.9708825000000002,7.19,453.06,,,,,
22,464,558,12412,0.9705215000000004,7.17,453.69,,,,,
22,468,558,12580,0.9701225000000004,7.16,452.11,,,,,
22,472,557,12672,0.9699040000000005,7.15,455.98,,,,,
22,476,558,12768,0.9696760000000003,7.15,455.98,,,,,
23,480,558,12848,0.9694860000000001,7.17,457.59,,,,,
23,484,558,13012,0.9690965000000005,7.16,458.49,,,,,
23,488,558,13084,0.9689254999999998,7.15,458.3,,,,,
23,492,558,13172,0.9687165000000001,7.17,458.06,,,,,
23,496,558,13244,0.9685455000000005,7.17,458.06,,,,,
23,500,558,13388,0.9682035000000001,7.22,458.88,,,,,
24,504,558,13516,0.9678994999999998,7.23,459.74,,,,,
24,508,558,13664,0.9675480000000003,7.23,459.74,,,,,
24,512,558,13740,0.9673675000000004,7.24,459.84,,,,,
24,516,558,13820,0.9671775000000001,7.22,459.09,,,,,
