time/iterations,time/time_elapsed,train/n_updates,train/explained_variance,train/value_loss,time/total_timesteps,train/policy_loss,time/fps,train/entropy_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
39400,5987,39399,0.9992204990703613,0.17877432703971863,3152000,-0.06622724235057831,526,-0.6927840113639832,0.0007,6220.36,66501.0,,
39500,5994,39499,0.9968157184775919,0.10315001010894775,3160000,0.09711214154958725,527,-0.8026028871536255,0.0007,6214.27,66562.0,,
39600,6001,39599,0.9905516151338816,0.1618974208831787,3168000,0.0728054866194725,527,-0.874900758266449,0.0007,6200.63,66422.0,,
39700,6008,39699,0.9840861111879349,0.40655311942100525,3176000,-0.0801406130194664,528,-0.9080853462219238,0.0007,6192.26,66139.0,,
39800,6015,39799,0.9383276253938675,1.2906633615493774,3184000,0.11562629789113998,529,-0.9032459259033203,0.0007,6214.36,66916.0,,
39900,6023,39899,0.8958320394158363,2.4946537017822266,3192000,-0.3068319857120514,529,-0.9349102973937988,0.0007,5974.98,67003.0,,
,,39999,0.9905431549996138,0.1897105574607849,3200000,-0.10218256711959839,,-0.8462054133415222,0.0007,,,3209.0,73820.0
40000,6057,,,,3200000,,528,,,5740.57,67760.0,,
40100,6064,40099,0.9963516537100077,0.09732532501220703,3208000,0.05480154976248741,528,-0.7028138041496277,0.0007,5292.41,67355.0,,
40200,6072,40199,0.9214679598808289,5.456013202667236,3216000,-0.09075617790222168,529,-1.027384638786316,0.0007,4329.08,68266.0,,
40300,6078,40299,0.9993101162253879,0.03010517731308937,3224000,0.0533609464764595,530,-0.8915800452232361,0.0007,3675.5,70565.0,,
40400,6085,40399,0.9912987994030118,0.12486829608678818,3232000,0.1106991171836853,531,-1.0090709924697876,0.0007,3473.69,70094.0,,
40500,6092,40499,0.9970993974711746,0.12408896535634995,3240000,-0.059019338339567184,531,-1.0638231039047241,0.0007,3239.89,69608.0,,
40600,6100,40599,0.6852673590183258,12.329936027526855,3248000,-0.19399496912956238,532,-0.7824346423149109,0.0007,3084.35,70233.0,,
40700,6107,40699,0.947542879730463,1.3025416135787964,3256000,-0.19248400628566742,533,-0.9387956857681274,0.0007,3060.04,69320.0,,
40800,6114,40799,0.988263332284987,0.1440160572528839,3264000,0.13604703545570374,533,-0.8253653645515442,0.0007,3044.78,68748.0,,
40900,6121,40899,0.9150479435920715,4.788503170013428,3272000,-0.006959384772926569,534,-0.6494457125663757,0.0007,3039.12,68726.0,,
41000,6128,40999,0.9908561818301678,0.1473579704761505,3280000,-0.12221430987119675,535,-0.9475215077400208,0.0007,3034.14,68559.0,,
41100,6135,41099,0.7967270314693451,13.1753511428833,3288000,0.6618989109992981,535,-1.0614588260650635,0.0007,3024.36,68471.0,,
41200,6142,41199,0.9956329874694347,0.14541132748126984,3296000,0.09600125998258591,536,-0.9645552039146423,0.0007,3025.36,68505.0,,
41300,6149,41299,0.9980262981262058,0.6165643930435181,3304000,-0.2761203348636627,537,-0.9438247680664062,0.0007,3021.2,68599.0,,
41400,6156,41399,0.9457105807960033,1.1988544464111328,3312000,-0.03323790803551674,538,-0.6941418051719666,0.0007,3064.28,70368.0,,
41500,6163,41499,0.997079448075965,0.08631553500890732,3320000,0.07149019837379456,538,-0.9085158705711365,0.0007,3056.64,69917.0,,
41600,6170,41599,0.9466983042657375,1.738526701927185,3328000,-0.002425163984298706,539,-1.0869332551956177,0.0007,3019.63,68419.0,,
41700,6176,41699,0.9963491116650403,0.16361169517040253,3336000,-0.01035330817103386,540,-1.0925343036651611,0.0007,3042.62,69080.0,,
41800,6182,41799,0.9901633206754923,0.36938634514808655,3344000,0.15131674706935883,540,-0.922844409942627,0.0007,3058.6,69717.0,,
41900,6189,41899,0.9993280102498829,0.11428055912256241,3352000,-0.07804468274116516,541,-0.96734219789505,0.0007,3070.55,70029.0,,
,,41999,0.9787658844143152,2.045088291168213,3360000,0.44380298256874084,,-0.8045452237129211,0.0007,,,6242.8,88420.0
42000,6359,,,,3360000,,528,,,3061.68,69855.0,,
42100,6367,42099,0.7873046845197678,5.1767096519470215,3368000,0.6463354229927063,528,-0.6720613837242126,0.0007,3147.16,70487.0,,
42200,6374,42199,0.7138610184192657,9.831419944763184,3376000,-0.4279525876045227,529,-0.7894981503486633,0.0007,3264.63,70032.0,,
42300,6381,42299,0.9973183926194906,0.09218734502792358,3384000,-0.06408652663230896,530,-0.9957069754600525,0.0007,3265.69,70068.0,,
42400,6388,42399,0.9917330648750067,0.20704250037670135,3392000,-0.05794776603579521,530,-1.0023316144943237,0.0007,3278.52,70585.0,,
42500,6395,42499,0.9945817473344505,0.08140747994184494,3400000,-0.09111012518405914,531,-1.0922659635543823,0.0007,3273.6,70590.0,,
42600,6401,42599,-1.550572156906128,8.184320449829102,3408000,0.7018595933914185,532,-0.7016887068748474,0.0007,3259.78,69665.0,,
42700,6408,42699,0.9970290386117995,0.07533874362707138,3416000,0.0726376622915268,533,-0.9839271903038025,0.0007,3270.41,70027.0,,
42800,6415,42799,0.999142543936614,0.11273747682571411,3424000,-0.05856560543179512,533,-0.6785181760787964,0.0007,3280.4,70366.0,,
42900,6421,42899,0.7376413345336914,6.529902935028076,3432000,0.45762380957603455,534,-0.8155018091201782,0.0007,3310.5,71661.0,,
43000,6428,42999,0.7246216833591461,7.819516181945801,3440000,0.6993088722229004,535,-0.841061532497406,0.0007,3283.12,70914.0,,
43100,6435,43099,0.9979139992501587,0.06777176260948181,3448000,0.04407558590173721,535,-0.8433756828308105,0.0007,3289.05,71205.0,,
43200,6442,43199,0.9930905322544277,0.9389442801475525,3456000,-0.0642278715968132,536,-0.8067576289176941,0.0007,3288.68,70948.0,,
43300,6448,43299,0.968537125736475,1.1844558715820312,3464000,0.2119695395231247,537,-0.8731398582458496,0.0007,3289.13,70944.0,,
43400,6455,43399,0.9968513420317322,0.07543062418699265,3472000,0.057555150240659714,537,-0.9087501764297485,0.0007,3287.15,70732.0,,
43500,6461,43499,0.9992806477821432,0.030714256688952446,3480000,0.09129251539707184,538,-0.9982389807701111,0.0007,3290.02,70925.0,,
43600,6468,43599,0.9930914263240993,0.20457123219966888,3488000,-0.017376013100147247,539,-1.009621024131775,0.0007,3315.21,71702.0,,
43700,6475,43699,0.9972348946612328,0.4747909605503082,3496000,-0.2230924814939499,539,-0.8465291857719421,0.0007,3306.24,71270.0,,
43800,6481,43799,0.9978988154325634,0.07582398504018784,3504000,-0.021684180945158005,540,-0.9380815625190735,0.0007,3313.2,71526.0,,
43900,6488,43899,0.9942854531109333,0.4543571174144745,3512000,0.1352635622024536,541,-0.9022097587585449,0.0007,3310.37,71209.0,,
,,43999,0.993053465615958,0.6379680037498474,3520000,-0.09702888876199722,,-0.9138059020042419,0.0007,,,3281.2,39400.0
44000,6533,,,,3520000,,538,,,3301.03,70912.0,,
44100,6539,44099,0.8408473879098892,4.061764240264893,3528000,0.8769435286521912,539,-0.9626757502555847,0.0007,3300.43,70383.0,,
44200,6545,44199,0.8961523622274399,3.348907470703125,3536000,0.5003248453140259,540,-1.0216797590255737,0.0007,3279.31,68862.0,,
44300,6551,44299,0.9830685835331678,0.20091764628887177,3544000,-0.08732692897319794,540,-0.8031164407730103,0.0007,3328.74,69756.0,,
44400,6557,44399,0.7058129608631134,9.950676918029785,3552000,0.8299517631530762,541,-1.0829428434371948,0.0007,3319.83,69020.0,,
44500,6563,44499,0.9948534769937396,0.37043604254722595,3560000,0.027887407690286636,542,-0.9095908403396606,0.0007,3319.83,69020.0,,
44600,6569,44599,0.796022891998291,15.564058303833008,3568000,-0.030331674963235855,543,-0.7689047455787659,0.0007,3332.95,69428.0,,
44700,6576,44699,0.9921411843970418,0.21699093282222748,3576000,-0.09082426875829697,543,-1.053323745727539,0.0007,3352.99,70190.0,,
44800,6581,44799,0.7261348068714142,4.766211986541748,3584000,-0.38996273279190063,544,-0.8768839240074158,0.0007,3350.32,69796.0,,
44900,6588,44899,0.9969092761166394,0.21636585891246796,3592000,0.098069928586483,545,-0.807054340839386,0.0007,3376.64,70710.0,,
45000,6594,44999,0.9720567110925913,0.6357312798500061,3600000,-0.17742621898651123,545,-0.8639376759529114,0.0007,3376.64,70710.0,,
45100,6601,45099,0.9964401840697974,0.07495681196451187,3608000,0.07211066782474518,546,-0.7859638333320618,0.0007,3388.17,70816.0,,
45200,6608,45199,0.9906090311706066,0.19667880237102509,3616000,0.10081303119659424,547,-0.854324996471405,0.0007,3374.42,70226.0,,
45300,6614,45299,0.34490448236465454,40.910301208496094,3624000,1.1302759647369385,547,-1.0669193267822266,0.0007,3342.64,69075.0,,
45400,6621,45399,0.9981116813141853,0.06614706665277481,3632000,0.009928524494171143,548,-0.9746150970458984,0.0007,3339.62,69370.0,,
45500,6627,45499,0.9991478847805411,0.02202630415558815,3640000,0.028654059395194054,549,-0.9747036099433899,0.0007,3393.82,71862.0,,
45600,6634,45599,0.9873306369408965,0.22169525921344757,3648000,0.013646015897393227,549,-1.0472147464752197,0.0007,3393.82,71862.0,,
45700,6641,45699,0.9949392690323293,0.1105557456612587,3656000,0.022090651094913483,550,-1.0061661005020142,0.0007,3352.74,70443.0,,
45800,6648,45799,0.9928854154422879,0.1463198959827423,3664000,-0.021935760974884033,551,-1.1265900135040283,0.0007,3362.62,70913.0,,
45900,6655,45899,0.9888699576258659,0.3271194398403168,3672000,0.17387033998966217,551,-1.005388855934143,0.0007,3379.31,71544.0,,
,,45999,0.99587745917961,0.13415026664733887,3680000,0.031214207410812378,,-1.1418451070785522,0.0007,,,6263.0,96300.0
46000,6802,,,,3680000,,540,,,3305.02,71294.0,,
46100,6808,46099,0.9974165007006377,0.09156503528356552,3688000,-0.04584069922566414,541,-1.089453935623169,0.0007,3476.63,72619.0,,
46200,6815,46199,0.9947617691941559,0.12301202118396759,3696000,-0.16106870770454407,542,-0.8684585690498352,0.0007,3784.49,73684.0,,
46300,6821,46299,0.9965428928844631,0.06740661710500717,3704000,-0.10682417452335358,542,-0.9108419418334961,0.0007,3784.49,73684.0,,
46400,6828,46399,0.7435581982135773,12.662407875061035,3712000,0.012238905765116215,543,-0.8519482612609863,0.0007,3803.36,74421.0,,
46500,6834,46499,0.9576674699783325,0.1049714908003807,3720000,-0.0011173337697982788,544,-0.7964563965797424,0.0007,3815.85,74972.0,,
46600,6841,46599,-0.22279036045074463,0.48289036750793457,3728000,0.10999929159879684,544,-0.8345150351524353,0.0007,3815.85,74972.0,,
46700,6847,46699,0.9919235575944185,0.22113004326820374,3736000,-0.0632142573595047,545,-0.9279929995536804,0.0007,3811.96,74892.0,,
46800,6853,46799,0.9971618535928428,0.5339556932449341,3744000,-0.07960700243711472,546,-0.9431859254837036,0.0007,3812.69,75048.0,,
46900,6860,46899,0.8498346358537674,4.36958646774292,3752000,-0.4196627736091614,546,-1.061383605003357,0.0007,3828.24,75632.0,,
47000,6866,46999,0.9972087149508297,0.10441243648529053,3760000,0.0390450581908226,547,-1.140964150428772,0.0007,3882.04,77662.0,,
47100,6873,47099,0.9966561847832054,0.11837714165449142,3768000,-0.009270071052014828,548,-0.9599760174751282,0.0007,3882.04,77662.0,,
47200,6879,47199,0.9981475007953122,0.07954183965921402,3776000,0.07993590831756592,548,-1.0633602142333984,0.0007,3899.11,78418.0,,
47300,6886,47299,0.9962932120542973,0.11211895942687988,3784000,0.03574648126959801,549,-1.1655813455581665,0.0007,3917.67,79120.0,,
47400,6892,47399,0.9543276652693748,0.9585644006729126,3792000,0.1972866654396057,550,-1.0655441284179688,0.0007,3884.28,77745.0,,
47500,6899,47499,0.9975439514964819,0.08196581155061722,3800000,-0.004415041301399469,550,-1.080191969871521,0.0007,3867.81,77328.0,,
47600,6906,47599,0.9884038092568517,0.24100761115550995,3808000,0.14141695201396942,551,-0.8410272598266602,0.0007,3856.29,76759.0,,
47700,6912,47699,0.9698319043964148,0.16902342438697815,3816000,-0.04490115866065025,552,-0.7248498201370239,0.0007,3863.77,76674.0,,
47800,6919,47799,0.9950122372247279,0.06608857959508896,3824000,-0.023674121126532555,552,-0.8198732733726501,0.0007,3872.79,76909.0,,
47900,6925,47899,0.9931895853951573,0.4089066684246063,3832000,-0.2142166644334793,553,-1.0295528173446655,0.0007,3890.23,77694.0,,
,,47999,0.9848580490797758,0.17870743572711945,3840000,0.1523590087890625,,-0.9181681871414185,0.0007,,,3175.4,69140.0
48000,6962,,,,3840000,,551,,,3905.8,78307.0,,
48100,6969,48099,0.9961315132677555,0.1731017380952835,3848000,0.05546022579073906,552,-1.195497751235962,0.0007,3888.44,77979.0,,
48200,6975,48199,0.9982448210939765,0.06039344146847725,3856000,-0.04283579811453819,552,-1.1005849838256836,0.0007,3905.46,79481.0,,
48300,6982,48299,0.9951090631075203,0.07687192410230637,3864000,0.05529594421386719,553,-1.0054688453674316,0.0007,3881.19,79038.0,,
48400,6988,48399,0.9950080192647874,0.12155306339263916,3872000,-0.006993715651333332,554,-1.0505640506744385,0.0007,3881.77,79012.0,,
48500,6995,48499,0.9569587893784046,0.12371022999286652,3880000,0.010677270591259003,554,-1.0062358379364014,0.0007,3892.87,79927.0,,
48600,7001,48599,0.9953672760166228,0.13607724010944366,3888000,0.02232612669467926,555,-0.9987394213676453,0.0007,3912.58,80743.0,,
48700,7008,48699,0.9946272778324783,0.10990692675113678,3896000,0.003911145962774754,555,-0.943570077419281,0.0007,3919.0,80769.0,,
48800,7014,48799,0.6428490281105042,10.014665603637695,3904000,0.15860377252101898,556,-0.9811140894889832,0.0007,3934.84,81392.0,,
48900,7021,48899,0.9928267342038453,0.11054056882858276,3912000,-0.01207464374601841,557,-1.048865795135498,0.0007,3932.71,81261.0,,
49000,7028,48999,0.8360540717840195,6.202258586883545,3920000,-0.6687493324279785,557,-1.1510051488876343,0.0007,3927.0,81095.0,,
49100,7034,49099,0.996038599871099,0.08248961716890335,3928000,-0.042403217405080795,558,-0.925645649433136,0.0007,3914.34,80650.0,,
49200,7041,49199,0.9971052361652255,0.11074071377515793,3936000,-0.2186700850725174,558,-0.9022380709648132,0.0007,3905.35,80438.0,,
49300,7047,49299,0.9960064417682588,0.09705348312854767,3944000,0.05328088998794556,559,-0.936436653137207,0.0007,3913.06,80820.0,,
49400,7054,49399,0.9958903822116554,0.10968363285064697,3952000,-0.017988456413149834,560,-1.080149531364441,0.0007,3931.33,81454.0,,
49500,7060,49499,0.9536774605512619,1.766724944114685,3960000,-0.3902304172515869,560,-1.1176341772079468,0.0007,3939.54,81796.0,,
49600,7067,49599,0.9969025396276265,0.08951910585165024,3968000,-0.003723779460415244,561,-1.028098464012146,0.0007,3920.09,80970.0,,
49700,7073,49699,0.6744810342788696,9.14497184753418,3976000,0.718483567237854,562,-0.9642007946968079,0.0007,3909.04,80012.0,,
49800,7080,49799,0.8367568105459213,6.773648262023926,3984000,-0.5518494248390198,562,-1.1081610918045044,0.0007,3925.54,80095.0,,
49900,7086,49899,0.9967412520200014,0.11719240993261337,3992000,0.0916813537478447,563,-1.1907780170440674,0.0007,3938.89,80219.0,,
,,49999,0.9850463373586535,1.2926610708236694,4000000,-0.019788270816206932,,-1.0661286115646362,0.0007,,,3435.0,83400.0
50000,7121,,,,4000000,,561,,,3930.33,79162.0,,
50100,7128,50099,0.9978055984247476,0.22627972066402435,4008000,-0.011247965507209301,562,-0.9014031291007996,0.0007,3735.34,79176.0,,
50200,7135,50199,0.9972097026184201,0.2662516236305237,4016000,-0.10179859399795532,562,-0.9326508641242981,0.0007,3657.58,79184.0,,
50300,7141,50299,0.9988496844889596,0.02799062803387642,4024000,-0.04128464311361313,563,-0.9169248938560486,0.0007,3544.27,78997.0,,
50400,7148,50399,0.9967009120155126,0.06753674894571304,4032000,-0.0025539128109812737,564,-1.0134286880493164,0.0007,3364.91,78491.0,,
50500,7154,50499,0.9944213624112308,0.10720117390155792,4040000,0.10675062984228134,564,-1.0373245477676392,0.0007,3357.69,78651.0,,
50600,7161,50599,0.9527052007615566,0.7160687446594238,4048000,-0.04225264489650726,565,-0.9943216443061829,0.0007,3347.57,78536.0,,
50700,7168,50699,0.9920370364561677,0.15141615271568298,4056000,-0.05186930298805237,565,-0.9317802786827087,0.0007,3333.05,78156.0,,
50800,7174,50799,0.9978930458892137,0.0487343892455101,4064000,0.0245142113417387,566,-0.9951669573783875,0.0007,3317.35,77616.0,,
50900,7181,50899,0.9868319872766733,0.27030548453330994,4072000,0.04384317621588707,567,-1.036537528038025,0.0007,3264.01,75445.0,,
51000,7187,50999,0.9939276641234756,0.09738720953464508,4080000,-0.10713975876569748,567,-1.021323561668396,0.0007,3264.01,75445.0,,
51100,7194,51099,0.99232267588377,0.1703595072031021,4088000,0.18571940064430237,568,-0.9841262698173523,0.0007,3241.15,74613.0,,
51200,7200,51199,0.9316784217953682,2.3752059936523438,4096000,-0.2286975234746933,568,-1.1434528827667236,0.0007,3217.34,74047.0,,
51300,7207,51299,0.9969921915326267,0.0879468023777008,4104000,0.07101815193891525,569,-0.7867236137390137,0.0007,3223.08,74552.0,,
51400,7213,51399,0.9446938149631023,2.253551721572876,4112000,0.10020555555820465,570,-0.9958147406578064,0.0007,3223.08,74552.0,,
51500,7220,51499,0.9966947839129716,0.1568175107240677,4120000,-0.08132970333099365,570,-0.9964315295219421,0.0007,3235.88,75082.0,,
51600,7226,51599,0.7757644802331924,2.318140745162964,4128000,0.3043726086616516,571,-0.9404471516609192,0.0007,3243.6,75564.0,,
51700,7233,51699,0.9989676242694259,0.0319400429725647,4136000,-0.0010991409653797746,571,-1.0153570175170898,0.0007,3259.48,76196.0,,
51800,7239,51799,0.9916268968954682,0.5904243588447571,4144000,0.16445790231227875,572,-0.8776338696479797,0.0007,3251.0,76211.0,,
51900,7246,51899,0.998519457411021,0.7915236353874207,4152000,-0.09226173907518387,572,-0.7240028381347656,0.0007,3254.82,76344.0,,
,,51999,0.9968871537130326,0.07378228008747101,4160000,0.007900296710431576,,-0.762382984161377,0.0007,,,3204.6,76380.0
52000,7282,,,,4160000,,571,,,3277.54,77272.0,,
52100,7289,52099,0.6431384086608887,11.48249340057373,4168000,0.11774060875177383,571,-0.838009774684906,0.0007,3312.47,78586.0,,
52200,7295,52199,0.9895060881972313,0.11666514724493027,4176000,0.1405288726091385,572,-0.8775216937065125,0.0007,3318.83,79066.0,,
52300,7302,52299,0.8017808794975281,5.2068305015563965,4184000,0.5157769322395325,572,-1.0823204517364502,0.0007,3313.47,79163.0,,
52400,7308,52399,0.9942230582237244,0.09876915067434311,4192000,0.09179189056158066,573,-0.932360827922821,0.0007,3290.97,78254.0,,
52500,7315,52499,0.9981936973053962,0.11151023954153061,4200000,0.05310686305165291,574,-1.1150195598602295,0.0007,3267.75,77573.0,,
52600,7322,52599,0.9298110157251358,1.605674147605896,4208000,0.3914255201816559,574,-1.0383659601211548,0.0007,3267.75,77573.0,,
52700,7328,52699,0.9955475740134716,0.22905980050563812,4216000,-0.057247694581747055,575,-0.9881805777549744,0.0007,3263.03,77463.0,,
52800,7335,52799,0.9975307886488736,0.2631033957004547,4224000,-0.03002738393843174,575,-0.8013618588447571,0.0007,3278.01,78313.0,,
52900,7341,52899,0.9923297269269824,0.1483798325061798,4232000,0.00470293452963233,576,-1.0261958837509155,0.0007,3292.3,78928.0,,
53000,7348,52999,0.9981553703546524,0.06370151787996292,4240000,-0.039205361157655716,576,-1.1910473108291626,0.0007,3295.5,79091.0,,
53100,7354,53099,0.543792188167572,8.115985870361328,4248000,-0.4251512587070465,577,-0.7544792890548706,0.0007,3294.5,78839.0,,
53200,7361,53199,0.9720701295882463,1.805635690689087,4256000,0.10681217163801193,578,-0.9774287343025208,0.0007,3344.4,80574.0,,
53300,7368,53299,0.9784185606986284,0.03882824629545212,4264000,0.02718028798699379,578,-0.8395547270774841,0.0007,3340.42,80607.0,,
53400,7374,53399,0.955153301358223,0.5246053338050842,4272000,0.040995169430971146,579,-0.821652352809906,0.0007,3330.74,80243.0,,
53500,7381,53499,0.9681499749422073,0.9954615831375122,4280000,-0.1605823040008545,579,-1.0527896881103516,0.0007,3340.2,80612.0,,
53600,7387,53599,0.9992854602751322,0.10043199360370636,4288000,-0.0015190289122983813,580,-0.9025684595108032,0.0007,3338.53,80573.0,,
53700,7394,53699,0.9990186697104946,0.029955154284834862,4296000,0.004524615593254566,580,-1.1094709634780884,0.0007,3373.5,82609.0,,
53800,7401,53799,0.986816574819386,0.33477839827537537,4304000,0.05363745242357254,581,-0.883182168006897,0.0007,3370.88,82704.0,,
53900,7407,53899,0.9982815204421058,0.15613192319869995,4312000,0.19624380767345428,582,-0.9147316217422485,0.0007,3364.4,82682.0,,
,,53999,0.995892564766109,0.3070518970489502,4320000,-0.0639684721827507,,-1.039168357849121,0.0007,,,7037.4,77140.0
54000,7577,,,,4320000,,570,,,3363.44,83402.0,,
54100,7585,54099,0.8445597738027573,27.332294464111328,4328000,0.9876807332038879,570,-1.243196964263916,0.0007,3637.86,83910.0,,
54200,7591,54199,0.5123433768749237,12.901268005371094,4336000,-0.5852903723716736,571,-0.7927361130714417,0.0007,3736.64,84111.0,,
54300,7598,54299,0.9985454735578969,0.048231858760118484,4344000,0.040354855358600616,571,-0.8784124255180359,0.0007,3749.15,84837.0,,
54400,7605,54399,0.9954269351437688,0.11585845798254013,4352000,0.06514298915863037,572,-1.0234811305999756,0.0007,3749.15,84837.0,,
54500,7612,54499,0.9992200426058844,0.03364589437842369,4360000,-0.06295909732580185,572,-0.9216055870056152,0.0007,3745.14,84768.0,,
54600,7618,54599,0.9832536317408085,0.5108587741851807,4368000,-0.1957673877477646,573,-1.061253309249878,0.0007,3735.63,84378.0,,
54700,7625,54699,0.9987161485478282,0.19193030893802643,4376000,-0.07294144481420517,573,-0.8500232696533203,0.0007,3735.63,84378.0,,
54800,7632,54799,0.9975609555840492,0.03522419556975365,4384000,-0.016118815168738365,574,-0.9443691372871399,0.0007,3743.25,84510.0,,
54900,7638,54899,0.8320059180259705,5.739360809326172,4392000,-0.40597134828567505,574,-1.0429424047470093,0.0007,3769.17,85381.0,,
55000,7645,54999,0.992518509272486,0.1659683734178543,4400000,0.10445847362279892,575,-0.9184995889663696,0.0007,3808.92,86947.0,,
55100,7652,55099,0.9958147020079195,0.4386313855648041,4408000,-0.011023730039596558,576,-0.8832270503044128,0.0007,3810.43,86957.0,,
55200,7658,55199,0.9775444660335779,1.183161973953247,4416000,0.2568219006061554,576,-0.7683244943618774,0.0007,3825.34,87518.0,,
55300,7665,55299,0.9513079226016998,1.9642890691757202,4424000,-0.5147847533226013,577,-0.9223230481147766,0.0007,3828.95,87532.0,,
55400,7672,55399,0.21984338760375977,39.091976165771484,4432000,0.16624189913272858,577,-0.7408424019813538,0.0007,3815.75,87022.0,,
55500,7679,55499,0.7722421884536743,34.16887283325195,4440000,1.5604089498519897,578,-0.7538570761680603,0.0007,3801.31,86474.0,,
55600,7687,55599,0.5297105610370636,48.628475189208984,4448000,0.9454575777053833,578,-0.8909252285957336,0.0007,3801.31,86474.0,,
55700,7694,55699,0.9986873237648979,0.17070208489894867,4456000,-0.11780941486358643,579,-0.8057910799980164,0.0007,3815.85,87047.0,,
55800,7701,55799,0.9990905558224767,0.15105366706848145,4464000,-0.02539646625518799,579,-0.9759159088134766,0.0007,3821.84,87235.0,,
55900,7708,55899,0.9728357456624508,0.2279898226261139,4472000,-0.11010246723890305,580,-0.921186625957489,0.0007,3815.61,87154.0,,
,,55999,0.9240765273571014,2.5614516735076904,4480000,0.288806676864624,,-0.9527649283409119,0.0007,,,3544.8,89480.0
56000,7736,,,,4480000,,579,,,3829.49,87602.0,,
56100,7744,56099,0.6242061853408813,10.000085830688477,4488000,-0.595625102519989,579,-0.8144159317016602,0.0007,3800.65,86464.0,,
56200,7751,56199,0.9982492296257988,0.06571648269891739,4496000,0.029464764520525932,580,-1.2282323837280273,0.0007,3790.27,86103.0,,
56300,7758,56299,0.9993831177707762,0.03771160915493965,4504000,0.03429314121603966,580,-0.9807416796684265,0.0007,3772.08,85380.0,,
56400,7764,56399,0.9979659030213952,0.2005300521850586,4512000,-0.044134996831417084,581,-0.8835620880126953,0.0007,3773.46,85375.0,,
56500,7771,56499,0.992570383939892,0.11608486622571945,4520000,0.009077376686036587,581,-1.0650182962417603,0.0007,3777.41,85614.0,,
56600,7778,56599,0.9951325953006744,0.22223658859729767,4528000,0.05293753743171692,582,-0.9737491011619568,0.0007,3759.68,84913.0,,
56700,7784,56699,0.996042512357235,0.06461740285158157,4536000,-0.11177758127450943,582,-0.9478719830513,0.0007,3778.95,85674.0,,
56800,7791,56799,0.9995887848781422,0.05363931879401207,4544000,0.07859835028648376,583,-1.0124205350875854,0.0007,3797.68,86426.0,,
56900,7798,56899,0.9964872000273317,0.25622254610061646,4552000,-0.1270817369222641,583,-1.070539116859436,0.0007,3812.91,86989.0,,
57000,7805,56999,0.9942255830392241,0.278764545917511,4560000,0.01718895509839058,584,-0.9459224939346313,0.0007,3814.54,87049.0,,
57100,7812,57099,0.9971082797273993,0.058598842471838,4568000,0.021767547354102135,584,-1.1190985441207886,0.0007,3812.85,87002.0,,
57200,7819,57199,0.9987372569739819,0.030572209507226944,4576000,-0.04032495245337486,585,-1.0538861751556396,0.0007,3801.19,86476.0,,
57300,7826,57299,0.9984593103872612,0.15491540729999542,4584000,0.13486860692501068,585,-1.0404189825057983,0.0007,3792.73,86080.0,,
57400,7833,57399,0.9868366001173854,0.10369542986154556,4592000,0.0003388494369573891,586,-0.9082319140434265,0.0007,3815.48,86891.0,,
57500,7840,57499,0.9980193178635091,0.03767053410410881,4600000,0.0015360452234745026,586,-0.9578844308853149,0.0007,3805.55,86787.0,,
57600,7847,57599,0.9039957076311111,3.9164130687713623,4608000,-0.37732815742492676,587,-1.0363677740097046,0.0007,3814.67,87154.0,,
57700,7854,57699,0.9989141938276589,0.038322772830724716,4616000,-0.04284578561782837,587,-1.0963152647018433,0.0007,3808.96,86860.0,,
57800,7861,57799,0.874936431646347,13.62720775604248,4624000,0.21584999561309814,588,-0.9831135869026184,0.0007,3815.41,87167.0,,
57900,7868,57899,0.9958824669010937,0.04849785193800926,4632000,-0.034804292023181915,588,-0.9369816184043884,0.0007,3815.41,87167.0,,
,,57999,0.9966378430835903,0.2093101590871811,4640000,0.08249452710151672,,-1.003291130065918,0.0007,,,3884.8,97320.0
58000,7897,,,,4640000,,587,,,3793.09,86281.0,,
58100,7904,58099,0.9997187831904739,0.04121984913945198,4648000,0.023936519399285316,588,-0.9643635749816895,0.0007,3793.09,86281.0,,
58200,7911,58199,0.9980437683407217,0.12832175195217133,4656000,0.004827579949051142,588,-1.0230273008346558,0.0007,3773.88,85465.0,,
58300,7918,58299,0.9805430360138416,1.8028515577316284,4664000,-0.27779707312583923,589,-0.9250179529190063,0.0007,3770.72,85479.0,,
58400,7925,58399,0.9590940661728382,0.24586382508277893,4672000,0.13609161972999573,589,-1.0302973985671997,0.0007,3484.92,84665.0,,
58500,7932,58499,0.9771031253039837,0.2801286578178406,4680000,0.0029357492458075285,590,-1.0321718454360962,0.0007,3386.1,84626.0,,
58600,7939,58599,0.9971750269178301,0.0834689512848854,4688000,-0.07568391412496567,590,-0.9452611207962036,0.0007,3385.75,84570.0,,
58700,7945,58699,0.9693402945995331,0.07462350279092789,4696000,0.07898759096860886,591,-0.8908340334892273,0.0007,3367.49,83883.0,,
58800,7951,58799,0.9963359772227705,0.05535557493567467,4704000,0.025923866778612137,591,-0.8199273943901062,0.0007,3335.46,82572.0,,
58900,7958,58899,0.9991120595950633,0.07007139176130295,4712000,-0.0010430797701701522,592,-0.9017569422721863,0.0007,3335.46,82572.0,,
59000,7965,58999,0.8393936902284622,3.4092774391174316,4720000,-0.33627891540527344,592,-0.8852372169494629,0.0007,3373.19,83871.0,,
