time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/policy_loss,train/explained_variance,train/learning_rate,rollout/ep_len_mean,train/value_loss,time/fps,eval/mean_reward,eval/mean_ep_length
8488000,424400,27114,187.94,-0.12421309947967529,424399,-0.5105534195899963,0.8745546936988831,0.0007,1300.12,6.992344856262207,313,,
8490000,424500,27120,201.22,-0.03490173816680908,424499,-0.16548827290534973,0.8948042914271355,0.0007,1335.07,2.5765621662139893,313,,
8492000,424600,27127,214.99,-0.007979951798915863,424599,-0.0009222938679158688,0.9692343901842833,0.0007,1401.79,0.6211764216423035,313,,
8494000,424700,27133,226.33,-0.00042690872214734554,424699,-4.935609831591137e-05,0.8945476710796356,0.0007,1443.08,1.0889389514923096,313,,
8496000,424800,27139,232.95,-6.259422661969438e-05,424799,2.793945441226242e-06,0.9927146956324577,0.0007,1475.84,0.3554544448852539,313,,
8498000,424900,27146,240.71,-0.08141646534204483,424899,-0.006183830555528402,0.9702223856002092,0.0007,1512.46,0.42900949716567993,313,,
8500000,425000,27152,254.13,-0.008677659556269646,424999,-0.004473470151424408,0.6492758095264435,0.0007,1563.3,5.788268089294434,313,,
8502000,425100,27159,262.43,-0.00020950422913301736,425099,-9.787263479665853e-06,0.9204551801085472,0.0007,1601.49,1.7551649808883667,313,,
8504000,425200,27165,272.07,-0.0018514335388317704,425199,0.0011150670470669866,0.9632759056985378,0.0007,1648.22,1.8008664846420288,313,,
8506000,425300,27172,283.1,-0.05114195495843887,425299,-0.0012093851109966636,0.9894250724464655,0.0007,1694.62,0.1988842785358429,313,,
8508000,425400,27178,295.23,-7.870042463764548e-05,425399,5.231254817772424e-06,-0.3137795925140381,0.0007,1746.08,30.0750675201416,313,,
8510000,425500,27184,299.56,-0.05211254581809044,425499,-0.012065705843269825,0.9106506034731865,0.0007,1769.98,0.8516565561294556,313,,
8512000,425600,27191,305.08,-0.00016945277457125485,425599,-3.122272346445243e-06,0.9924003519117832,0.0007,1776.74,0.1917753964662552,313,,
8514000,425700,27197,311.07,-0.05665609985589981,425699,-0.007281314115971327,0.9917202154174447,0.0007,1785.69,0.2726709842681885,313,,
8516000,425800,27203,310.01,-0.05317045375704765,425799,-0.024069972336292267,0.9751170612871647,0.0007,1774.12,0.2989795207977295,313,,
8518000,425900,27210,305.28,-0.025692788884043694,425899,-0.0033365755807608366,0.9822422359138727,0.0007,1741.52,0.578154981136322,313,,
8520000,,,,-0.018524212762713432,425999,0.009446532465517521,0.7947981059551239,0.0007,,4.5534868240356445,,344.8,1702.4
8520000,426000,27223,313.42,,,,,,1754.71,,312,,
8522000,426100,27230,316.14,-0.03119816444814205,426099,0.009326792322099209,0.9736033547669649,0.0007,1754.14,0.8602825403213501,312,,
8524000,426200,27236,315.43,-0.009108970873057842,426199,-0.00020077219232916832,0.9927583672106266,0.0007,1758.87,0.5641269087791443,312,,
8526000,426300,27242,315.78,-1.2310700867601554e-06,426299,-0.0,-0.37073373794555664,0.0007,1763.17,0.1456991732120514,312,,
8528000,426400,27248,323.36,-0.009371915832161903,426399,0.0029067210853099823,0.9577081575989723,0.0007,1784.13,0.816218376159668,312,,
8530000,426500,27255,326.7,-0.0001435906015103683,426499,-5.147666797711281e-06,0.8854056000709534,0.0007,1793.21,0.3914348781108856,312,,
8532000,426600,27261,326.7,-9.918624527927022e-06,426599,2.5357803679071367e-07,0.9952568099834025,0.0007,1794.83,0.1310158222913742,312,,
8534000,426700,27267,316.3,-0.00020306392980273813,426699,-1.1219216503377538e-05,0.9928698320873082,0.0007,1780.82,0.13889114558696747,312,,
8536000,426800,27274,316.69,-0.027729300782084465,426799,0.00035870756255462766,0.7359446883201599,0.0007,1781.0,10.501006126403809,312,,
8538000,426900,27280,312.63,-0.023910384625196457,426899,-0.03925392031669617,0.7428119778633118,0.0007,1779.74,6.692957401275635,312,,
8540000,427000,27286,316.09,-3.995653514721198e-06,426999,-5.595388330448259e-08,0.9843567963689566,0.0007,1793.5,0.4557499885559082,312,,
8542000,427100,27293,318.57,-0.01766080968081951,427099,0.0017208155477419496,0.992673478089273,0.0007,1792.87,0.11945754289627075,312,,
8544000,427200,27299,319.08,-0.02534736506640911,427199,-0.006950837559998035,0.9732893761247396,0.0007,1769.28,1.6227928400039673,312,,
8546000,427300,27305,319.0,-0.0006271065212786198,427299,-5.191780928726075e-06,0.9826803617179394,0.0007,1727.59,0.6346101760864258,312,,
8548000,427400,27311,314.45,-0.025819072499871254,427399,-0.0870799720287323,0.9909797366708517,0.0007,1701.64,0.3365271985530853,312,,
8550000,427500,27317,307.02,-0.0005514587392099202,427499,-7.649329927517101e-05,0.9771148171275854,0.0007,1670.06,0.6686708331108093,312,,
8552000,427600,27324,313.71,-0.00042324844980612397,427599,-1.2901883565064054e-05,0.9944249447435141,0.0007,1678.7,0.09311307966709137,312,,
8554000,427700,27330,313.25,-0.00010614548955345526,427699,4.210389761283295e-06,0.9946932732127607,0.0007,1690.38,0.29995426535606384,312,,
8556000,427800,27336,313.8,-0.04032409191131592,427799,-0.004145691636949778,-1.5043597221374512,0.0007,1698.33,25.293838500976562,312,,
8558000,427900,27342,319.4,-0.028703181073069572,427899,-0.020184531807899475,0.9349948465824127,0.0007,1734.12,2.842665433883667,312,,
8560000,,,,-1.3096895372655126e-06,427999,-0.0,0.9885161742568016,0.0007,,0.47219157218933105,,314.0,1910.0
8560000,428000,27358,326.85,,,,,,1747.56,,312,,
8562000,428100,27364,328.78,-0.021723046898841858,428099,-0.33984267711639404,-0.6592978239059448,0.0007,1763.98,48.097225189208984,312,,
8564000,428200,27370,325.0,-2.7952244181506103e-06,428199,-0.0,0.9972154828719795,0.0007,1776.53,0.12336891889572144,312,,
8566000,428300,27376,325.07,-0.011569474823772907,428299,0.020423291251063347,0.995181315112859,0.0007,1781.23,0.11774434894323349,312,,
8568000,428400,27383,327.06,-0.05195530876517296,428399,-0.006283068563789129,0.9482627138495445,0.0007,1802.07,1.0171431303024292,312,,
8570000,428500,27389,324.01,-0.03790419548749924,428499,-0.012370686046779156,0.9871903182938695,0.0007,1810.27,0.19286026060581207,312,,
8572000,428600,27395,320.63,-0.03267554193735123,428599,-0.0009060457232408226,0.9572958685457706,0.0007,1813.24,0.4164711534976959,312,,
8574000,428700,27401,324.78,-0.007453099824488163,428699,-2.308197508682497e-05,0.968789828941226,0.0007,1833.25,0.23633363842964172,312,,
8576000,428800,27408,328.56,-0.0021117220167070627,428799,-8.368207636522129e-05,0.8818557560443878,0.0007,1845.17,2.4836599826812744,312,,
8578000,428900,27414,332.79,-0.04020446538925171,428899,0.0019750953651964664,0.9272710159420967,0.0007,1868.31,5.496216773986816,312,,
8580000,429000,27420,338.27,-0.06894191354513168,428999,0.013376303017139435,0.9714952632784843,0.0007,1876.85,0.3546660542488098,312,,
8582000,429100,27426,339.22,-7.11855391273275e-05,429099,1.715676830826851e-06,0.9987721177749336,0.0007,1866.95,0.06945060193538666,312,,
8584000,429200,27432,341.43,-0.018676137551665306,429199,0.007554744370281696,0.923316515982151,0.0007,1854.94,0.8284782767295837,312,,
8586000,429300,27439,342.41,-0.0035692639648914337,429299,9.707601566333324e-05,0.9832249227911234,0.0007,1860.44,0.3384208381175995,312,,
8588000,429400,27445,335.68,-0.026356298476457596,429399,0.005804728250950575,-0.448672890663147,0.0007,1827.0,35.36670684814453,312,,
8590000,429500,27451,325.41,-6.824322440479591e-09,429499,-0.0,0.9888298520818353,0.0007,1810.62,0.17586055397987366,312,,
8592000,429600,27457,321.4,-0.04314246401190758,429599,0.017323849722743034,-0.12496292591094971,0.0007,1795.83,30.8428955078125,312,,
8594000,429700,27463,327.14,-2.6977066227118485e-05,429699,-1.1117784879388637e-06,0.9838638324290514,0.0007,1809.95,0.44028064608573914,312,,
8596000,429800,27470,327.11,-0.08804789185523987,429799,0.053808558732271194,0.9691637083888054,0.0007,1842.15,2.178440809249878,312,,
8598000,429900,27476,323.36,-0.005163822788745165,429899,5.753987352363765e-06,0.9827020186930895,0.0007,1836.88,0.19361846148967743,312,,
8600000,,,,-0.010642140172421932,429999,0.002986649749800563,0.957325417548418,0.0007,,1.3582355976104736,,290.6,1771.0
8600000,430000,27490,320.86,,,,,,1827.47,,312,,
8602000,430100,27496,314.69,-6.497171852970496e-05,430099,4.670448561228113e-07,0.9930658722296357,0.0007,1792.92,0.04203961417078972,312,,
8604000,430200,27502,319.67,-2.1661171558662318e-05,430199,-3.46549398955176e-07,0.7846257984638214,0.0007,1816.21,4.327178955078125,312,,
8606000,430300,27508,321.65,-0.003932645078748465,430299,-0.0009466617484577,0.7905707657337189,0.0007,1828.26,0.7082841396331787,312,,
8608000,430400,27514,322.25,-0.0019434465793892741,430399,0.0008567601325921714,0.9167956486344337,0.0007,1816.29,1.0604548454284668,312,,
8610000,430500,27521,323.4,-0.02224881947040558,430499,-0.03877970203757286,0.5946091711521149,0.0007,1802.15,9.91622543334961,312,,
8612000,430600,27527,321.26,-6.824632873758674e-05,430599,5.564265848079231e-07,0.9194529503583908,0.0007,1794.38,0.7242600321769714,312,,
8614000,430700,27533,323.62,-0.01761193387210369,430699,-0.00020382994262035936,0.9314547851681709,0.0007,1783.07,2.809330463409424,312,,
8616000,430800,27539,327.01,-4.979619552614167e-05,430799,2.412519393146795e-07,0.9823904521763325,0.0007,1790.58,0.900822639465332,312,,
8618000,430900,27545,317.26,-0.05974307283759117,430899,0.011467983946204185,0.9932658541947603,0.0007,1751.32,0.17844203114509583,312,,
8620000,431000,27552,312.48,-9.17400302569149e-06,430999,-3.5116539010005e-08,0.9939842270687222,0.0007,1715.09,0.15122713148593903,312,,
8622000,431100,27558,313.79,-0.0005396662163548172,431099,2.8026493964716792e-05,0.991486981511116,0.0007,1714.47,0.35352805256843567,312,,
8624000,431200,27564,313.13,-0.003962377551943064,431199,-0.00014186371117830276,0.9937201412394643,0.0007,1710.25,0.16703514754772186,312,,
8626000,431300,27570,314.96,-0.001000258489511907,431299,5.616012458631303e-06,0.9933411967940629,0.0007,1710.98,0.2347455769777298,312,,
8628000,431400,27577,314.25,-0.047548502683639526,431399,-0.02772853709757328,0.8870724216103554,0.0007,1702.44,9.98939037322998,312,,
8630000,431500,27583,311.53,-0.0005185838672332466,431499,-1.4833497516519856e-05,0.9978794555645436,0.0007,1714.54,0.1372707635164261,312,,
8632000,431600,27589,316.76,-0.0017146479804068804,431599,-0.0001304904872085899,0.9951283698901534,0.0007,1751.38,0.18951396644115448,312,,
8634000,431700,27595,323.95,-0.03126029670238495,431699,0.05757569894194603,0.9365191236138344,0.0007,1766.91,1.5878758430480957,312,,
8636000,431800,27601,330.43,-0.0016061915084719658,431799,-6.844666495453566e-05,0.9793435670435429,0.0007,1786.13,0.28489765524864197,312,,
8638000,431900,27607,328.61,-0.1166892871260643,431899,0.12168492376804352,0.9701223913580179,0.0007,1778.18,0.39369887113571167,312,,
8640000,,,,-0.0058047170750796795,431999,-0.0007185423164628446,0.7388174831867218,0.0007,,6.543201446533203,,410.0,2048.0
8640000,432000,27619,330.51,,,,,,1769.26,,312,,
8642000,432100,27625,330.83,-0.05881822109222412,432099,0.041200581938028336,0.99530826555565,0.0007,1764.65,0.30474257469177246,312,,
8644000,432200,27632,331.58,-0.022144926711916924,432199,0.0016698038671165705,0.9752910118550062,0.0007,1769.48,1.6520843505859375,312,,
8646000,432300,27638,340.02,-4.910616553388536e-06,432299,5.515769316843944e-07,0.9585453420877457,0.0007,1801.91,0.9977343678474426,312,,
8648000,432400,27644,332.1,-0.016162652522325516,432399,0.0027619486209005117,0.978325642645359,0.0007,1759.7,0.22391830384731293,312,,
8650000,432500,27650,333.29,-1.768501715559978e-05,432499,4.924748395751521e-07,0.9640461206436157,0.0007,1753.16,0.40471550822257996,312,,
8652000,432600,27656,334.0,-0.014319402165710926,432599,-0.00024332008615601808,0.9834391660988331,0.0007,1755.08,0.32727599143981934,312,,
8654000,432700,27662,329.84,-0.03519566357135773,432699,-0.005862388759851456,0.9857833171263337,0.0007,1732.62,0.22448745369911194,312,,
8656000,432800,27668,330.31,-0.025975456461310387,432799,0.0013554844772443175,0.9626853801310062,0.0007,1736.04,0.8498889207839966,312,,
8658000,432900,27675,331.47,-2.273328027513344e-05,432899,-5.528831366063969e-07,0.9091108441352844,0.0007,1730.01,0.3633795380592346,312,,
8660000,433000,27681,328.42,-0.06647457182407379,432999,-0.2864283323287964,-0.8546395301818848,0.0007,1711.86,30.187057495117188,312,,
8662000,433100,27687,329.95,-0.0004969532019458711,433099,0.0001403143396601081,0.9272924214601517,0.0007,1725.95,1.150248646736145,312,,
8664000,433200,27693,332.74,-0.0032714996486902237,433199,2.1935424229013734e-05,0.9837971925735474,0.0007,1733.49,0.24020476639270782,312,,
8666000,433300,27699,333.22,-0.000996098737232387,433299,2.1484281660377746e-06,0.9831280931830406,0.0007,1742.35,0.12238049507141113,312,,
8668000,433400,27705,339.36,-8.345529067810276e-07,433399,-0.0,0.8573153614997864,0.0007,1769.83,1.0806193351745605,312,,
8670000,433500,27711,336.8,-0.0030409132596105337,433499,4.2104929889319465e-06,0.9474868066608906,0.0007,1779.5,3.45613169670105,312,,
8672000,433600,27717,327.58,-0.024101871997117996,433599,-0.004236226435750723,0.6380014717578888,0.0007,1768.66,7.065934658050537,312,,
8674000,433700,27724,326.82,-0.048226598650217056,433699,0.0476318784058094,0.5808143317699432,0.0007,1760.12,1.8739956617355347,312,,
8676000,433800,27729,324.53,-0.008356980979442596,433799,-0.00503093097358942,0.9570750407874584,0.0007,1749.63,1.735438346862793,312,,
8678000,433900,27735,329.96,-0.008019194938242435,433899,0.0015229604905471206,0.9332745596766472,0.0007,1769.01,1.284919023513794,312,,
8680000,,,,-0.02194288931787014,433999,-0.2261008769273758,0.7031693458557129,0.0007,,3.015436887741089,,401.2,2139.6
8680000,434000,27750,321.65,,,,,,1743.96,,312,,
8682000,434100,27756,323.7,-0.0031128202099353075,434099,-2.4870359993656166e-06,0.9948876718990505,0.0007,1757.22,0.1253128945827484,312,,
8684000,434200,27762,322.43,-0.027904240414500237,434199,0.015792760998010635,0.9804798718541861,0.0007,1762.48,0.7870540618896484,312,,
8686000,434300,27768,325.39,-0.00016658956883475184,434299,9.454149221710395e-06,0.9524243772029877,0.0007,1780.79,0.28339311480522156,312,,
8688000,434400,27774,323.11,-0.04129500314593315,434399,-0.01698986440896988,-1.0232295989990234,0.0007,1756.86,64.4678726196289,312,,
8690000,434500,27780,320.84,-0.16145364940166473,434499,0.0030517750419676304,-2.2173290252685547,0.0007,1765.7,0.9083756804466248,312,,
8692000,434600,27786,310.11,-7.862863640184514e-06,434599,3.7187984958109155e-07,0.9655020534992218,0.0007,1771.35,0.4959193766117096,312,,
8694000,434700,27792,283.39,-0.02867945469915867,434699,-0.038433488458395004,0.5828399658203125,0.0007,1708.42,7.789453983306885,312,,
8696000,434800,27798,264.55,-0.011317134834825993,434799,-0.00036081296275369823,0.9737333450466394,0.0007,1687.38,0.044298332184553146,312,,
8698000,434900,27804,240.64,-0.04153084009885788,434899,0.04860920086503029,0.3740328550338745,0.0007,1630.87,7.064858913421631,312,,
8700000,435000,27811,229.32,-0.028832603245973587,434999,-0.01896473951637745,0.15928006172180176,0.0007,1608.89,7.311277866363525,312,,
8702000,435100,27817,216.05,-1.0641497283359058e-06,435099,-0.0,0.9351613447070122,0.0007,1576.81,0.8709217309951782,312,,
8704000,435200,27823,212.97,-7.429798188240966e-06,435199,4.823471755344144e-08,0.7185095846652985,0.0007,1573.98,15.94267749786377,312,,
8706000,435300,27829,211.22,-0.02028888836503029,435299,0.00155547761823982,0.9812571480870247,0.0007,1572.73,0.23298242688179016,312,,
8708000,435400,27835,214.96,-0.011606855317950249,435399,0.00046618361375294626,0.9431102834641933,0.0007,1581.2,0.5147286057472229,312,,
8710000,435500,27841,217.63,-0.028976811096072197,435499,-0.00041918098577298224,0.2263818383216858,0.0007,1580.18,0.7921794056892395,312,,
8712000,435600,27847,215.56,-0.006901177112013102,435599,0.00013260978448670357,0.9910393077880144,0.0007,1590.22,0.1316979080438614,312,,
8714000,435700,27853,224.34,-0.020326387137174606,435699,-0.0008043033303692937,0.9393558129668236,0.0007,1623.09,0.27121874690055847,312,,
8716000,435800,27859,224.36,-0.027167251333594322,435799,-0.043498825281858444,0.23703604936599731,0.0007,1620.3,32.20512008666992,312,,
8718000,435900,27865,223.55,-0.0018794703064486384,435899,-7.733300299150869e-05,0.7546117901802063,0.0007,1619.87,0.86092609167099,312,,
8720000,,,,-0.008816528134047985,435999,0.007942265830934048,0.8487393409013748,0.0007,,1.1949903964996338,,280.4,2079.6
8720000,436000,27879,227.39,,,,,,1636.24,,312,,
8722000,436100,27885,211.3,-0.03429386764764786,436099,-0.0720428079366684,0.7270396649837494,0.0007,1574.0,0.9334136247634888,312,,
8724000,436200,27891,194.29,-0.03827527165412903,436199,-0.006132657174021006,0.9691835287958384,0.0007,1533.04,0.22845664620399475,312,,
8726000,436300,27898,182.05,-0.05394310504198074,436299,-0.033989228308200836,0.9614354036748409,0.0007,1500.13,0.17502622306346893,312,,
8728000,436400,27904,183.93,-0.003298971801996231,436399,0.0001482428197050467,0.9574266001582146,0.0007,1496.27,0.5494405627250671,312,,
8730000,436500,27910,191.97,-0.018795480951666832,436499,0.003394682426005602,0.991396994329989,0.0007,1503.04,0.34293338656425476,312,,
8732000,436600,27916,204.56,-0.004000273998826742,436599,0.00028450728859752417,0.9218784868717194,0.0007,1532.2,1.6620978116989136,312,,
8734000,436700,27922,219.31,-0.016076497733592987,436699,0.0006318683736026287,0.5643262565135956,0.0007,1551.24,0.23634889721870422,312,,
8736000,436800,27928,226.56,-0.033868949860334396,436799,0.0008660994353704154,0.9769009798765182,0.0007,1574.01,0.5225160121917725,312,,
8738000,436900,27934,239.08,-0.021875271573662758,436899,-0.0014876011991873384,0.9817374814301729,0.0007,1605.01,0.6041544675827026,312,,
8740000,437000,27941,249.91,-0.008795046247541904,436999,0.00012658983177971095,0.9826423581689596,0.0007,1628.5,0.679034948348999,312,,
8742000,437100,27947,263.65,-0.049021389335393906,437099,-0.0180627703666687,0.9949863613583148,0.0007,1651.98,0.2662282884120941,312,,
8744000,437200,27953,264.61,-0.001532791182398796,437199,0.00015785456344019622,0.9868837157264352,0.0007,1645.5,0.2355659455060959,312,,
8746000,437300,27959,259.88,-1.5070209883560892e-05,437299,3.5517881968871734e-08,0.9984080448048189,0.0007,1616.88,0.15998409688472748,312,,
8748000,437400,27965,260.49,-0.053297948092222214,437399,-0.026696274057030678,0.9778760094195604,0.0007,1608.61,0.26061853766441345,312,,
8750000,437500,27971,270.66,-0.00027007641620002687,437499,-2.161829797842074e-06,0.741150975227356,0.0007,1637.67,0.19566947221755981,312,,
8752000,437600,27977,274.5,-0.004292715340852737,437599,-0.00042809551814571023,0.7486396729946136,0.0007,1634.62,3.878223180770874,312,,
8754000,437700,27983,273.43,-0.003946083597838879,437699,4.093190000276081e-05,0.9948519635945559,0.0007,1607.34,0.17760582268238068,312,,
8756000,437800,27989,272.61,-0.005974879954010248,437799,0.0002872949407901615,0.9874272570014,0.0007,1605.66,0.3963084816932678,312,,
8758000,437900,27996,274.47,-0.03665100410580635,437899,-0.2178703397512436,0.8377141356468201,0.0007,1610.5,15.6024169921875,312,,
8760000,,,,-0.020869355648756027,437999,-0.04463455453515053,0.7714255452156067,0.0007,,11.475074768066406,,310.4,1598.8
8760000,438000,28004,273.62,,,,,,1602.92,,312,,
8762000,438100,28010,278.05,-0.0002836989879142493,438099,1.192644140246557e-05,0.9885586453601718,0.0007,1597.42,0.2629288136959076,312,,
8764000,438200,28016,286.17,-0.014340258203446865,438199,0.0001451060816179961,0.9785343110561371,0.0007,1620.35,0.7733215689659119,312,,
8766000,438300,28022,294.79,-0.0007277376134879887,438299,7.875427399994805e-05,0.9818958751857281,0.0007,1654.87,0.4129868447780609,312,,
8768000,438400,28028,305.1,-0.05186701565980911,438399,-0.006929418537765741,0.9967513899318874,0.0007,1697.93,0.17483897507190704,312,,
8770000,438500,28034,312.23,-5.446726845548255e-06,438499,1.9567660558550415e-07,0.9833369795233011,0.0007,1725.28,0.46170124411582947,312,,
8772000,438600,28040,323.23,-0.0004231561906635761,438599,9.367361599288415e-06,0.9708981178700924,0.0007,1759.47,0.9240867495536804,312,,
8774000,438700,28046,331.48,-0.014508207328617573,438699,0.00616434495896101,0.950281023979187,0.0007,1774.87,2.1977615356445312,312,,
8776000,438800,28052,330.35,-0.00017303251661360264,438799,2.1541361547861015e-06,0.951384961605072,0.0007,1775.16,0.41031190752983093,312,,
8778000,438900,28059,331.44,-0.0018512516980990767,438899,0.00011617463314905763,0.9976992795709521,0.0007,1763.56,0.11045835167169571,312,,
8780000,439000,28065,339.35,-0.006862063892185688,438999,-0.0003503647749312222,0.9904251387342811,0.0007,1788.21,0.28827473521232605,312,,
8782000,439100,28071,336.33,-0.02292194589972496,439099,0.0012091752141714096,0.982763921841979,0.0007,1772.93,1.1465988159179688,312,,
8784000,439200,28077,340.03,-0.02249002270400524,439199,-0.002823841292411089,0.97344652377069,0.0007,1791.98,0.8553037643432617,312,,
8786000,439300,28083,340.94,-1.1511313459777739e-05,439299,3.370219019416254e-07,0.9310731664299965,0.0007,1814.41,0.5631844401359558,312,,
8788000,439400,28089,343.26,-0.005106502212584019,439399,0.0005074692307971418,0.7192597687244415,0.0007,1838.0,3.1137025356292725,312,,
8790000,439500,28095,346.13,-0.03556692972779274,439499,0.004785338882356882,0.9987117486307397,0.0007,1849.98,0.11096750944852829,312,,
8792000,439600,28102,348.02,-5.993726404085464e-07,439599,-0.0,0.9989228969207034,0.0007,1861.09,0.10674374550580978,312,,
8794000,439700,28108,347.5,-0.018956193700432777,439699,0.0007113443571142852,0.9742666073143482,0.0007,1859.03,0.22492389380931854,312,,
8796000,439800,28114,348.29,-0.024601435288786888,439799,0.07202499359846115,0.9900197787210345,0.0007,1870.58,0.5186008214950562,312,,
8798000,439900,28120,343.94,-0.00011481556430226192,439899,-2.849920292646857e-06,0.995629021897912,0.0007,1861.56,0.18861643970012665,312,,
8800000,,,,-0.018979309126734734,439999,0.005139606073498726,0.9751875419169664,0.0007,,0.754182755947113,,245.2,1637.4
8800000,440000,28130,338.49,,,,,,1843.54,,312,,
8802000,440100,28136,338.33,-0.001083910814486444,440099,2.0760029656230472e-05,0.990689286030829,0.0007,1841.73,0.4089314937591553,312,,
8804000,440200,28142,342.09,-0.0028878890443593264,440199,-0.0005642172181978822,0.914388582110405,0.0007,1851.85,0.4585941433906555,312,,
8806000,440300,28148,341.93,-0.0008603019523434341,440299,-1.2876707842224278e-05,0.9484613724052906,0.0007,1851.26,0.4886132776737213,312,,
8808000,440400,28155,349.45,-0.030292391777038574,440399,0.002501782728359103,0.9063548669219017,0.0007,1881.24,0.9778427481651306,312,,
8810000,440500,28161,350.52,-0.06762893497943878,440499,0.01795402728021145,0.8670484721660614,0.0007,1875.85,4.518155574798584,312,,
8812000,440600,28168,351.03,-0.03477201983332634,440599,0.02616315893828869,0.9026687741279602,0.0007,1877.82,0.25507795810699463,312,,
8814000,440700,28174,348.41,-0.047237496823072433,440699,-0.04009592905640602,0.25527024269104004,0.0007,1835.24,24.714984893798828,312,,
8816000,440800,28180,341.35,-0.034355975687503815,440799,-0.006695407908409834,0.8147323876619339,0.0007,1799.67,0.4860156178474426,312,,
8818000,440900,28187,343.87,-0.005626327358186245,440899,-3.497169700494851e-06,0.9799098577350378,0.0007,1814.94,0.19896239042282104,312,,
8820000,441000,28193,347.39,-0.0021365047432482243,440999,-0.00024672874133102596,0.9464332535862923,0.0007,1826.16,0.31359633803367615,312,,
8822000,441100,28199,343.2,-0.01912166178226471,441099,-0.005364913493394852,0.987128121778369,0.0007,1810.69,0.40245458483695984,312,,
8824000,441200,28205,345.03,-0.000515324471052736,441199,-1.3242863133200444e-05,0.9960011732764542,0.0007,1820.28,0.1976669877767563,312,,
8826000,441300,28212,342.75,-0.017591634765267372,441299,-0.0011917803203687072,0.9962157539557666,0.0007,1818.66,0.1379515677690506,312,,
8828000,441400,28218,345.68,-0.03168099373579025,441399,-0.004265538416802883,0.953751914203167,0.0007,1821.7,0.2611583173274994,312,,
8830000,441500,28224,344.44,-2.4099833808577387e-06,441499,-7.379594713086135e-09,0.99659966933541,0.0007,1813.95,0.1764422357082367,312,,
8832000,441600,28230,346.49,-0.037481628358364105,441599,-0.011685933917760849,0.33863747119903564,0.0007,1810.73,4.188832759857178,312,,
8834000,441700,28237,348.7,-0.1494605988264084,441699,0.014014189131557941,0.8372493237257004,0.0007,1804.81,0.22872065007686615,312,,
8836000,441800,28243,348.31,-0.03347166255116463,441799,0.3349393904209137,0.3591892123222351,0.0007,1809.12,6.1106157302856445,312,,
8838000,441900,28249,354.05,-0.014878155663609505,441899,-0.1291281282901764,0.8414918780326843,0.0007,1818.6,0.6503793597221375,312,,
8840000,,,,-0.005855664145201445,441999,0.0012903920141980052,0.993508227635175,0.0007,,0.32217469811439514,,375.6,1804.0
8840000,442000,28260,350.32,,,,,,1803.93,,312,,
8842000,442100,28266,350.13,-0.01883016526699066,442099,-0.010171554051339626,0.9848640700802207,0.0007,1795.0,0.7053982615470886,312,,
8844000,442200,28272,350.38,-0.044352930039167404,442199,0.004064281936734915,0.9932705187238753,0.0007,1800.02,0.28720247745513916,312,,
8846000,442300,28279,348.64,-0.035313691943883896,442299,-0.002089513698592782,0.9970490133855492,0.0007,1806.32,0.1552831381559372,312,,
8848000,442400,28285,347.62,-0.02843913435935974,442399,-0.002400716533884406,0.9814989324659109,0.0007,1798.23,0.3620786666870117,312,,
8850000,442500,28291,345.75,-0.030189989134669304,442499,-0.4473090171813965,0.9644605219364166,0.0007,1795.37,2.7664573192596436,312,,
8852000,442600,28297,346.68,-1.185338078357745e-05,442599,5.265787308417202e-07,0.9951272970065475,0.0007,1797.97,0.27603060007095337,312,,
8854000,442700,28304,344.17,-0.03128669783473015,442699,-0.00630002049729228,0.9302156642079353,0.0007,1800.49,7.661539554595947,312,,
8856000,442800,28310,343.01,-0.002592432778328657,442799,-3.5286717320559546e-05,0.997877707472071,0.0007,1810.14,0.2128133624792099,312,,
8858000,442900,28316,340.07,-0.00100541184656322,442899,0.00010795611888170242,0.9441025331616402,0.0007,1795.3,0.4155844748020172,312,,
8860000,443000,28322,345.13,-1.6154426702996716e-05,442999,2.3345837973920425e-07,0.9756855759769678,0.0007,1832.94,0.2334708720445633,312,,
8862000,443100,28328,344.33,-0.006647713482379913,443099,-3.389067933312617e-05,0.6994370818138123,0.0007,1852.29,1.8517414331436157,312,,
8864000,443200,28335,343.93,-0.0002148398634744808,443199,-1.4291857951320708e-05,0.9832963179796934,0.0007,1838.55,0.3501570522785187,312,,
8866000,443300,28341,344.86,-0.006006660871207714,443299,0.0006043071043677628,0.9970077034085989,0.0007,1844.0,0.15688888728618622,312,,
8868000,443400,28347,350.73,-0.000599855266045779,443399,-0.0008244312484748662,0.11139172315597534,0.0007,1860.09,19.958471298217773,312,,
8870000,443500,28353,353.2,-1.6390689779655077e-05,443499,5.263424895929347e-07,0.9608972109854221,0.0007,1868.68,0.22611020505428314,312,,
8872000,443600,28359,354.79,-0.00012518264702521265,443599,3.822506400297243e-08,0.9767245203256607,0.0007,1877.77,0.16625235974788666,312,,
8874000,443700,28366,357.91,-0.11105387657880783,443699,0.02898816578090191,0.9518063180148602,0.0007,1908.75,0.7131978273391724,312,,
8876000,443800,28372,352.49,-0.07726622372865677,443799,0.0015009759226813912,0.9960215510800481,0.0007,1907.0,0.15314553678035736,312,,
8878000,443900,28378,356.28,-0.005099257919937372,443899,2.3017199055175297e-05,0.9802939966320992,0.0007,1920.82,0.2926505208015442,312,,
