train/explained_variance,time/time_elapsed,train/policy_loss,rollout/ep_rew_mean,train/learning_rate,train/value_loss,rollout/ep_len_mean,time/fps,time/iterations,time/total_timesteps,train/entropy_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
0.9746870044618845,6051,0.0090037165209651,132.21,0.0007,0.433281272649765,1222.11,313,94900,1898000,-0.08517880737781525,94899,,
0.7362796366214752,6056,0.25275084376335144,125.25,0.0007,2.405653238296509,1207.02,313,95000,1900000,-0.05344383046030998,94999,,
0.8176206797361374,6062,0.0006112427217885852,124.16,0.0007,0.9303552508354187,1210.29,313,95100,1902000,-0.0414300374686718,95099,,
0.5874671638011932,6069,-0.0032931731548160315,124.7,0.0007,0.3108508288860321,1218.94,313,95200,1904000,-0.0306541807949543,95199,,
0.5020035207271576,6075,-0.007718519773334265,122.78,0.0007,0.24681249260902405,1213.18,313,95300,1906000,-0.04005207121372223,95299,,
0.6930546164512634,6081,-0.014965342357754707,124.44,0.0007,4.508042335510254,1224.96,313,95400,1908000,-0.019215693697333336,95399,,
0.8506648689508438,6087,0.015391744673252106,126.71,0.0007,0.5488622784614563,1240.23,313,95500,1910000,-0.05137671157717705,95499,,
0.4097077250480652,6093,-0.04121579974889755,123.04,0.0007,1.1597192287445068,1250.37,313,95600,1912000,-0.051385875791311264,95599,,
0.5838774144649506,6099,0.013354024849832058,121.81,0.0007,5.53419303894043,1259.92,313,95700,1914000,-0.050888966768980026,95699,,
0.9832092560827732,6105,0.03258341923356056,118.8,0.0007,0.505403459072113,1238.6,313,95800,1916000,-0.09892097860574722,95799,,
0.9914669468998909,6111,0.0037830446381121874,120.05,0.0007,0.2785314917564392,1241.21,313,95900,1918000,-0.03173758089542389,95899,,
0.9964740246068686,,0.0005294322036206722,,0.0007,0.22784481942653656,,,,1920000,-0.007411675062030554,95999,1880.2,217.2
,6123,,118.92,,,1228.59,313,96000,1920000,,,,
0.9234080463647842,6129,2.5556053515174426e-05,119.62,0.0007,0.2063235342502594,1246.63,313,96100,1922000,-0.004886914044618607,96099,,
0.98795201536268,6135,0.00791532825678587,119.87,0.0007,0.15843911468982697,1237.94,313,96200,1924000,-0.05743007734417915,96199,,
0.5780526399612427,6141,0.031249279156327248,116.75,0.0007,2.5236401557922363,1231.16,313,96300,1926000,-0.038348738104104996,96299,,
0.8048681020736694,6147,-0.015292991884052753,122.86,0.0007,4.495603084564209,1255.73,313,96400,1928000,-0.04520400986075401,96399,,
0.5653836727142334,6153,-0.022383572533726692,128.81,0.0007,4.704338073730469,1287.85,313,96500,1930000,-0.08550699800252914,96499,,
0.9481859393417835,6159,0.09990856796503067,132.61,0.0007,2.644181489944458,1319.58,313,96600,1932000,-0.03313085436820984,96599,,
0.06999993324279785,6165,0.03459242731332779,134.87,0.0007,15.653948783874512,1329.88,313,96700,1934000,-0.07116325199604034,96699,,
0.9642130471765995,6171,-0.0037879820447415113,134.74,0.0007,1.7903183698654175,1321.31,313,96800,1936000,-0.0179633516818285,96799,,
0.9377700984477997,6177,-0.02189495787024498,136.35,0.0007,0.6877047419548035,1328.11,313,96900,1938000,-0.02555898390710354,96899,,
0.9432745389640331,6183,0.14085519313812256,138.68,0.0007,0.7202679514884949,1338.23,313,97000,1940000,-0.08968477696180344,96999,,
0.9637492820620537,6189,-0.011019273661077023,139.06,0.0007,0.4555950164794922,1332.69,313,97100,1942000,-0.0951969176530838,97099,,
0.8877922222018242,6195,0.02084686979651451,140.84,0.0007,1.7623018026351929,1332.5,313,97200,1944000,-0.07421959191560745,97199,,
0.8447697162628174,6202,-0.08838444203138351,149.77,0.0007,10.392355918884277,1346.48,313,97300,1946000,-0.05503838136792183,97299,,
-2.406503438949585,6208,-0.013902842067182064,153.26,0.0007,1.3207968473434448,1353.01,313,97400,1948000,-0.03726118430495262,97399,,
0.8724649548530579,6214,0.4048645496368408,155.65,0.0007,2.367117166519165,1367.09,313,97500,1950000,-0.17378568649291992,97499,,
0.9429744891822338,6220,0.001997940009459853,158.68,0.0007,1.2574760913848877,1392.42,313,97600,1952000,-0.034102506935596466,97599,,
0.8792051449418068,6226,0.006803769152611494,157.97,0.0007,0.3316780626773834,1376.68,313,97700,1954000,-0.026756301522254944,97699,,
0.37507182359695435,6232,-0.054249465465545654,159.2,0.0007,2.1782963275909424,1366.44,313,97800,1956000,-0.0683513656258583,97799,,
0.990303223952651,6238,-0.14630226790905,161.13,0.0007,0.1283484399318695,1377.52,313,97900,1958000,-0.05058180168271065,97899,,
0.9370908439159393,,0.0012132133124396205,,0.0007,0.6602346897125244,,,,1960000,-0.017004813998937607,97999,1029.8,105.8
,6249,,164.12,,,1378.21,313,98000,1960000,,,,
0.9411640092730522,6255,-0.014860113151371479,164.37,0.0007,0.3756917417049408,1367.17,313,98100,1962000,-0.05658929422497749,98099,,
0.9950532573275268,6261,0.0014110777992755175,164.95,0.0007,0.13565179705619812,1339.23,313,98200,1964000,-0.03242926672101021,98199,,
0.8935790732502937,6267,0.1596929281949997,166.16,0.0007,4.480123996734619,1348.35,313,98300,1966000,-0.08575860410928726,98299,,
0.9731143098324537,6274,-3.661399887278094e-06,166.6,0.0007,0.3501366078853607,1355.54,313,98400,1968000,-0.006377417128533125,98399,,
0.991120308637619,6280,-0.012463833205401897,168.34,0.0007,0.47510048747062683,1364.97,313,98500,1970000,-0.052125513553619385,98499,,
0.6481951475143433,6286,0.026214271783828735,166.99,0.0007,8.002655029296875,1375.86,313,98600,1972000,-0.06296788901090622,98599,,
0.7123000025749207,6292,-0.002387066138908267,159.31,0.0007,4.7626519203186035,1340.27,313,98700,1974000,-0.04050096496939659,98699,,
0.9450667686760426,6298,0.009801233187317848,157.41,0.0007,0.30259886384010315,1317.38,313,98800,1976000,-0.04543782398104668,98799,,
0.6563880145549774,6304,0.04710511118173599,154.46,0.0007,4.388576507568359,1296.35,313,98900,1978000,-0.04906218498945236,98899,,
0.7817752659320831,6310,-0.0009084559860639274,152.98,0.0007,0.9874474406242371,1303.48,313,99000,1980000,-0.0466243214905262,98999,,
0.9648052416741848,6317,-0.42602992057800293,153.68,0.0007,1.030314326286316,1306.96,313,99100,1982000,-0.12139172852039337,99099,,
0.981044290587306,6323,0.002373040420934558,155.68,0.0007,0.6092038750648499,1310.67,313,99200,1984000,-0.011289375834167004,99199,,
0.991197656840086,6329,-0.0005462499684654176,156.34,0.0007,0.20150254666805267,1319.62,313,99300,1986000,-0.04267410188913345,99299,,
0.8633187711238861,6335,-0.06828080862760544,157.24,0.0007,5.813983917236328,1330.8,313,99400,1988000,-0.030647892504930496,99399,,
0.986031336709857,6341,-0.0007079735514707863,152.69,0.0007,0.4037090837955475,1302.54,313,99500,1990000,-0.05941836163401604,99499,,
0.9973174699116498,6347,-0.0002544965245760977,151.05,0.0007,0.08568227291107178,1303.85,313,99600,1992000,-0.006362889893352985,99599,,
0.9896958498284221,6353,0.0009055502596311271,149.72,0.0007,0.373551607131958,1307.21,313,99700,1994000,-0.006277871783822775,99699,,
0.9961320506408811,6359,-0.0050686923786997795,146.9,0.0007,0.10688681900501251,1292.99,313,99800,1996000,-0.06979840993881226,99799,,
0.9758885726332664,6366,-0.006577656604349613,145.68,0.0007,0.2704083025455475,1282.22,313,99900,1998000,-0.04462546855211258,99899,,
0.9284419864416122,,-0.03575059771537781,,0.0007,2.5004537105560303,,,,2000000,-0.08983147889375687,99999,1835.4,183.8
,6379,,147.23,,,1302.44,313,100000,2000000,,,,
0.8842086791992188,6385,-7.330068910960108e-05,149.52,0.0007,2.096243381500244,1303.63,313,100100,2002000,-0.0012727167923003435,100099,,
-0.16740655899047852,6391,-0.00018155323050450534,150.32,0.0007,4.281785011291504,1301.9,313,100200,2004000,-0.0034021660685539246,100199,,
0.9804236236959696,6397,-0.001315764500759542,156.87,0.0007,0.5071909427642822,1320.38,313,100300,2006000,-0.03442184254527092,100299,,
0.5578294396400452,6403,-0.12484104931354523,158.43,0.0007,8.441863059997559,1341.32,313,100400,2008000,-0.0815703347325325,100399,,
0.07942551374435425,6409,0.25297823548316956,155.51,0.0007,28.19671058654785,1336.45,313,100500,2010000,-0.06141618639230728,100499,,
0.9921057317405939,6415,0.03480127826333046,158.42,0.0007,0.10362769663333893,1371.81,313,100600,2012000,-0.12103116512298584,100599,,
0.8660656660795212,6421,-0.008291131816804409,160.01,0.0007,3.234919786453247,1401.94,313,100700,2014000,-0.08176636695861816,100699,,
0.9438504129648209,6427,-0.022553399205207825,157.85,0.0007,0.7129898071289062,1391.29,313,100800,2016000,-0.12610092759132385,100799,,
0.5569390058517456,6434,-0.014876785688102245,149.7,0.0007,0.6143890023231506,1348.22,313,100900,2018000,-0.06166622042655945,100899,,
0.7042389512062073,6440,0.006322171073406935,136.43,0.0007,0.33155521750450134,1319.26,313,101000,2020000,-0.15802086889743805,100999,,
0.44382572174072266,6446,-0.03901664540171623,126.42,0.0007,2.603724241256714,1286.76,313,101100,2022000,-0.17324575781822205,101099,,
-5.692483425140381,6452,0.2650655210018158,115.37,0.0007,4.7381792068481445,1239.51,313,101200,2024000,-0.09246265888214111,101199,,
0.8081486821174622,6458,-6.042257882654667e-05,106.02,0.0007,0.35922953486442566,1216.01,313,101300,2026000,-0.018780717626214027,101299,,
0.31798309087753296,6464,2.481684168742504e-05,86.23,0.0007,2.572845458984375,1114.31,313,101400,2028000,-0.00012003686424577609,101399,,
0.7057069838047028,6470,0.00356807722710073,72.12,0.0007,2.1548168659210205,1034.16,313,101500,2030000,-0.005219343584030867,101499,,
0.39100778102874756,6476,-0.03272194042801857,62.31,0.0007,2.767899990081787,998.16,313,101600,2032000,-0.19567163288593292,101599,,
0.5013877749443054,6482,-0.013223952613770962,40.64,0.0007,2.499784231185913,853.76,313,101700,2034000,-0.04237853363156319,101699,,
0.9161340668797493,6488,0.009912805631756783,23.82,0.0007,0.16249649226665497,754.92,313,101800,2036000,-0.11510379612445831,101799,,
0.17964863777160645,6494,0.08507080376148224,25.69,0.0007,0.7311779260635376,742.93,313,101900,2038000,-0.3532024323940277,101899,,
0.9407094307243824,,-0.0017755303997546434,,0.0007,0.34724316000938416,,,,2040000,-0.11180758476257324,101999,1238.0,71.4
,6505,,29.89,,,749.5,313,102000,2040000,,,,
0.9897357076406479,6511,0.002244776813313365,34.94,0.0007,0.31273895502090454,784.97,313,102100,2042000,-0.019260605797171593,102099,,
0.9935926124453545,6517,-0.001847921870648861,41.11,0.0007,0.12800005078315735,814.0,313,102200,2044000,-0.05097130686044693,102199,,
0.9825217556208372,6523,-0.16191042959690094,48.93,0.0007,0.5648145079612732,830.0,313,102300,2046000,-0.06322512030601501,102299,,
0.9424060732126236,6529,0.0057764905504882336,57.51,0.0007,0.14571066200733185,863.41,313,102400,2048000,-0.03579055890440941,102399,,
0.9966018681880087,6535,0.01530540268868208,64.77,0.0007,0.18635137379169464,910.09,313,102500,2050000,-0.07711216062307358,102499,,
0.9969785073772073,6541,1.7063096038327785e-06,69.03,0.0007,0.2677629590034485,943.92,313,102600,2052000,-0.0004017651663161814,102599,,
0.8812740668654442,6547,-0.0068800970911979675,76.42,0.0007,0.5887131094932556,1003.86,313,102700,2054000,-0.01928609423339367,102699,,
0.7056713402271271,6553,-0.004376806318759918,83.85,0.0007,0.1632331907749176,1027.68,313,102800,2056000,-0.06367285549640656,102799,,
0.989377929829061,6559,0.022666437551379204,89.02,0.0007,0.1814819723367691,1061.52,313,102900,2058000,-0.08850602060556412,102899,,
0.9817682113498449,6565,0.0004957690252922475,98.0,0.0007,0.13180290162563324,1105.07,313,103000,2060000,-0.014577212743461132,102999,,
0.9415498822927475,6572,0.0009115696302615106,104.79,0.0007,0.28112632036209106,1143.71,313,103100,2062000,-0.009401594288647175,103099,,
0.9911186574026942,6578,-0.023323073983192444,114.04,0.0007,0.23915748298168182,1198.13,313,103200,2064000,-0.024004479870200157,103199,,
0.8957589045166969,6584,-0.000118061805551406,124.04,0.0007,2.636831760406494,1254.72,313,103300,2066000,-0.001891991007141769,103299,,
0.9885380119085312,6590,1.0698184269131161e-05,129.83,0.0007,0.4066832959651947,1295.33,313,103400,2068000,-0.0001585546269780025,103399,,
0.6942378282546997,6596,-0.006530882325023413,136.14,0.0007,9.259478569030762,1316.96,313,103500,2070000,-0.033176030963659286,103499,,
0.9016485437750816,6602,-0.017435066401958466,138.24,0.0007,0.8163442611694336,1341.94,313,103600,2072000,-0.07679512351751328,103599,,
0.6575024724006653,6608,-0.03736073523759842,137.83,0.0007,0.1843225061893463,1363.23,313,103700,2074000,-0.1182975322008133,103699,,
0.9198171496391296,6614,0.02147693932056427,131.89,0.0007,0.40386438369750977,1368.31,313,103800,2076000,-0.06876970827579498,103799,,
0.9943007496185601,6621,0.006329752039164305,132.93,0.0007,0.4042392671108246,1385.79,313,103900,2078000,-0.04226904734969139,103899,,
0.8904539048671722,,-0.2094196379184723,,0.0007,1.0019530057907104,,,,2080000,-0.06969090551137924,103999,2315.0,144.4
,6635,,134.26,,,1409.09,313,104000,2080000,,,,
0.9845988061279058,6641,0.00013711187057197094,129.47,0.0007,0.10883849859237671,1411.12,313,104100,2082000,-0.004363567568361759,104099,,
0.9873460680246353,6647,-0.0008392854942940176,129.04,0.0007,0.8281406760215759,1410.55,313,104200,2084000,-0.011082342825829983,104199,,
0.9829241130501032,6653,-0.00341621832922101,130.21,0.0007,0.17537681758403778,1407.97,313,104300,2086000,-0.08934527635574341,104299,,
0.9217218533158302,6659,-0.00898486003279686,133.51,0.0007,5.08624792098999,1390.26,313,104400,2088000,-0.05949536710977554,104399,,
0.983939241617918,6665,0.007383777294307947,134.16,0.0007,0.2860339283943176,1386.88,313,104500,2090000,-0.03261973336338997,104499,,
0.9899000162258744,6671,0.017984671518206596,130.93,0.0007,0.2359628528356552,1356.09,313,104600,2092000,-0.03511909767985344,104599,,
0.8601290434598923,6677,0.07221942394971848,131.28,0.0007,0.5337733626365662,1359.52,313,104700,2094000,-0.09505869448184967,104699,,
0.9616139605641365,6684,-0.007250155787914991,131.01,0.0007,0.2126617431640625,1350.44,313,104800,2096000,-0.06645975261926651,104799,,
0.9579228349030018,6689,-0.03499564528465271,128.58,0.0007,1.0031901597976685,1340.59,313,104900,2098000,-0.03962765261530876,104899,,
0.9304449185729027,6695,-0.0004190054314676672,128.77,0.0007,0.1393030732870102,1355.17,313,105000,2100000,-0.006877511739730835,104999,,
0.7154311537742615,6701,0.00028425001073628664,134.24,0.0007,6.897296905517578,1370.26,313,105100,2102000,-0.019321177154779434,105099,,
0.9895818466320634,6707,0.016052162274718285,138.6,0.0007,0.49918922781944275,1387.73,313,105200,2104000,-0.051193058490753174,105199,,
0.9276638031005859,6714,2.9712869945797138e-05,144.29,0.0007,0.28355666995048523,1401.96,313,105300,2106000,-0.0022156003396958113,105299,,
0.9937119917012751,6720,-0.06433802098035812,147.57,0.0007,0.19928598403930664,1437.23,313,105400,2108000,-0.08190464228391647,105399,,
0.9942136406898499,6726,0.004329092334955931,156.04,0.0007,0.2151852399110794,1415.26,313,105500,2110000,-0.035112690180540085,105499,,
0.9864369062706828,6732,0.01044453214854002,159.37,0.0007,0.29328081011772156,1427.08,313,105600,2112000,-0.030885765329003334,105599,,
0.8713152259588242,6738,0.02426907792687416,158.05,0.0007,0.39664921164512634,1407.26,313,105700,2114000,-0.07148011028766632,105699,,
0.2765016555786133,6744,0.035824716091156006,162.21,0.0007,7.6812920570373535,1421.76,313,105800,2116000,-0.019770590588450432,105799,,
0.8697132170200348,6750,-0.007413680199533701,168.05,0.0007,0.6573184132575989,1430.68,313,105900,2118000,-0.014428210444748402,105899,,
0.9841710086911917,,-0.006311237346380949,,0.0007,0.4358966052532196,,,,2120000,-0.029642904177308083,105999,850.8,66.2
,6760,,161.49,,,1402.92,313,106000,2120000,,,,
0.6719086468219757,6766,0.009627429768443108,155.54,0.0007,4.8319091796875,1367.93,313,106100,2122000,-0.030332326889038086,106099,,
0.9929382679983974,6772,-0.00019431869441177696,153.63,0.0007,0.42532235383987427,1363.88,313,106200,2124000,-0.015276907943189144,106199,,
0.9798715338110924,6779,-6.733818736393005e-06,155.76,0.0007,0.4257405400276184,1367.92,313,106300,2126000,-0.00021185970399528742,106299,,
0.9962377739138901,6784,0.012523040175437927,156.87,0.0007,0.09208525717258453,1367.26,313,106400,2128000,-0.031409669667482376,106399,,
0.7797436714172363,6791,-0.0006875526742078364,156.46,0.0007,12.633894920349121,1356.38,313,106500,2130000,-0.004674196243286133,106499,,
0.9679263979196548,6797,0.002263399539515376,158.11,0.0007,0.17413990199565887,1365.04,313,106600,2132000,-0.03179683908820152,106599,,
0.9923183331266046,6803,-3.865852249873569e-06,158.57,0.0007,0.08310602605342865,1354.76,313,106700,2134000,-0.00017125379235949367,106699,,
0.8648326098918915,6809,0.4390132427215576,157.04,0.0007,0.9695916175842285,1375.37,313,106800,2136000,-0.0741741880774498,106799,,
0.9806926250457764,6815,-0.002218556357547641,154.87,0.0007,0.11747592687606812,1386.41,313,106900,2138000,-0.13445311784744263,106899,,
0.9846320394426584,6821,-0.04378538951277733,150.97,0.0007,0.43862661719322205,1338.39,313,107000,2140000,-0.04653173312544823,106999,,
0.9459955506026745,6827,-0.1420954316854477,150.05,0.0007,1.631821870803833,1335.36,313,107100,2142000,-0.03683379292488098,107099,,
0.9826034270226955,6833,0.0003090635291300714,152.53,0.0007,0.42571648955345154,1344.06,313,107200,2144000,-0.0031900969333946705,107199,,
0.9974911194294691,6839,-0.003968255128711462,156.21,0.0007,0.12612895667552948,1352.28,313,107300,2146000,-0.03475896641612053,107299,,
0.9633734449744225,6846,0.0009772632038220763,155.1,0.0007,0.28554150462150574,1351.28,313,107400,2148000,-0.012970979325473309,107399,,
0.9146669134497643,6852,-0.00047147629084065557,157.23,0.0007,0.23337145149707794,1344.9,313,107500,2150000,-0.03728729113936424,107499,,
0.9721268601715565,6858,0.010326857678592205,158.31,0.0007,0.08554794639348984,1341.81,313,107600,2152000,-0.0674525573849678,107599,,
0.7238490581512451,6864,0.02003534696996212,161.12,0.0007,0.7739389538764954,1343.22,313,107700,2154000,-0.07293540984392166,107699,,
0.9968153105583042,6870,0.01711375266313553,156.24,0.0007,1.029542326927185,1326.04,313,107800,2156000,-0.06917058676481247,107799,,
0.9577133990824223,6877,-0.09638949483633041,157.02,0.0007,1.13580322265625,1334.45,313,107900,2158000,-0.0512784905731678,107899,,
0.7677550762891769,,-0.0027170330286026,,0.0007,1.5086487531661987,,,,2160000,-0.0664658471941948,107999,1536.0,196.8
,6888,,148.93,,,1308.7,313,108000,2160000,,,,
-10.301661491394043,6894,-0.36527401208877563,149.49,0.0007,4.920577526092529,1317.02,313,108100,2162000,-0.06603558361530304,108099,,
0.9824787676334381,6900,-0.00011279736645519733,128.82,0.0007,0.07183624804019928,1176.77,313,108200,2164000,-0.0062843612395226955,108199,,
0.5599146485328674,6907,-0.03415911644697189,114.2,0.0007,1.696581244468689,1085.5,313,108300,2166000,-0.07190442085266113,108299,,
0.18686270713806152,6913,0.05562868341803551,104.53,0.0007,1.3564532995224,1075.45,313,108400,2168000,-0.05312386900186539,108399,,
0.7664636522531509,6919,3.573717185645364e-05,87.72,0.0007,0.9780406951904297,998.59,313,108500,2170000,-0.00034324079751968384,108499,,
0.3341944217681885,6925,0.07568100094795227,72.66,0.0007,3.2645537853240967,925.25,313,108600,2172000,-0.11931943893432617,108599,,
0.8788369297981262,6931,-0.0001703540183370933,61.88,0.0007,1.1597226858139038,878.47,313,108700,2174000,-0.0053266254253685474,108699,,
0.878345362842083,6937,0.19482846558094025,59.98,0.0007,1.1242724657058716,889.1,313,108800,2176000,-0.0904342457652092,108799,,
0.2017189860343933,6943,0.011209468357264996,59.21,0.0007,6.495776653289795,889.28,313,108900,2178000,-0.07187213003635406,108899,,
0.9248673394322395,6949,0.0017760578775778413,58.7,0.0007,0.8225687146186829,860.4,313,109000,2180000,-0.005980309564620256,108999,,
0.9392516650259495,6955,-7.215056393761188e-05,59.91,0.0007,0.20252962410449982,866.18,313,109100,2182000,-0.0010822437470778823,109099,,
0.7421501874923706,6961,-0.001870513311587274,60.31,0.0007,1.445642352104187,881.98,313,109200,2184000,-0.047400228679180145,109199,,
0.9267120510339737,6967,-0.02435946650803089,69.23,0.0007,4.4229865074157715,932.94,313,109300,2186000,-0.01780296303331852,109299,,
0.8298349678516388,6973,-0.39527350664138794,75.72,0.0007,9.3678617477417,982.46,313,109400,2188000,-0.15043838322162628,109399,,
0.8433219939470291,6979,-0.07252907007932663,79.66,0.0007,2.1923635005950928,1002.84,313,109500,2190000,-0.16357147693634033,109499,,
0.9845072217285633,6985,0.001703515532426536,88.01,0.0007,0.4745858311653137,1060.42,313,109600,2192000,-0.02033400349318981,109599,,
0.8511176705360413,6991,0.0666680559515953,97.56,0.0007,7.281386852264404,1114.49,313,109700,2194000,-0.03111874870955944,109699,,
0.9741783272475004,6998,0.009445755742490292,109.24,0.0007,1.002528429031372,1127.34,313,109800,2196000,-0.06297237426042557,109799,,
0.4360957741737366,7003,-0.026859832927584648,118.27,0.0007,5.6508708000183105,1157.46,313,109900,2198000,-0.07773210108280182,109899,,
0.9536705277860165,,-0.0018143488559871912,,0.0007,0.2988252341747284,,,,2200000,-0.04900127649307251,109999,1275.8,155.4
,7014,,124.03,,,1179.99,313,110000,2200000,,,,
0.9734423235058784,7020,0.028429239988327026,131.91,0.0007,0.5652291178703308,1209.25,313,110100,2202000,-0.062372565269470215,110099,,
0.7698201835155487,7026,-0.005150896031409502,139.22,0.0007,3.2862820625305176,1229.31,313,110200,2204000,-0.02155645750463009,110199,,
0.9891671445220709,7032,0.0070990584790706635,147.44,0.0007,0.26478055119514465,1259.21,313,110300,2206000,-0.046776145696640015,110299,,
0.40951526165008545,7038,0.05141859129071236,156.24,0.0007,1.684207558631897,1281.24,313,110400,2208000,-0.14282310009002686,110399,,
0.9605996012687683,7044,0.00033346956479363143,158.52,0.0007,0.49625253677368164,1294.86,313,110500,2210000,-0.012348414398729801,110499,,
0.9930991879664361,7050,0.005796570330858231,163.47,0.0007,0.14201903343200684,1319.95,313,110600,2212000,-0.04262993484735489,110599,,
0.6321220695972443,7056,0.021745143458247185,168.76,0.0007,5.282363414764404,1342.28,313,110700,2214000,-0.0736849308013916,110699,,
0.9985606380505487,7062,0.03287753835320473,172.86,0.0007,0.051888491958379745,1346.47,313,110800,2216000,-0.1980215460062027,110799,,
0.998422717442736,7068,-0.00012032601807732135,175.33,0.0007,0.04973294958472252,1339.73,313,110900,2218000,-0.00654999166727066,110899,,
0.9800250176340342,7074,-0.00029179276316426694,175.39,0.0007,0.08656623214483261,1342.46,313,111000,2220000,-0.007731597404927015,110999,,
0.9777831621468067,7080,0.0211084745824337,169.27,0.0007,0.23454372584819794,1320.56,313,111100,2222000,-0.05617069825530052,111099,,
0.6651455461978912,7086,-0.025637686252593994,171.22,0.0007,5.643187999725342,1333.68,313,111200,2224000,-0.026026776060461998,111199,,
0.9821481369435787,7092,-0.0008313458529300988,167.92,0.0007,0.2028508484363556,1327.93,313,111300,2226000,-0.04562780261039734,111299,,
0.8446295857429504,7098,0.0039322529919445515,168.48,0.0007,1.8524528741836548,1339.39,313,111400,2228000,-0.07959877699613571,111399,,
0.9948964035138488,7105,0.01475119311362505,170.07,0.0007,0.2564326822757721,1353.7,313,111500,2230000,-0.030246704816818237,111499,,
0.9722493346780539,7111,0.0021225824020802975,166.95,0.0007,1.053486943244934,1354.36,313,111600,2232000,-0.005277075804769993,111599,,
0.9603527672588825,7117,0.04027184471487999,164.46,0.0007,2.045208692550659,1352.8,313,111700,2234000,-0.07142826169729233,111699,,
0.968654427677393,7124,0.015398606657981873,163.65,0.0007,0.5618748664855957,1362.03,313,111800,2236000,-0.03103630803525448,111799,,
0.9681599251925945,7129,-0.04142611846327782,159.88,0.0007,1.2472866773605347,1358.45,313,111900,2238000,-0.06661635637283325,111899,,
0.983330748975277,,-0.00010318225395167246,,0.0007,0.23818276822566986,,,,2240000,-0.004595168400555849,111999,1714.0,136.8
,7143,,159.62,,,1379.72,313,112000,2240000,,,,
0.7353205680847168,7149,-0.07043388485908508,159.87,0.0007,5.713639736175537,1396.13,313,112100,2242000,-0.07987033575773239,112099,,
0.7246562838554382,7155,0.044653311371803284,160.66,0.0007,10.630785942077637,1398.7,313,112200,2244000,-0.10300995409488678,112199,,
0.9698747992515564,7162,-0.031055627390742302,161.32,0.0007,1.1204948425292969,1400.68,313,112300,2246000,-0.04836640879511833,112299,,
0.88359135389328,7168,0.07918092608451843,160.32,0.0007,3.7945339679718018,1400.06,313,112400,2248000,-0.09912251681089401,112399,,
0.9723385646939278,7173,-0.1383807510137558,160.29,0.0007,0.5259382128715515,1398.65,313,112500,2250000,-0.0700560212135315,112499,,
0.9583139829337597,7180,0.027089590206742287,159.96,0.0007,0.5099360346794128,1404.54,313,112600,2252000,-0.04913400113582611,112599,,
0.6624526977539062,7186,0.015259440056979656,161.57,0.0007,3.1216835975646973,1383.45,313,112700,2254000,-0.04506067559123039,112699,,
0.9777035936713219,7192,-6.511968240374699e-05,169.18,0.0007,0.3836812674999237,1382.4,313,112800,2256000,-0.006728749722242355,112799,,
-0.10217046737670898,7198,-0.03490273281931877,170.11,0.0007,9.125722885131836,1356.31,313,112900,2258000,-0.04672250151634216,112899,,
0.6227481365203857,7204,0.030841130763292313,172.49,0.0007,2.28776216506958,1364.54,313,113000,2260000,-0.058141447603702545,112999,,
0.37959492206573486,7210,0.11457854509353638,174.71,0.0007,15.744857788085938,1371.79,313,113100,2262000,-0.13505366444587708,113099,,
0.48903846740722656,7216,-0.001445526140742004,173.75,0.0007,7.7124481201171875,1373.08,313,113200,2264000,-0.0023540605325251818,113199,,
0.9802227094769478,7223,0.00134082545991987,170.99,0.0007,0.26314684748649597,1376.7,313,113300,2266000,-0.01931285671889782,113299,,
0.9245004802942276,7229,-0.20051376521587372,170.18,0.0007,2.9741051197052,1384.21,313,113400,2268000,-0.041601281613111496,113399,,
0.945340096950531,7235,-0.007034859154373407,171.15,0.0007,0.3980202376842499,1381.24,313,113500,2270000,-0.0764712244272232,113499,,
0.9307137206196785,7241,-0.0456407330930233,172.55,0.0007,1.2202770709991455,1394.39,313,113600,2272000,-0.11804181337356567,113599,,
0.7918841391801834,7247,0.04285391420125961,166.41,0.0007,2.5178866386413574,1362.74,313,113700,2274000,-0.12393341213464737,113699,,
0.957061767578125,7253,-0.021995050832629204,157.28,0.0007,0.4235575795173645,1326.12,313,113800,2276000,-0.08529168367385864,113799,,
-0.037317633628845215,7259,0.09991755336523056,149.29,0.0007,10.41973876953125,1300.22,313,113900,2278000,-0.07766049355268478,113899,,
0.9434269033372402,,9.202382352668792e-05,,0.0007,0.5765954256057739,,,,2280000,-0.0024942688178271055,113999,1214.6,177.8
,7269,,148.1,,,1296.89,313,114000,2280000,,,,
0.9263703152537346,7275,-4.63448122900445e-05,148.42,0.0007,3.212524890899658,1298.75,313,114100,2282000,-0.0031303483992815018,114099,,
0.31188488006591797,7282,-0.0035653847735375166,146.81,0.0007,1.3689297437667847,1298.28,313,114200,2284000,-0.017400505021214485,114199,,
0.9962319682817906,7288,0.0022278225515037775,144.52,0.0007,0.0628582313656807,1308.81,313,114300,2286000,-0.07163410633802414,114299,,
0.8753396570682526,7294,0.002726050326600671,148.92,0.0007,0.708713948726654,1332.96,313,114400,2288000,-0.015192416496574879,114399,,
0.8462875932455063,7300,0.13238272070884705,146.07,0.0007,3.289038896560669,1348.95,313,114500,2290000,-0.09065765142440796,114499,,
0.7828798145055771,7306,0.009873821400105953,145.2,0.0007,11.526854515075684,1343.2,313,114600,2292000,-0.09080694615840912,114599,,
0.962641678750515,7312,-0.09989821910858154,143.31,0.0007,1.0342334508895874,1337.05,313,114700,2294000,-0.12084559351205826,114699,,
