time/total_timesteps,time/fps,train/n_updates,train/explained_variance,train/entropy_loss,train/policy_loss,time/iterations,rollout/ep_len_mean,train/learning_rate,train/value_loss,time/time_elapsed,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
2128000,277,106399,0.34264421463012695,-0.02362186461687088,-0.002179540693759918,106400,1591.54,0.0007,11.550326347351074,7663,169.26,,
2130000,277,106499,0.8107926845550537,-0.0516333244740963,0.34787464141845703,106500,1582.27,0.0007,2.659902334213257,7669,166.68,,
2132000,277,106599,0.9915751684457064,-0.006690877955406904,-0.00019614119082689285,106600,1583.2,0.0007,0.11455514281988144,7676,169.14,,
2134000,277,106699,0.9627587459981441,-0.007810551673173904,-3.2967350307444576e-06,106700,1627.19,0.0007,0.14610429108142853,7683,169.68,,
2136000,277,106799,0.9954690132290125,-0.006554264109581709,0.0005777095793746412,106800,1633.62,0.0007,0.18230992555618286,7689,171.13,,
2138000,277,106899,0.9931295402348042,-0.03858591243624687,0.0056516691111028194,106900,1650.55,0.0007,0.14442601799964905,7695,171.11,,
2140000,277,106999,0.8680132478475571,-0.04646807536482811,0.005315874703228474,107000,1643.15,0.0007,1.0254753828048706,7702,167.23,,
2142000,277,107099,0.9922870076261461,-0.054840635508298874,0.036076415330171585,107100,1516.45,0.0007,0.32352256774902344,7709,157.19,,
2144000,277,107199,0.9785524252802134,-0.013032312504947186,0.002113851485773921,107200,1527.44,0.0007,0.2252003699541092,7715,160.37,,
2146000,277,107299,0.9875061213970184,-0.003233021590858698,-0.0007437476306222379,107300,1523.94,0.0007,0.25925108790397644,7722,160.54,,
2148000,277,107399,0.9819070585072041,-0.05262158066034317,0.041840847581624985,107400,1539.35,0.0007,0.21883025765419006,7729,162.39,,
2150000,277,107499,0.9638146013021469,-0.04109835624694824,0.015978055074810982,107500,1571.91,0.0007,0.3189030587673187,7735,163.93,,
2152000,277,107599,0.9718919582664967,-0.026652878150343895,-0.01653849147260189,107600,1563.12,0.0007,0.7203319072723389,7742,163.84,,
2154000,277,107699,-1.232384204864502,-0.0872344970703125,-0.22427168488502502,107700,1559.61,0.0007,16.679574966430664,7749,164.29,,
2156000,277,107799,0.17411494255065918,-0.16339223086833954,-0.6734387278556824,107800,1588.68,0.0007,23.30467414855957,7756,165.2,,
2158000,277,107899,0.9977962838020176,-0.03024752251803875,0.0019624638371169567,107900,1602.06,0.0007,0.16219384968280792,7763,166.63,,
2160000,,107999,0.9721754994243383,-0.05885887145996094,-0.001407211646437645,,,0.0007,0.5523233413696289,,,159.6,2133.4
2160000,277,,,,,108000,1656.55,,,7777,169.8,,
2162000,277,108099,0.9257771819829941,-0.04808301851153374,-0.008096265606582165,108100,1655.72,0.0007,1.2175981998443604,7784,168.34,,
2164000,277,108199,0.9942911420948803,-0.09523659944534302,0.019406979903578758,108200,1662.44,0.0007,0.22151914238929749,7791,169.09,,
2166000,277,108299,0.8177507817745209,-0.07280860096216202,-0.033328693360090256,108300,1660.7,0.0007,2.2313318252563477,7798,168.01,,
2168000,277,108399,0.16802716255187988,-0.053759533911943436,-0.008204343728721142,108400,1656.74,0.0007,16.448135375976562,7805,166.07,,
2170000,277,108499,0.9516822770237923,-0.005902755539864302,-6.044411566108465e-05,108500,1545.67,0.0007,0.8063312768936157,7812,151.81,,
2172000,277,108599,0.9820872023701668,-0.03387453779578209,0.024707378819584846,108600,1525.09,0.0007,0.31759095191955566,7820,151.24,,
2174000,277,108699,0.831030398607254,-0.028480028733611107,-0.005208081565797329,108700,1527.91,0.0007,0.2682134807109833,7827,151.47,,
2176000,277,108799,0.3463100790977478,-0.06200084090232849,-0.0871201753616333,108800,1486.25,0.0007,7.803357124328613,7834,149.01,,
2178000,277,108899,0.953120019286871,-0.03255074843764305,-0.003386931959539652,108900,1510.41,0.0007,0.40535059571266174,7841,153.67,,
2180000,277,108999,0.9546435512602329,-0.01734461449086666,-0.12646132707595825,109000,1550.91,0.0007,0.5113629698753357,7847,159.17,,
2182000,277,109099,0.7995652854442596,-0.05081040784716606,0.0528620146214962,109100,1562.63,0.0007,2.4685351848602295,7854,160.64,,
2184000,277,109199,0.9797481615096331,-0.01837395690381527,-0.006118766497820616,109200,1546.83,0.0007,0.5077454447746277,7860,160.35,,
2186000,277,109299,0.5799177885055542,-0.050083763897418976,-0.017195789143443108,109300,1564.23,0.0007,2.2785632610321045,7866,160.36,,
2188000,277,109399,0.9301077648997307,-0.001540514873340726,-0.0003227679117117077,109400,1576.68,0.0007,0.4511984884738922,7872,160.63,,
2190000,277,109499,-0.4436227083206177,-0.009574726223945618,0.0009061990422196686,109500,1590.95,0.0007,12.928817749023438,7878,162.42,,
2192000,277,109599,0.8195589184761047,-0.015013274736702442,-0.0022105362731963396,109600,1597.17,0.0007,0.9260538220405579,7885,162.13,,
2194000,278,109699,0.9558579437434673,-0.03320375084877014,-0.0005335798487067223,109700,1598.06,0.0007,0.33953866362571716,7891,162.8,,
2196000,278,109799,0.9977767276577652,-0.014943844638764858,-0.0012016614200547338,109800,1609.58,0.0007,0.11459892988204956,7898,163.93,,
2198000,278,109899,0.889381654560566,-0.05127841234207153,0.01583489216864109,109900,1623.03,0.0007,0.7506964802742004,7904,165.09,,
2200000,,109999,0.9125844165682793,-0.036966949701309204,-0.004634128883481026,,,0.0007,2.9207417964935303,,,175.4,1520.4
2200000,277,,,,,110000,1594.6,,,7915,165.31,,
2202000,277,110099,0.9943663203157485,-0.035356562584638596,-0.0162062868475914,110100,1577.95,0.0007,0.26493629813194275,7922,164.66,,
2204000,277,110199,-0.1430879831314087,-0.055506207048892975,-0.018039144575595856,110200,1576.9,0.0007,24.844919204711914,7929,164.22,,
2206000,277,110299,0.9915706943720579,-0.0001803713385015726,-8.934220204537269e-06,110300,1577.53,0.0007,0.40290209650993347,7935,164.85,,
2208000,278,110399,0.9913044320419431,-0.0006191809079609811,-1.9302682630950585e-05,110400,1606.21,0.0007,0.09099671989679337,7941,167.63,,
2210000,278,110499,0.9020778760313988,-0.046693604439496994,0.0490851104259491,110500,1654.5,0.0007,0.8202496767044067,7948,176.1,,
2212000,278,110599,0.6546695828437805,-0.0036459534894675016,-1.4186315536499023,110600,1678.27,0.0007,8.831873893737793,7954,179.6,,
2214000,278,110699,0.9959009401500225,-0.054313089698553085,0.01817530207335949,110700,1700.46,0.0007,0.08665189146995544,7961,179.11,,
2216000,278,110799,0.96292744576931,-0.06040516495704651,-0.02918766811490059,110800,1659.85,0.0007,0.33742204308509827,7967,176.71,,
2218000,278,110899,0.5725242495536804,-0.009800520725548267,-0.0006184129160828888,110900,1682.67,0.0007,2.4686241149902344,7973,178.26,,
2220000,278,110999,0.9876438248902559,-0.03309732675552368,0.0018498726421967149,111000,1690.9,0.0007,0.2526538372039795,7980,178.44,,
2222000,278,111099,0.9923162423074245,-0.027430234476923943,-0.0063476040959358215,111100,1734.07,0.0007,0.24426496028900146,7987,180.88,,
2224000,278,111199,0.9735443219542503,-0.031124049797654152,0.03197193145751953,111200,1729.42,0.0007,0.5453505516052246,7993,180.34,,
2226000,278,111299,0.977058544754982,-0.019655073061585426,0.0041933306492865086,111300,1727.53,0.0007,0.9250995516777039,7999,182.05,,
2228000,278,111399,0.9893322521820664,-0.0032685939222574234,-0.00018531159730628133,111400,1705.72,0.0007,0.47945576906204224,8006,182.15,,
2230000,278,111499,0.9934961907565594,-0.01760300062596798,-0.0019421892939135432,111500,1665.95,0.0007,0.23442521691322327,8013,181.95,,
2232000,278,111599,0.9947774442844093,-0.10033603012561798,-0.12971670925617218,111600,1662.29,0.0007,0.44147974252700806,8019,183.11,,
2234000,278,111699,0.9877296686172485,-0.010445409454405308,-0.00012928243086207658,111700,1672.49,0.0007,0.2835398316383362,8025,185.24,,
2236000,278,111799,0.9913830179721117,-0.007586617022752762,0.00016913219587877393,111800,1680.67,0.0007,0.21818052232265472,8031,186.75,,
2238000,278,111899,0.9924066499806941,-0.0553557388484478,0.04119672253727913,111900,1692.05,0.0007,0.2579081058502197,8038,186.14,,
2240000,,111999,0.9733608271926641,-0.011193936690688133,-0.0018927650526165962,,,0.0007,0.4239017963409424,,,122.8,1369.0
2240000,278,,,,,112000,1689.92,,,8049,187.41,,
2242000,278,112099,0.9725654423236847,-0.0003517318400554359,-2.459854840708431e-05,112100,1715.8,0.0007,1.7191184759140015,8055,189.86,,
2244000,278,112199,0.4099270701408386,-0.06808974593877792,0.013977119699120522,112200,1721.19,0.0007,2.12676739692688,8061,191.52,,
2246000,278,112299,-0.8608179092407227,-0.1296139657497406,-0.3403877913951874,112300,1688.79,0.0007,23.22281265258789,8068,188.92,,
2248000,278,112399,0.9907419634982944,-0.01675482653081417,0.000809887598734349,112400,1663.88,0.0007,0.3345620334148407,8074,189.71,,
2250000,278,112499,0.9776268322020769,-0.019209660589694977,0.004069437272846699,112500,1673.5,0.0007,1.4042153358459473,8081,191.54,,
2252000,278,112599,0.9758511707186699,-0.03765111789107323,0.006617182400077581,112600,1679.91,0.0007,0.8206116557121277,8087,190.53,,
2254000,278,112699,0.972292659804225,-0.05439332127571106,0.00460251746699214,112700,1644.96,0.0007,0.7802602648735046,8094,190.03,,
2256000,278,112799,0.658899337053299,-0.059965480118989944,0.0038281914312392473,112800,1638.16,0.0007,0.6332598924636841,8101,191.16,,
2258000,278,112899,0.9960944422055036,-0.02778451144695282,0.019620800390839577,112900,1642.85,0.0007,0.21003393828868866,8108,192.71,,
2260000,278,112999,0.9927043044008315,-0.0008232154068537056,-2.1292760266078403e-06,113000,1657.8,0.0007,0.19682760536670685,8114,194.34,,
2262000,278,113099,0.947353970259428,-0.034031905233860016,0.002224368741735816,113100,1660.67,0.0007,1.2159643173217773,8122,194.26,,
2264000,278,113199,0.9739569872617722,-0.0021706130355596542,-0.00014173552335705608,113200,1663.87,0.0007,0.7011896371841431,8128,196.23,,
2266000,278,113299,0.993335772305727,-0.02375802956521511,-0.0037754520308226347,113300,1701.79,0.0007,0.26630163192749023,8135,199.48,,
2268000,278,113399,0.9957179208286107,-0.04200493171811104,-0.011932780966162682,113400,1709.54,0.0007,0.2715380787849426,8142,201.44,,
2270000,278,113499,0.864672526717186,-0.07478802651166916,-0.10858776420354843,113500,1726.65,0.0007,6.5241594314575195,8148,202.22,,
2272000,278,113599,0.9982146886177361,-0.016959048807621002,0.001368607161566615,113600,1751.28,0.0007,0.14297102391719818,8156,202.7,,
2274000,278,113699,0.9562278985977173,-0.06994255632162094,0.007886438630521297,113700,1717.99,0.0007,1.3862947225570679,8163,199.64,,
2276000,278,113799,0.9752026069909334,-0.0712757557630539,-0.03709738329052925,113800,1694.68,0.0007,0.6305665969848633,8170,199.65,,
2278000,278,113899,0.9979360098950565,-0.01699187234044075,0.0006602361681871116,113900,1684.36,0.0007,0.048138577491045,8176,197.38,,
2280000,,113999,0.6364419758319855,-0.08886672556400299,-0.13214898109436035,,,0.0007,4.300919055938721,,,136.6,992.8
2280000,278,,,,,114000,1662.46,,,8187,195.2,,
2282000,278,114099,0.9732953179627657,-0.04983184114098549,-0.06604742258787155,114100,1663.8,0.0007,1.2647318840026855,8194,194.96,,
2284000,278,114199,0.9972764730919152,-0.004322714172303677,0.00010519125498831272,114200,1667.42,0.0007,0.17903755605220795,8201,194.7,,
2286000,278,114299,0.9885660484433174,-0.026183608919382095,0.0012006362667307258,114300,1682.0,0.0007,0.25784599781036377,8209,195.24,,
2288000,278,114399,0.9899385469034314,-0.03695577010512352,0.003458766033872962,114400,1700.3,0.0007,0.4166925549507141,8216,193.84,,
2290000,278,114499,0.8014488071203232,-0.0014640436274930835,8.35199243738316e-05,114500,1759.08,0.0007,6.669127941131592,8223,200.06,,
2292000,278,114599,0.9944620854221284,-0.00024732525344006717,-1.223295294039417e-05,114600,1772.73,0.0007,0.23399214446544647,8230,202.27,,
2294000,278,114699,0.9901794856414199,-0.02442621812224388,0.00040478139999322593,114700,1786.6,0.0007,0.2661135196685791,8236,202.94,,
2296000,278,114799,0.9869602993130684,-0.0033808082807809114,1.923624768096488e-05,114800,1784.72,0.0007,0.11929941177368164,8243,200.81,,
2298000,278,114899,-16.50811767578125,-0.042313363403081894,0.09945078194141388,114900,1831.96,0.0007,16.06641960144043,8250,203.77,,
2300000,278,114999,-0.09581243991851807,-0.01241340022534132,-0.0005052766064181924,115000,1847.53,0.0007,6.7146782875061035,8257,204.55,,
2302000,278,115099,0.6484638452529907,-0.02959236316382885,0.00047015282325446606,115100,1844.23,0.0007,0.3542649447917938,8263,204.79,,
2304000,278,115199,0.8471027910709381,-4.124580300413072e-05,9.209573477164668e-07,115200,1802.67,0.0007,0.21691513061523438,8269,198.38,,
2306000,278,115299,0.9887867979705334,-0.0009460399742238224,2.4084945835056715e-05,115300,1783.43,0.0007,0.3310198485851288,8277,198.11,,
2308000,278,115399,0.984476838260889,-0.034164901822805405,-0.00712113082408905,115400,1773.67,0.0007,0.2920807898044586,8284,195.13,,
2310000,278,115499,0.9074219390749931,-4.3356620153645054e-05,1.0125426115337177e-06,115500,1766.55,0.0007,0.41014915704727173,8291,191.69,,
2312000,278,115599,0.98381039313972,-0.0013307660119608045,0.00011360622011125088,115600,1727.08,0.0007,0.7281777858734131,8298,187.21,,
2314000,278,115699,0.9927165508270264,-0.03922631964087486,-0.000844894559122622,115700,1716.23,0.0007,0.273585706949234,8305,188.11,,
2316000,278,115799,0.984588616527617,-0.030541691929101944,-0.003333654021844268,115800,1723.77,0.0007,0.17279814183712006,8312,189.63,,
2318000,278,115899,0.9973360067233443,-0.0011975307716056705,8.3617189375218e-05,115900,1745.97,0.0007,0.23012736439704895,8319,191.37,,
2320000,,115999,0.9666688218712807,-0.009508631192147732,0.19496577978134155,,,0.0007,0.7842199206352234,,,285.2,1540.2
2320000,278,,,,,116000,1757.44,,,8334,194.92,,
2322000,278,116099,-0.30640673637390137,-0.0522490032017231,-0.2899740934371948,116100,1711.5,0.0007,26.733692169189453,8341,194.96,,
2324000,278,116199,0.9125547036528587,-0.12295646965503693,-0.025593800470232964,116200,1639.75,0.0007,1.0989148616790771,8349,184.75,,
2326000,278,116299,0.9946788279339671,-0.019540999084711075,0.0033354032784700394,116300,1549.09,0.0007,0.3704831302165985,8356,177.84,,
2328000,278,116399,0.9207798764109612,-0.005838615819811821,-3.1276631489163265e-05,116400,1513.63,0.0007,0.2547299563884735,8363,174.49,,
2330000,278,116499,0.5909346640110016,-0.0858006477355957,-0.22558556497097015,116500,1448.61,0.0007,1.6324036121368408,8370,169.3,,
2332000,278,116599,0.8167929500341415,-0.03765329718589783,0.00229419837705791,116600,1386.87,0.0007,2.5833327770233154,8377,164.65,,
2334000,278,116699,0.8546966761350632,-0.033444542437791824,-0.0036028753966093063,116700,1357.25,0.0007,1.049776315689087,8384,162.96,,
2336000,278,116799,0.9975151140242815,-0.005669159349054098,0.0005001837271265686,116800,1378.69,0.0007,0.1793854683637619,8391,167.58,,
2338000,278,116899,0.9814490750432014,-0.038943272083997726,-0.019911158829927444,116900,1404.79,0.0007,0.5909941792488098,8399,170.65,,
2340000,278,116999,0.8511547148227692,-0.06714226305484772,-0.0028776447288691998,117000,1422.01,0.0007,9.3247709274292,8406,177.99,,
2342000,278,117099,0.9743720609694719,-0.0005300227785483003,7.488350820494816e-05,117100,1375.44,0.0007,0.5623652935028076,8412,175.05,,
2344000,278,117199,0.9917842233553529,-0.00022957035980653018,1.422463719791267e-05,117200,1390.42,0.0007,0.37631478905677795,8419,176.77,,
2346000,278,117299,0.9960346422158182,-0.0007233919459395111,1.3893452887714375e-05,117300,1414.27,0.0007,0.14107215404510498,8426,180.22,,
2348000,278,117399,-0.1640479564666748,-0.01579449139535427,-0.0001448617986170575,117400,1413.95,0.0007,0.357596755027771,8433,178.75,,
2350000,278,117499,0.99480822077021,-0.009162875823676586,-0.06828497350215912,117500,1422.68,0.0007,0.34950628876686096,8440,178.37,,
2352000,278,117599,0.9985822099260986,-0.05110311135649681,0.019612226635217667,117600,1443.34,0.0007,0.4745767116546631,8446,181.89,,
2354000,278,117699,0.7720404118299484,-0.028866318985819817,-0.0006737266085110605,117700,1405.72,0.0007,2.2364981174468994,8453,175.36,,
2356000,278,117799,0.9747773036360741,-0.0168645977973938,0.0009357710368931293,117800,1418.28,0.0007,0.13130193948745728,8460,174.93,,
2358000,278,117899,0.9109878242015839,-0.008894884958863258,0.000786490854807198,117900,1444.98,0.0007,0.9194881319999695,8467,174.57,,
2360000,,117999,0.9920273460447788,-0.03535380959510803,-0.0020416059996932745,,,0.0007,0.19811773300170898,,,274.4,1950.2
2360000,278,,,,,118000,1487.35,,,8480,184.18,,
2362000,278,118099,0.9251818135380745,-0.02768418751657009,-0.012504398822784424,118100,1514.13,0.0007,0.7951208353042603,8488,192.05,,
2364000,278,118199,0.9358368664979935,-0.05967814475297928,0.01642286591231823,118200,1508.83,0.0007,0.20105531811714172,8495,191.31,,
2366000,278,118299,0.9572391882538795,-0.014196316711604595,0.0010572158498689532,118300,1501.55,0.0007,0.23476682603359222,8502,188.6,,
2368000,278,118399,0.9779612999409437,-0.022504152730107307,0.0012509635416790843,118400,1530.76,0.0007,0.5786914825439453,8509,193.16,,
2370000,278,118499,0.9985099204350263,-0.0004520357761066407,4.455376711121062e-06,118500,1570.34,0.0007,0.14335206151008606,8516,200.08,,
2372000,278,118599,0.998032929841429,-0.029806086793541908,0.0050445436500012875,118600,1585.73,0.0007,0.12933914363384247,8523,204.8,,
2374000,278,118699,0.4786372184753418,-0.042569760233163834,-0.014054506085813046,118700,1600.83,0.0007,14.869471549987793,8531,205.02,,
2376000,278,118799,0.9258628860116005,-0.0012053438695147634,-5.822372258990072e-05,118800,1571.05,0.0007,0.251512348651886,8538,202.5,,
2378000,278,118899,0.9692055657505989,-0.04724886268377304,-0.004892562981694937,118900,1539.95,0.0007,0.11841490119695663,8545,199.04,,
2380000,278,118999,0.9913014713674784,-0.01804860681295395,-0.0028064579237252474,119000,1540.44,0.0007,0.18953052163124084,8552,200.88,,
2382000,278,119099,0.5852376222610474,-0.07304476201534271,-0.24316275119781494,119100,1511.39,0.0007,7.996555328369141,8559,198.13,,
2384000,278,119199,0.9840433280915022,-0.02118891105055809,-0.0034840223379433155,119200,1450.34,0.0007,0.5094596147537231,8566,191.38,,
2386000,278,119299,0.9759014677256346,-0.050453562289476395,0.009289910085499287,119300,1451.21,0.0007,0.5805320143699646,8573,191.57,,
2388000,278,119399,0.9969176235608757,-0.0008063582936301827,2.5300792913185433e-05,119400,1447.38,0.0007,0.11594817787408829,8581,185.92,,
2390000,278,119499,0.9808723330497742,-0.022584963589906693,0.005356932058930397,119500,1458.85,0.0007,1.116956114768982,8588,186.91,,
2392000,278,119599,0.9984439300606027,-0.04204823821783066,-0.0032147173769772053,119600,1476.17,0.0007,0.18583416938781738,8595,188.8,,
2394000,278,119699,0.9642272815108299,-0.04740693047642708,-0.004047679249197245,119700,1474.17,0.0007,0.409177303314209,8602,188.99,,
2396000,278,119799,0.9894360965117812,-0.06947121769189835,-0.00695302477106452,119800,1481.48,0.0007,0.1867310255765915,8609,188.42,,
2398000,278,119899,0.9855131804943085,-0.0013332620728760958,5.02723669342231e-05,119900,1475.02,0.0007,0.6690597534179688,8616,186.56,,
2400000,,119999,0.9739626236259937,-0.006710535380989313,0.00019709749903995544,,,0.0007,0.9537561535835266,,,222.0,1918.4
2400000,278,,,,,120000,1497.71,,,8630,189.93,,
2402000,278,120099,0.5459190011024475,-0.03933345898985863,0.004513690248131752,120100,1529.59,0.0007,12.856958389282227,8638,193.91,,
2404000,278,120199,0.9846787266433239,-0.028396695852279663,0.01264740526676178,120200,1547.86,0.0007,0.3293802738189697,8645,196.21,,
2406000,278,120299,0.555313766002655,-0.00022847756918054074,-2.5440656827413477e-05,120300,1542.63,0.0007,10.9002046585083,8652,195.88,,
2408000,278,120399,0.8425918370485306,-0.048343271017074585,0.007309564854949713,120400,1576.71,0.0007,2.969815969467163,8659,196.83,,
2410000,278,120499,0.9840845391154289,-0.00019241677364334464,1.1628208085312508e-07,120500,1594.48,0.0007,0.20787230134010315,8666,198.2,,
2412000,278,120599,0.7823535203933716,-0.03641612082719803,0.007758436258882284,120600,1605.57,0.0007,12.471919059753418,8673,196.77,,
2414000,278,120699,0.9406651519238949,-0.011162111535668373,-8.065740257734433e-05,120700,1606.65,0.0007,5.069626331329346,8681,197.91,,
2416000,278,120799,0.9663728140294552,-0.000751550542190671,-1.4151499271974899e-05,120800,1600.33,0.0007,0.3802357316017151,8688,197.26,,
2418000,278,120899,0.9907237319275737,-0.03449205681681633,-0.07422960549592972,120900,1647.01,0.0007,0.5394526720046997,8695,200.4,,
2420000,278,120999,0.9215513169765472,-0.03592225909233093,0.01315241027623415,121000,1674.33,0.0007,0.8523996472358704,8702,201.17,,
2422000,278,121099,0.973943842574954,-0.02912050299346447,-0.027047500014305115,121100,1697.98,0.0007,0.4675324559211731,8709,200.98,,
2424000,278,121199,0.8969787657260895,-0.07080558687448502,-0.22996273636817932,121200,1714.4,0.0007,6.1508402824401855,8716,202.61,,
2426000,278,121299,0.9894560081884265,-0.07346662878990173,0.006918951869010925,121300,1777.09,0.0007,0.6526657938957214,8723,209.28,,
2428000,278,121399,0.9398394264280796,-0.0025441949255764484,-0.000226492527872324,121400,1799.3,0.0007,2.9793269634246826,8731,210.79,,
2430000,278,121499,0.8559501767158508,-0.08473170548677444,0.16206614673137665,121500,1852.67,0.0007,4.297148704528809,8738,216.13,,
2432000,278,121599,0.9985507774399593,-0.060806360095739365,0.00664009852334857,121600,1886.79,0.0007,0.09063819795846939,8744,220.2,,
2434000,278,121699,0.9785545505583286,-0.004081436432898045,0.00017294178542215377,121700,1863.69,0.0007,0.2713167667388916,8751,221.76,,
2436000,278,121799,0.9213692545890808,-0.03738255426287651,0.042345792055130005,121800,1872.69,0.0007,2.9263880252838135,8758,224.6,,
2438000,278,121899,0.995708825532347,-0.0022226725704967976,-0.00016730520292185247,121900,1867.53,0.0007,0.24863791465759277,8766,229.34,,
2440000,,121999,0.9585540145635605,-0.000235479194088839,1.2980113751837052e-05,,,0.0007,0.45204058289527893,,,239.4,1970.6
2440000,277,,,,,122000,1872.21,,,8777,230.57,,
2442000,277,122099,0.9874506695196033,-0.0582146942615509,0.003835099982097745,122100,1880.5,0.0007,0.7028133869171143,8784,232.66,,
2444000,277,122199,0.5906102359294891,-0.03684420883655548,-0.0031207192223519087,122200,1879.83,0.0007,3.3403306007385254,8791,236.01,,
2446000,277,122299,0.8848960921168327,-0.004135472234338522,0.0009018490090966225,122300,1878.03,0.0007,1.0561355352401733,8799,236.53,,
2448000,277,122399,-0.26914286613464355,-0.1515888124704361,-0.2993413507938385,122400,1861.69,0.0007,33.08591842651367,8806,236.23,,
2450000,277,122499,0.9422864392399788,-0.05695962905883789,-0.034137215465307236,122500,1846.87,0.0007,1.1869710683822632,8813,236.21,,
2452000,277,122599,0.9917125226929784,-0.049178555607795715,-0.00507357669994235,122600,1859.26,0.0007,0.31064677238464355,8820,237.58,,
2454000,277,122699,0.9675214812159538,-0.06224522739648819,0.0241833683103323,122700,1843.79,0.0007,0.631495475769043,8827,236.59,,
2456000,278,122799,0.9283827990293503,-8.49270072649233e-05,1.4932867316019838e-06,122800,1841.63,0.0007,4.2113237380981445,8833,237.5,,
2458000,278,122899,0.37749338150024414,-0.07705917954444885,0.44092193245887756,122900,1849.35,0.0007,6.9574503898620605,8840,235.94,,
2460000,278,122999,-2.6532399654388428,-0.04950843006372452,-0.011296550743281841,123000,1868.45,0.0007,0.2519255578517914,8847,235.86,,
2462000,278,123099,0.991988068446517,-0.0020075563807040453,9.301253885496408e-05,123100,1890.24,0.0007,0.12676118314266205,8854,235.51,,
2464000,278,123199,0.8899879455566406,-5.833641694152902e-07,-0.0,123200,1864.56,0.0007,0.6168035864830017,8861,230.56,,
2466000,278,123299,0.9067359194159508,-0.02139212377369404,-0.005437302868813276,123300,1830.59,0.0007,1.516788363456726,8868,228.37,,
2468000,278,123399,0.7498686611652374,-0.03148622065782547,0.009022516198456287,123400,1832.31,0.0007,0.6837644577026367,8875,229.69,,
2470000,278,123499,0.8166550844907761,-0.05607772618532181,0.015841130167245865,123500,1812.75,0.0007,1.2896826267242432,8882,226.6,,
2472000,278,123599,-0.38484668731689453,-0.005674389656633139,-0.012849274091422558,123600,1773.54,0.0007,25.183929443359375,8889,220.93,,
2474000,278,123699,0.9979946764651686,-0.010779101401567459,0.0014203464379534125,123700,1746.8,0.0007,0.13396373391151428,8895,221.37,,
2476000,278,123799,0.9936270527541637,-0.04450511187314987,-0.005131834652274847,123800,1748.01,0.0007,0.35838088393211365,8902,220.56,,
2478000,278,123899,0.9972729948349297,-0.04124162718653679,-0.006879129912704229,123900,1771.78,0.0007,0.060169100761413574,8909,222.06,,
2480000,,123999,0.9890487715601921,-0.0008594865212216973,-1.6030067854444496e-05,,,0.0007,0.21953140199184418,,,270.8,1925.2
2480000,277,,,,,124000,1766.26,,,8923,216.77,,
2482000,277,124099,-3.7044854164123535,-0.011333576403558254,-0.0038964380510151386,124100,1771.82,0.0007,0.49445685744285583,8930,216.55,,
2484000,277,124199,0.9980012800078839,-0.013559827581048012,-0.0009976065484806895,124200,1754.86,0.0007,0.10600683838129044,8937,213.92,,
2486000,277,124299,0.9919400122016668,-0.002514276886358857,6.84506885590963e-05,124300,1735.03,0.0007,0.6690223217010498,8945,212.39,,
2488000,277,124399,0.04031854867935181,-0.0060690175741910934,-0.01347561925649643,124400,1729.78,0.0007,42.6317253112793,8952,208.9,,
2490000,277,124499,0.93697190284729,-0.045031361281871796,-0.0063056135550141335,124500,1694.39,0.0007,0.40987429022789,8959,202.44,,
2492000,277,124599,0.9648957774043083,-0.004543657880276442,0.0017342366045340896,124600,1633.21,0.0007,0.4541931748390198,8966,194.54,,
2494000,277,124699,0.9213992357254028,-0.053656309843063354,-0.448900431394577,124700,1576.67,0.0007,1.5420572757720947,8973,190.37,,
2496000,277,124799,0.9517747312784195,-0.00398289505392313,-0.00014249238301999867,124800,1572.99,0.0007,0.27638402581214905,8980,191.34,,
2498000,277,124899,0.957783680409193,-0.05872087553143501,0.02943810634315014,124900,1533.74,0.0007,0.76850426197052,8986,189.77,,
2500000,277,124999,0.7542292028665543,-0.04291620850563049,-0.044360172003507614,125000,1508.35,0.0007,0.9013304114341736,8993,188.21,,
2502000,277,125099,0.9821695815771818,-0.00237040757201612,-8.405956759816036e-05,125100,1545.1,0.0007,0.2803598940372467,9000,191.22,,
2504000,277,125199,0.9931560689583421,-0.0021168726962059736,-2.1874515368836e-05,125200,1556.03,0.0007,0.10227040201425552,9007,191.91,,
2506000,277,125299,0.5877658724784851,-0.03486526757478714,-0.14850102365016937,125300,1530.56,0.0007,16.918603897094727,9014,186.91,,
2508000,278,125399,0.990260143764317,-0.00779029680415988,-0.0005854503251612186,125400,1500.75,0.0007,0.4240928292274475,9021,185.03,,
2510000,278,125499,0.9156781360507011,-0.10326018184423447,-0.039266422390937805,125500,1507.65,0.0007,0.7784242033958435,9028,187.27,,
2512000,278,125599,-4.21315336227417,-0.05986911803483963,-0.7277839183807373,125600,1502.58,0.0007,27.50192642211914,9035,183.97,,
2514000,278,125699,0.9348840937018394,-0.0036799132358282804,-0.00010296479013049975,125700,1421.48,0.0007,0.44807568192481995,9042,176.36,,
2516000,278,125799,0.8666441589593887,-0.11570548266172409,0.013739267364144325,125800,1443.0,0.0007,1.686607003211975,9049,179.79,,
2518000,278,125899,0.7643185704946518,-0.02524433098733425,-0.046470578759908676,125900,1416.94,0.0007,6.227040767669678,9057,175.98,,
2520000,,125999,0.07705628871917725,-0.059261906892061234,-0.10033239424228668,,,0.0007,20.063684463500977,,,234.8,1952.8
2520000,277,,,,,126000,1425.02,,,9070,173.0,,
